title,review,rating,date,userName,isEdited,app_name,app_id,developerResponse
Self care,I have no idea how to take care of myself and this is definitely helping. I’m always worried about others and never learned what was good and necessary for me,5,2020-05-16 16:00:58,Dhxhsjzn,False,fabulous-daily-routine-planner,1203637303,
"Good, Easy and Fun",I actually really like the interface and coaching on this app. Its easy to follow and takes you step by step. The binaural beats in the music are calming as well. It is helping keep me grounded and focused.,5,2020-03-30 15:44:44,Butrcupluv,False,fabulous-daily-routine-planner,1203637303,
Not for me,When I read the reviews I thought I was going to love this because I love storytelling and making connections better goal completion and habit forming. So I started but the app doesn’t seem to be telling my story because all the characters I have encountered are white. It is written in a very personal way but I am not a white woman so I couldn’t relate.,2,2020-04-29 16:45:51,Sekhmet710,False,fabulous-daily-routine-planner,1203637303,
Very helpful,"So far, Fabulous has made me a healthier and more peaceful person. I see its effects everyday, and would recommend it to anyone who wants to create better habits.",5,2020-03-10 10:47:20,Inner Peace First,False,fabulous-daily-routine-planner,1203637303,
WILL SCAM VICTIMS OUT THEIR MONEY!!,"I wanted to try out and app to get a little extra motivation and guidance so I decided to try a so called SEVEN DAY FREE TRAIL, only to my dismay, when I go to cancel on the seventh day I WAS ALREADY CHARGED. Now through the seven days I only glanced at this app maybe two or three times which told me this app isn’t going to work for me. I ask for a refund and they REFUSED!!!! THEY SHOULD CALL IT A 6 day trail!!! HOW MISLEADING IS THAT!! FEELS MORE LIKE A LIE TO PULL YOU INN THEN TAKE YOUR MONEY!!!!! Do not sign up for this app!!!",1,2020-02-08 19:05:55,Nae-Nae916,False,fabulous-daily-routine-planner,1203637303,"{'id': 13568601, 'body': ""Hi\xa0there, we apologize for any misunderstandings. The trials are optional, and if authorized, then we make sure to state that it auto-renews unless canceled at least 24 hours beforehand via iTunes. Please let us know if we're able to assist you with anything by completing the form via hello@thefabulous.co"", 'modified': '2020-02-18T22:15:58Z'}"
Fabulous is Fabulous!,"Love the accountability and encouragement to keep me consistent in my tasks. The short stories are quite cute, and the different resources to explore avenues like exercise or meditation are thoughtful and inspiring. I really enjoy this app!",5,2021-06-10 22:34:09,J. Bur,False,fabulous-daily-routine-planner,1203637303,
Amazed!!,"I’ve been using this for only 3 days now and I'm seeing great improvements in my overall mental and physical health. I’ve been doing the morning routine with water, yoga, and meditation.",5,2021-06-09 11:27:59,Happy Customer 04,False,fabulous-daily-routine-planner,1203637303,
Great app,Has helped me get through the day without getting so angry. Being in a better mood has changed so much. App has great tips to get by everyday with a smile on And great attitude,5,2021-05-26 04:21:55,Angiee_vy,False,fabulous-daily-routine-planner,1203637303,
Slows down my racing mind,"As an overthinker, its so nice just seeing everything I should be doing to calm myself down and realize its not that hard, but actually relaxing.",5,2021-05-19 10:56:51,Layan2966,False,fabulous-daily-routine-planner,1203637303,
One step,"I’m excited about the progress I’ve seen so far. Again, I’m excited about the future. I haven’t been there in a long time.",5,2021-05-04 10:29:44,MsDoobie,False,fabulous-daily-routine-planner,1203637303,
Great tool,Creating a routine and sticking with it has been elusive for me.   This app keeps things simple and it’s encouraging. Great art work and music make this a wonderful immersive experience.  Well done.,5,2021-04-14 12:43:32,ljwmbg,False,fabulous-daily-routine-planner,1203637303,
Fabulous,Self care and life coach in one. It is something to look forward to and it sets you up for success rather than being filled with guilt and “should”. It’s great!,5,2021-04-03 19:09:07,ThumbsupAKAir,False,fabulous-daily-routine-planner,1203637303,
Abigail,"This app is wonderful and honestly worth the investment to yourself. I was skeptical at first but the foundations it builds are AWESOME! If you’re looking for a guide to help your self care and overall well-being, this is it.",5,2021-03-17 11:48:16,abilynclay,False,fabulous-daily-routine-planner,1203637303,
Very thoughtful app,I really like the different components of this app that spark you to engage in a new habit and provide valuable insights for you to reflect on about your greater purpose and happiness.  The cartoon “journey” is a bit cheesy but cheerful.  I recommend you try it!,4,2021-03-24 22:46:03,kmrobertz,False,fabulous-daily-routine-planner,1203637303,
Fabulous is just that!,This is an awesome motivational app that will definitely help you stay on track to meet your daily goals. One week in and feel and look FABULOUS! 🥰,5,2021-02-18 12:01:32,Diva67,False,fabulous-daily-routine-planner,1203637303,
Great app!,I’ve used this app every day for 3 days now. It is best used with the upgrade of premium. It works you slowly step by step to take care of your mind and body.,5,2021-02-07 04:57:28,Super draw girl,False,fabulous-daily-routine-planner,1203637303,
Really love this app,"I have been working on creating routines, using the miracle morning, etc.  I came across this app and I just LOVE IT.  I love the coaching, the journeys, all of it.  Definitely plan to keep this app, it's awesome.",5,2021-01-25 11:50:43,GrayGirl2269,False,fabulous-daily-routine-planner,1203637303,
"The trial is great, going to purchase the app.",Thus far I’m happy with the app and I am going to purchase the full subscription. Anything to help make small changes and build new habits.,5,2021-01-05 22:57:03,PhillyLovingVidaliaGa,False,fabulous-daily-routine-planner,1203637303,
The cute way to create good habits!!,I feel so comfortable with the design e color. Small and good articles. The concept of create habit as playing a game bring a childhood feeling. I always refer to friends. Good job team!!,5,2020-12-02 23:06:13,NinadaSilva,False,fabulous-daily-routine-planner,1203637303,
Already subscribed and paid my year have to pay again to redownload,I paid my subscription and it renews in May of 2021 I deleted the app and am trying to redownload it and although I have paid previously the only option that I have is to renew my membership and it’s not due again u til May 2021 how come fabulous doesn’t keep track of our email?!,1,2020-12-19 08:44:13,Bernadette price,False,fabulous-daily-routine-planner,1203637303,"{'id': 20028238, 'body': ""We're sorry to hear this. If you haven't done so already, please reach out to us with further details by completing the form after emailing hello@thefabulous.co or sending feedback from in-app (Tap the Profile Icon, then Help and Feedback) and we'd be happy to help!"", 'modified': '2020-12-28T07:27:54Z'}"
Don’t recommend,I don’t recommend this app. I canceled the trial four hours into what I thought was the seven days. It was actually four hours over the week and they would not talk about giving a refund for the whole year even though they offer a monthly plan. I would have gladly paid for the month.  I feel I was ripped off.,1,2020-12-15 13:32:01,dissappointedkch,False,fabulous-daily-routine-planner,1203637303,"{'id': 20028186, 'body': ""We apologize for any misunderstandings. The trials are optional and if authorized, then we make sure to state that it auto-renews into a subscription unless auto-renewal is canceled beforehand via iTunes/the Apple subscriptions list. Please let us know if we're able to assist with anything by completing the form after emailing hello@thefabulous.co"", 'modified': '2020-12-28T07:26:47Z'}"
glad I impulse downloaded,"I’m on day 3 and I love it! It’s like playing a game but it makes your life better ☺️I’ve tried a bunch of these apps but this one stands out, it’s really cute and fun.",5,2020-11-20 13:29:57,lunegeoid,False,fabulous-daily-routine-planner,1203637303,
Motivating,Great app that provides daily motivation and reminders to make small changes that will turn into big changes.,5,2020-10-20 00:58:35,KWPoore,False,fabulous-daily-routine-planner,1203637303,
Best Health App,"I’ve tried many self improvement apps and the way they have this set up was really thought through, it’s creative and the best thus far!",5,2020-09-19 18:17:21,gietet,False,fabulous-daily-routine-planner,1203637303,
Wonderful so far,Really enjoying this app as it’s helping me stick to daily routines! It does over encourage sharing milestones / inviting friends and things like that but otherwise it’s great,5,2020-09-11 18:43:21,Taylor pell,False,fabulous-daily-routine-planner,1203637303,
Encouraging,Sometimes you just want to cheerleader to encourage you to do the basic things that you either do or should do every day.,5,2020-08-27 02:14:26,songbirdfemme,False,fabulous-daily-routine-planner,1203637303,
Already useful,Has helped me become more consistent. It might be the only thing on my phone which actually has a net positive effect on my life,5,2020-08-13 16:28:14,kick starter backer,False,fabulous-daily-routine-planner,1203637303,
Good- with room for improvement,"This program is working well for me so far. Like many other apps there’s always room for improvement; luckily, they welcome feedback. I would recommend this to a friend.",4,2020-08-17 19:13:16,LauraMR80,False,fabulous-daily-routine-planner,1203637303,
FABULOUS app ;),i love this app especially since it gives me challenges to be my bets self and just in the short time of using this app i’ve been way more productive and happy!,5,2020-07-29 20:47:10,isa.x.lynn,False,fabulous-daily-routine-planner,1203637303,
Everything,I think you have to purchase premium with this app! The value of the fabulous me section of the app is totally worth it alone!,5,2020-07-05 13:23:01,Shawn Stadlbauer,False,fabulous-daily-routine-planner,1203637303,
I love it,"I love this app so much!! it helped me manage what I eat and do. There is just one thing, the in app purchase. There is a lot of things you can’t do. but other than that I love it",5,2020-06-29 03:05:26,gamer girl 1014,False,fabulous-daily-routine-planner,1203637303,
Love this app!,"It’s motivating and engaging. I am enjoying this app, the interactive nature of it, and it gives me some hope that I can make big changes through smaller ones.",5,2020-06-21 20:01:29,Sea75,False,fabulous-daily-routine-planner,1203637303,
Unbelievable!!,I’ve been feeling more energized through the day and more focused. It’s shocking how much this app has already changed my life in just a week!,5,2020-06-06 03:49:56,Beegurl16,False,fabulous-daily-routine-planner,1203637303,
Extremely Pleased,This app is designed to set you up for successfully changing old habits and adapting new ones so that you can become your best self.,5,2020-05-28 11:45:38,sfarnoult,False,fabulous-daily-routine-planner,1203637303,
Helpful but push to subscribe annoying,"The more I use it, the more helpful I find it. But it constantly pushes me to subscribe to their $35 year long subscription and it keeps giving pieces of the premium version. I like some of the features but it’s annoying.",3,2020-05-23 15:12:21,ARespectableNickname,False,fabulous-daily-routine-planner,1203637303,
Potentially a Great App,"I have wanted to try this app, but unfortunately the only payment option is to do an annual subscription. If it had the weekly/monthly etc options that other apps have, I would definitely get it. It’s just too expensive. :(",3,2020-05-04 20:52:16,Kalliki,False,fabulous-daily-routine-planner,1203637303,
EXPENSIVE AND TOO MUCH GOING ON,"Its $50 for the year. Ive never paid that much for an app, i dont care if it is for an entire year. And its real busy. Links all over the place leading you here and there. It needs to be more streamlined and focused. The animated stories need to go. It gets 3 stars cuz i like it, but it’s just too busy.",3,2020-05-03 16:44:48,Ritamix,False,fabulous-daily-routine-planner,1203637303,
New journey,I have been using this app for about a week now. I actually am enjoying it and looking forward to the changes I make in my life!,5,2020-04-08 14:02:13,Rjt4405,False,fabulous-daily-routine-planner,1203637303,
Life changing.,It’s like my to do list I don’t have to write.  I can already feel a change in myself and attitude. I highly recommend this app to everybody!,5,2020-04-04 14:37:05,Kyra Snyder,False,fabulous-daily-routine-planner,1203637303,
A life changing app,I really like this app so far. I like that it doesn’t pressure you to do too much and feel overwhelmed this app works with you and your pace to ensure progress,5,2020-04-01 15:42:59,Danie y,False,fabulous-daily-routine-planner,1203637303,
Thank you!,This app has really been keeping me looking forward to a routine and actually making a habit out of doing one in general. It’s working slowly!,5,2020-03-22 00:21:34,Yeah I'm dumb,False,fabulous-daily-routine-planner,1203637303,
Oh my gosh,I love this app! This app is so helpful with habits and Heath. I personally don’t have premium and the app works great. I would really recommend this app for anyone who is willing to try to get their habits done.,5,2020-03-12 13:34:13,#bummblebee3,False,fabulous-daily-routine-planner,1203637303,
"Good app, weird updates","The app is still alright but I liked it better without all the animations and videos. It feels too much like being spoon fed now, and the emphasis on multiple sources and scientific backing seems to have diminished.",4,2020-03-20 13:06:47,Ginjukes,False,fabulous-daily-routine-planner,1203637303,
Very good app.,"Very good app, very well thought out. The price is also not insane like other apps that do far less and have no research to back them up. 

Well researched, good design, and good price",5,2020-01-23 02:04:46,Jayiccolo,False,fabulous-daily-routine-planner,1203637303,
"Not intuitive, too market-y","There are too many pop-ups, the app didn’t keep track of when I said I did my “morning routine,” thought I was on day 2 of it when it was day 4, and all of the opt-outs are written like marketing spam. It’s all “yes, I want to improve my life” or “no, I don’t want to help my friends” 
It’s annoying. Not Fabulous.",2,2020-02-20 13:06:38,Steakuccino,False,fabulous-daily-routine-planner,1203637303,"{'id': 14172876, 'body': ""Hi\xa0there, we appreciate your honest feedback and we're sorry to hear this. If the app is still not tracking your morning routine, then please reach out to us. If possible, we'd like to learn more about your feedback. Feel free to share further details with us by completing the form via hello@thefabulous.co or sending feedback from in-app (Tap the Person Icon, then Help & Feedback) "", 'modified': '2020-03-23T02:19:05Z'}"
Well designed app!!,This app is great! I’m still getting used to all it’s features but it’s really engaging and sets the tone for permanent changes and habit forming. Starting with simple tasks. Would like to see the ability to add custom habits though. Great app!,4,2020-02-14 17:45:56,K.n.J-Nola,False,fabulous-daily-routine-planner,1203637303,
Amazing!,"This app is so great and it really helps me, I’ve had it for about a week and I already built some healthy habits like exercising daily and drinking water when I go to bed and wake up.",5,2020-01-14 11:24:13,AppLover4EVAAA,False,fabulous-daily-routine-planner,1203637303,
An App I look forward to,I look forward to opening the app and marking my progress. I love all the encouragement and articles that help you with your progress.,5,2020-01-04 14:50:34,Tdm0167,False,fabulous-daily-routine-planner,1203637303,
Love this app!!,"Wasn’t sure, but since reviews were good decided to give it a try.  I love it.  It keeps me on track and progresses at a slow pace so I don’t feel overwhelmed!!",5,2021-06-25 17:27:07,bette314,False,fabulous-daily-routine-planner,1203637303,
What an app!!,"I’m so excited to continue my journey with Fabulous! I recommend this app to anyone and everyone! I’m changing my life with little step, by little step ^-^",5,2021-05-23 12:01:21,Apen_Cill,False,fabulous-daily-routine-planner,1203637303,
fabulous,this app is honestly so amazing. it’s very calming and helps you set new and healthy goals for each day. you can also connect with other people using the app going through the same growth journey as you and share stories. you can track your progress as you go on. and it has a very simple set up that’s easy to understand. it’s so great and i look forward to using it more!,5,2021-05-21 01:48:52,xXxl1laxXX,False,fabulous-daily-routine-planner,1203637303,
Hopeful :-),"Though days can be difficult, this app genuinely gives you something hold to look forward to.",5,2021-04-30 08:03:39,MelMonroe__,False,fabulous-daily-routine-planner,1203637303,
Love this app!,"the layout, animations, and storytelling is truly amazing :) the app makes you feel very rewarded in starting new healthy & mindful habits. i love that the first goal is quite simple and is not overwhelming whatsoever.",5,2021-04-29 14:14:21,Emmmmiilly,False,fabulous-daily-routine-planner,1203637303,
Makes me feel fabulous,"Even when I mess up, when I return to the app, it cheers me for returning and doesn’t judge me for missing a day. It is always uplifting.",5,2021-04-26 13:53:21,Nursecatie,False,fabulous-daily-routine-planner,1203637303,
Great app,I love that you can start with something simple as being reminded and rewarded for drinking water - all the way to the more significant habits that will help create lasting change!,5,2021-04-21 04:40:34,baybeegyrll45,False,fabulous-daily-routine-planner,1203637303,
So far so good.,This is the first habit and self care app I have stuck with. I believe it’s because it encourages to take it one step at a time. I love the daily inspiration as well.,5,2021-04-11 01:48:14,Missm1d1,False,fabulous-daily-routine-planner,1203637303,
Loving this new app!,I love how things are broken down into bite sized steps. The concept of journeys is so intriguing.  I am really getting good tips & making healthy changes in my life. Thank you.,5,2021-04-09 01:43:45,cindy74,False,fabulous-daily-routine-planner,1203637303,
Already seeing a change,"Only been 4 days and i’m already happier, more motivated and actually sticking to my goals for once. This app is amazing",5,2021-03-08 06:20:36,Girly but tough,False,fabulous-daily-routine-planner,1203637303,
You Have To Be Ready,It’s nice - But if you aren’t ready change won’t happen. It’s working on my second try - I wasn’t ready on the first.,5,2021-03-08 05:39:58,Gabedude22,False,fabulous-daily-routine-planner,1203637303,
Great organization,"Love how easy it is to use, but how much there is to it. It’s like the more time you spend with it, the more you find it offers.",5,2021-02-27 04:46:17,Using threaders,False,fabulous-daily-routine-planner,1203637303,
Dreamy,"Fabulous feels dreamy with the beautiful idea of a graphic, great advice, and the extra content. I think it has a two potential to grow into likes of Calm, but with the purpose",5,2021-02-24 07:36:48,TatiZ2018,False,fabulous-daily-routine-planner,1203637303,
Small Steps to a Better Life,"Positive and uplifting. This app helps you create daily rituals to improve your life one small step at a time. There is no judgment, just constant positivity and encouragement.",5,2021-02-03 12:49:02,Cover 80,False,fabulous-daily-routine-planner,1203637303,
Scamming People Out of Money,"This app is scamming people out of money after advertising a free trial and then not allowing you to cancel. Their customer service contact auto-replies that it is “unmonitored”(even though it’s listed as the contact in their Terms of Use to be able to cancel through). Terrible business model, especially in a pandemic and economic crisis.",1,2021-02-13 00:39:11,Ana_Guilardi,False,fabulous-daily-routine-planner,1203637303,"{'id': 21512993, 'body': 'We\'re sorry to hear this. If you authorized a trial, then it\'d need to be cancel before the auto-renewal date. To cancel, please navigate to your iOS Settings app, tap on your account name, iTunes & App Store, Apple ID: ""email"", View Apple ID, Subscriptions, Fabulous, Cancel Subscription. If you signed up via our Website, then please send an email to feedback.en.premium@thefabulous.co We apologize in advance for delays.', 'modified': '2021-03-08T11:51:47Z'}"
Beautiful interface and practical steps,"I’m really enjoying Fabulous. Intentionality, simplicity and consistency in habit building, without shame or condemnation. I’m seeing actually progress. Thanks, Fabulous team. ❤️",5,2021-01-19 04:33:31,LIVZSSSSSFSC,False,fabulous-daily-routine-planner,1203637303,
So many things I love about this app,"It takes a little getting used to. I’m still trying to figure out all of its functionality. But, it’s getting easier with daily use.",4,2021-01-23 19:50:09,lunauna21,False,fabulous-daily-routine-planner,1203637303,
Awesome,"This app is perfect for me, as a person that struggle with depression I find this app very useful. Fabulous is helping me step out my comfort zone . I feel like this app is what I’ve been missing 💜",5,2021-01-11 17:07:41,Sekret B,False,fabulous-daily-routine-planner,1203637303,
Great app to help you stay focused,This is an amazing app that helps you get things on track and helping you stay on track. It’s like having a life couch in your pocket.,5,2021-01-09 02:11:38,ellezned,False,fabulous-daily-routine-planner,1203637303,
Fabulous,This is app is very motivating and positive. Even on days that I feel my lowest completing the daily goals help me feel a lot better about myself ability.,5,2021-01-07 16:39:58,LilGiant27,False,fabulous-daily-routine-planner,1203637303,
Fabulous,"I love this app so much! My bsf (best friend) messaged me to download “fabulous”. She said it will help u sleep well, eat healthier, exercise, and more! I am so happy my bsf found this app!!! This helps a lot. So download fabulous if u want. WAIT!! Did I say, “if”? NO U MUST DOWNLOAD IT!!!!!!",5,2021-01-07 02:38:50,hdjcjrcjdjch,False,fabulous-daily-routine-planner,1203637303,
Very helpful and fun!,Still very new to the app but I'm loving it so far. I like the Fabulous moments which are little stories and motivators. I am building new habits and getting rid of bad ones.,5,2020-12-29 17:03:04,matthaios g,False,fabulous-daily-routine-planner,1203637303,
Unique App,"This app has a lot of beneficial features. Great personal trainer to self growth, and change of habits. Give it a try for 3 days you won’t be disappointed. This app is pretty amazing:)",5,2020-12-04 03:58:30,gorgeousbossa1,False,fabulous-daily-routine-planner,1203637303,
wowie,"so different from the other habit making apps! it reaches all the way down to the core and coaches you through every baby step of the way with an amazing amount of support in so many different forms. this apps intention isnt just getting you to brush your teeth everyday, its made to fully improve the person you are and create peace in your present and future. please give it a chance, you’ll see",5,2020-11-14 06:13:37,Morgana_13_48,False,fabulous-daily-routine-planner,1203637303,
2020 needs this app.,"With the way things have panned out this year, I know I’m not alone in my feeling of imbalance.

All of the habits and rituals that I had built up before Mahem hit, slowly fell away along with my routine. 

I’ve been trying to get back on my tracks all year. This Fabulous app gives me hope and a helping hand as I slowly work my way through its baby steps.

I can’t wait to see how far it takes me.",5,2020-10-28 15:02:14,092897World,False,fabulous-daily-routine-planner,1203637303,
Great app!,I am already noticing results on week 1. Very different than any other self care app I have tried. I look forward to opening it.,5,2020-10-16 13:15:59,KittyK3,False,fabulous-daily-routine-planner,1203637303,
"Tried many, this is one of the best","Really enjoy the way this is broken up and narrated, it’s very well made and creates an incentive without being too pushy.",5,2020-09-16 05:53:36,DogS***,False,fabulous-daily-routine-planner,1203637303,
I’m so happy I found this!,"Great images, inspirational verbiage, extremely easy to follow the prompts. Everyday I want to open it to see where my journey has brought me! I really enjoy Fabulous!",5,2020-08-29 12:59:54,Pray•Wait•Trust,False,fabulous-daily-routine-planner,1203637303,
A need,If you are trying to change your routine but don’t know where to start bc you tend to bite off more than you can chew . Try this app out .,5,2020-08-29 06:48:38,AMBERNESCOBAR,False,fabulous-daily-routine-planner,1203637303,
Impressed!,"I am loving this app so far. I love that it creates new challenges focused on what you would like to accomplish. The guided meditations are great, too! I look forward to using the app each day!",5,2020-08-19 13:56:03,Mandy01090904,False,fabulous-daily-routine-planner,1203637303,
Extensive So Far so Good,"I’ve tried many self/care apps and this contains the most storytelling. I do find their approach to be effective, and so far Ive been able to keep my habits. I find myself excited to try the suggested actions.",4,2020-08-26 02:56:18,alliok77,False,fabulous-daily-routine-planner,1203637303,
Motivational,"I’m not a person that usually use an app to help with feeling great. However, I’ve looked forward to the challenges in Fabulous! The great breakfast to the afternoon challenges!",5,2020-05-23 15:21:30,Divamade,False,fabulous-daily-routine-planner,1203637303,
So far so good!,This app is really great at getting me to take care of myself. It doesn’t seem like I should need an app to be a grownup but here we are. :) I would give five stars but they recommended a Christian book and I find that offensive.,4,2020-07-03 03:39:04,rachealbast,False,fabulous-daily-routine-planner,1203637303,
This app should be cost free.,I like the app and it helps me however I don’t like how the app limits how many habits you can put unless you pay. I feel this app should be welcome for everyone without extra costs.,4,2020-06-23 17:06:06,Al_of_Exis,False,fabulous-daily-routine-planner,1203637303,
Amazing app,I love this app. It is currently helping me get more energy and I feel so organized and begin the day on such a good note and end it on a good note too! 10/10 recommend!,5,2020-05-16 04:28:22,Olive Caspall,False,fabulous-daily-routine-planner,1203637303,
Love this app,"The developers have put a lot of thought into creating this app. It’s an amazing tool. Home because of the quarantine I struggle to create a norm, but this app help me to add purpose to my day and kept focus",5,2020-04-19 13:29:33,373!(&;!),False,fabulous-daily-routine-planner,1203637303,
This app has privacy issues,"Hi, i hope this message goes to apple, just now i was using fabulous app and i was asked to upload a photo, i was able to access my photo gallery without a previous permission, i went to sittings to check the application permission i couldnt find any bar for photo gallery, dose that mean that this app have an access to all my photos without a permission?",1,2020-04-26 07:32:12,Ann998885,False,fabulous-daily-routine-planner,1203637303,"{'id': 14927638, 'body': ""Hi\xa0there, we're sorry to hear this. You can read about our entire privacy policy here: https://www.thefabulous.co/terms-fab.html. If we're able to assist you with anything, then we can be reached at hello@thefabulous.co or by sending feedback from in-app (Tap the Person Icon, Help and Feedback)"", 'modified': '2020-04-27T04:44:12Z'}"
New user,Simple to use and keeps reminding you that you started a journey to be the best you. On the free version right now and will determine if I want to upgrade if it works for me.,5,2020-04-05 11:55:46,Tay Tay 524,False,fabulous-daily-routine-planner,1203637303,
Cazzie_M,"I’m not going to pay $38 for something when I can barely see what it’s like. It should be a monthly subscription. The first task is to drink water every morning. I do this anyway! But I can’t fast forward to the next habit, which mean half of my free week is totally pointless. I think this app would actually get a lot more business if it was a small monthly subscription.",1,2020-03-30 12:14:54,cazzie_m,False,fabulous-daily-routine-planner,1203637303,"{'id': 14344713, 'body': 'Hi\xa0there, we appreciate your feedback and suggestion. The trials and subscriptions are optional. Trials can be ""x"" out in the corner. Fabulous does offer a Free version which can be accessed without any payments/memberships. Several Journeys, Challenges, and Trainings are provided. Please reach out to us at hello@thefabulous.co if you have any further feedback', 'modified': '2020-03-30T21:11:50Z'}"
Encouraging,I have been using the app for a week and I already feel a shift in my perception. I am so glad that I started this journey and I feel hopeful for my progress.,5,2020-03-29 23:19:27,Speedracer11,False,fabulous-daily-routine-planner,1203637303,
Wonderful!,"This app has been so helpful! I’ve been planning a wedding and quite stressed. Fabulous has helped me keep calm, start a healthy routine, and focus on myself and self improvement.",5,2020-03-06 21:54:38,meemz1337,False,fabulous-daily-routine-planner,1203637303,
Very Upsetting,"I was at first excited when using the app and enjoying trying to complete some of my goals. However, without warning, I was billed over $40 for the app. Maybe I just didn’t read through the content enough and it’s my fault that this happened, but I really can’t afford to pay that much for a habit tracker. Really disappointing and I feel like I was scammed 😞.",1,2020-01-21 21:27:37,izzybh7,False,fabulous-daily-routine-planner,1203637303,"{'id': 13146846, 'body': 'Hi there, we apologize for any misunderstandings. The trials are optional, and if authorized, then we make sure to state that it auto-renews unless canceled beforehand via iTunes. Please send an email and complete the form via hello@thefabulous.co. Then, another form regarding refunds will be sent. Please complete it for us to best assist you.\xa0', 'modified': '2020-01-27T23:11:36Z'}"
Highly recommend,If you are serious this app will push you over the top!,5,2021-06-27 16:37:01,Gtu22,False,fabulous-daily-routine-planner,1203637303,
So far so good!,Have only been using this app for a short time but it is definitely helping me to build good habits. Excited for the future!,5,2021-06-22 18:05:32,Greatmom211,False,fabulous-daily-routine-planner,1203637303,
So Inspiring,I love that this app really helps people struggling for structure or purpose. It just helps build foundation for those of us that never learned or have lost our way.,5,2021-06-03 17:08:39,smiles24love,False,fabulous-daily-routine-planner,1203637303,
Sudden changes to the app,"I had been a premium member for a year and I really enjoyed all the features, it was totally worth the costs. But I’m SUPER disappointed to see all the individual habits don’t open up anymore for questions and relaxing music. This really thru me off my routine and ruined my day. Can someone from support please let me know if this will ever be fixed?",1,2021-05-18 10:13:57,betty viv,False,fabulous-daily-routine-planner,1203637303,"{'id': 22985004, 'body': 'We apologize - What you\'re experiencing is likely an experimental feature. If you haven\'t done so already, then try ""Re-download Everything"" by tapping the profile icon from the home screen, Settings, Advanced Settings, Re-download Everything. If the error continues, then we can be reached from in-app (Tap the Profile Icon, then ""Help and Feedback"") we apologize in advance for any delays.', 'modified': '2021-05-24T18:53:22Z'}"
Oh so Fabulous!,Fabulous is helping back to where I was in January with creating better habits & sticking to them. Hey! We all need a little help sometimes! And Fabulous has adorable videos!,5,2021-05-13 13:24:27,MoMomdms84,False,fabulous-daily-routine-planner,1203637303,
Keeps me accountable.,"This app motivates me to do better, and gives me a clear visual and direction. I love the night time reflections, it’s exactly what I need to listen to before I go to sleep.",5,2021-04-19 01:03:28,iateurmommy,False,fabulous-daily-routine-planner,1203637303,
App is crashing,I would rate this higher but I’ve been experiencing crashes during some of my guided routines for example the scratching routine will cut off mid way through. Same just when I am updating my settings. Anyone else experiencing this?,3,2021-05-09 14:43:51,Jeni Crazy,False,fabulous-daily-routine-planner,1203637303,
Great self help app,Really helps organize your life and feel better about yourself. If you’re looking for purpose and motivation it’s a must have.,5,2021-03-28 10:59:22,baddyart,False,fabulous-daily-routine-planner,1203637303,
Love this,I love this app it has been so helpful in keeping me focused and motivated the only reason I am not giving this 5 stars is because I wish their was a free version but I can not afford to pay for the app,4,2021-04-11 15:47:13,shadowqueen911,False,fabulous-daily-routine-planner,1203637303,
Challenged,"I find navigating the app difficult. Not sure yet if I wii go beyond the free trial. 

I do like being able to go in and mark off goals as I completed them. But I have difficulty using other parts of the app",4,2021-03-31 05:05:37,iam2pc,False,fabulous-daily-routine-planner,1203637303,
Amazing way to jumpstart!,"It has been a week and it may only be the honeymoon period but I feel great!!!

Thank you so much for the jumpstart I needed to begin to be a better me!",5,2021-03-16 14:23:05,wildtink08,False,fabulous-daily-routine-planner,1203637303,
I love it,"It is very motivating and I look forward to checking it each day, I don’t feel alone anymore while reaching out for my goals",5,2021-03-13 03:03:07,AvrilRS06,False,fabulous-daily-routine-planner,1203637303,
Love,"This app makes me push myself and getting into a routine of self love, and helps me accomplish thing that I need to improve in myself this is the best app I ever found about self love and determination",5,2021-03-09 13:41:25,Larilazaro,False,fabulous-daily-routine-planner,1203637303,
Fun and Creative,Really enjoying the slow pace and I feel like I can achieve my goals especially from the community support on this app,5,2021-02-28 23:59:50,char808565,False,fabulous-daily-routine-planner,1203637303,
Accountability,"My struggle with taking care of myself is consistency. With the accountability and self reward I feel using this app, is really helping me stick to taking care of me. I am falling in love with Fabulous.",5,2021-02-28 15:45:20,Lisa Opel,False,fabulous-daily-routine-planner,1203637303,
Long-lasting change,"Fabulous is the FIRST app that has made me feel like my habits can be sustainable! The routine’s simplicity really “sticks” and prevents one from being “set up for failure,” so to speak ❤️",5,2021-02-12 15:59:19,algirl80,False,fabulous-daily-routine-planner,1203637303,
Remarkable!!,"Came across this app as a ad that popped up on my ig and I’m so glad I clicked on it to try it out. I really enjoy the good habits I’m acquiring because of it, and the reminders to love myself more. Genius!!",5,2021-02-01 13:55:30,Jenndy919,False,fabulous-daily-routine-planner,1203637303,
The nudge I needed,"It’s when you know you need to change a few simple but important habits but keep putting it off, and then Fabulous showed up. Try it, you’ll find success.",4,2021-02-08 15:26:11,Jim Hogan,False,fabulous-daily-routine-planner,1203637303,
It is making me feel great,"I feel there is a LOT going on, but the general premise is quite clear and is making me feel like I am achieving something",5,2021-01-16 18:31:53,RSLCAS12,False,fabulous-daily-routine-planner,1203637303,
Very cute app,"Once you’ve made up your mind that you want to be better, that you’re tired of the “bad” habits- this app can def help build better habits.",5,2021-01-15 19:14:20,Ji_gga,False,fabulous-daily-routine-planner,1203637303,
