isEdited,developerResponse,rating,title,review,date,userName,app_name,app_id
False,"{'id': 20562012, 'body': ""Hi Ottertail49. We're sorry to hear that! Please drop us a line at support@breethe.com and let us know if there is anything we could do to change that. We hope to hear from you soon! ❤️"", 'modified': '2021-01-21T19:57:08Z'}",1,david,not impressed,2021-01-20 08:47:46,Ottertail49,breethe-meditation-sleep,920161006
True,"{'id': 23113428, 'body': ""Thank you for a wonderful review, Smokeyboy2016! ❤️ Please note that you can use your device's timer for this exact purpose. All you need to do is set the desired time and then click When Timer Ends and scroll to the bottom of the list of sounds to select Stop Playing. Happy meditating! 🧘\u200d♀️🧘\u200d♂️"", 'modified': '2021-05-31T21:33:14Z'}",5,Suggestions,"I use this every night but have gotten bored of some of the sleep songs. You need to have a lot more free options for sleep music especially and need to include a sleep timer like Spotify does, other than that I really like it please let me know if you can make a change",2021-06-01 02:29:34,Smokeyboy2016,breethe-meditation-sleep,920161006
False,"{'id': 23181089, 'body': ""Hi bobbuda ❤️ We're sorry to hear about your experience. If you started your subscription via Apple, they usually process the charges up to 24 hours in advance, which could be why you were charged despite cancellation. Please contact us at support@breethe.com - we answer every message within a maximum of 24 hours and will be happy to assist you with the refund. We hope to hear from you soon! 👍"", 'modified': '2021-06-03T18:45:31Z'}",1,Bad Experience,"To begin, the app was not for me. I cancelled the subscription within the allowable time frame of 14 days, only to be charged the monthly fee of $12.99 anyway. After filing a dispute through PayPal (good luck contacting the app developer directly), I was told my request was denied.",2021-06-01 16:45:43,bobbuda,breethe-meditation-sleep,920161006
False,"{'id': 20886700, 'body': 'Thank you so much for taking the time to write such a moving review, AmberNYoung1983@! 🥰 You have no idea how amazing it is for us to read it and know that could help. Thank you! ❤️ If there is anything at all that we could do for you, please do not hesitate to contact us at support@breethe.com. We wish you wonderful meditations! 🧘\u200d♀️', 'modified': '2021-02-05T17:23:08Z'}",5,Love this App,"This App saved my life last year. Literally. I wanted to start meditating to calm my nerves and reactions so I downloaded this to try. I fell in love with it from the first day. I listened almost everyday as soon as I woke up. It made me feel so much better. Guided me on how to meditate bc I was a newby and had no idea what I was doing.  This app made me look inside myself and calmly deal with my internal problems as well as calmed my reactions to things and my complete outlook on life really. I was happier and calmer. I lived in the moment instead of worrying. But, I stopped listening when my soon to be ex cut my phone off and I had to get a new phone. I was just dealing with all of that drama, my kids and the holidays it was awful. I’ve had a rough week or so and I needed something to calm my nerves and make me focus. Then I remembered this app and immediately downloaded it. I have listened this morning and already feel a bit calmer. I have missed this app and when the 14 day free trial is up I am going to pay the $89.99/yr subscription fee Bc I can not go without this app again. I need it in my life on a daily basis. Period.  Thank you to whoever created it and all of the meditation help. Thank you for saving my life. Twice.",2021-02-03 16:41:16,AmberNYoung1983@,breethe-meditation-sleep,920161006
False,"{'id': 23030349, 'body': ""Hi lg992! We're sorry to hear about the flood of spam you received (wow, 75 spam emails in an hour? 😳). Please note that Breethe doesn't share your email address, so it certainly has nothing to do with us. What I would recommend in the future, is to use the Sign in with Apple option to register in apps and on various websites. When you select it, Apple will create a temporary email address and will hide your own behind it. This is a great option to protect your email address from spammers. As for the subscription price - please drop us a line at support@breethe.com and we'll be happy to let you know of the specials we're currently running. We hope to hear from you soon! ❤️"", 'modified': '2021-05-26T19:41:21Z'}",1,After downloading I received 75 spam emails,I’m wondering if this has happened to others. I downloaded this app then the next day within one hour I received over 75 spam emails.  I didn’t do anything different other than download this app.  Unfortunate since I think the app is nice but 12.99 a month is steep.,2021-05-25 13:28:49,lg992,breethe-meditation-sleep,920161006
False,"{'id': 22622090, 'body': ""Hi littlenicki ❤️ The purpose of Breethe is to help anyone start, and continue, on their meditation journey. The app was created to make it as easy and as pleasant as possible. You are right - there are many other sources that offer free meditations but the content you find within Breethe is unique and you won't find it anywhere else. It also consists of a lot more than just meditations! You can enjoy hypnotherapy, bedtime stories, talks, masterclasses, music and plenty more. And if you'd like to lower the cost - the Lifetime Premium membership can bring the cost down to as little as $0.52 per month! Please drop us a line at support@breethe.com and we'll be happy to let you know of the special offers we are running at the moment. We hope to hear from you soon! 🥰"", 'modified': '2021-05-04T22:07:42Z'}",2,Here nor there,"I guess if working on breathing and calming your body before sleep is a totally novel concept to you, then this app might be really helpful. That said, you can get the exact same effect on your own if you just educate yourself on meditation and sleep science a bit. And $12 a month?! That’s more than Spotify or Apple Music. Come to think of it, they both probably offer some pretty great guided mediations themselves!",2021-05-03 12:20:23,littlenicki,breethe-meditation-sleep,920161006
False,"{'id': 22470101, 'body': ""Hello Selenasmom ❤️ Thank you for your (slightly confusing 😉) review and for recommending Breethe! We're happy to hear that you're sleeping well - it's great to be able to enjoy that 😴 Please note that sleeping is only one of many topics of Breethe's meditations. Please drop us a line at support@breethe.com and we'll be happy to tell you all about it! 🥰"", 'modified': '2021-04-26T20:05:12Z'}",3,Its okay,"Alright it’s a great app but it really doesn’t help me. But don’t get my review in the way of you enjoying the app. If you read this and you where about to get the app don’t think it’s a bad app. And it’s not worth all the money. Even though I didn’t buy it. But again don’t let my review get in the way of you getting the app😂 so I’m not a huge fan but I know a lot of people on earth have trouble sleeping, and there’s nothing wrong with that. So you can download this app it’s okay for me but.. not a huge fan😂 so it’s great but I sleep well.so guys I’m just telling you how I feel about the app. Not that I’m telling the owner they did a bad job. This is the best I can rate for this app. So again I sleep very very well. I hope you guys like it. And again not a huge fan of this wonderful app. But still you guys should totally download this

M

App by rate enjoy",2021-04-25 04:36:18,Selenasmom,breethe-meditation-sleep,920161006
False,"{'id': 22132659, 'body': ""Hi JJPMom ❤️ Please note that when you accept the free trial, we note that it will automatically become a paid subscription after 14 days - unless you cancel it. As for the refund, please note that we have no way to directly refund a payment charged by Apple. We are happy to walk you through requesting it from Apple, though. It's a quick and simple process. Please drop us a line at support@breethe.com and our support team will be happy to assist you! 👍"", 'modified': '2021-04-08T18:55:16Z'}",1,No free trial,"I signed up for a free trial; however, I was charged $12.99. Breethe would not credit my account.",2021-04-07 14:57:59,JJPMom,breethe-meditation-sleep,920161006
False,"{'id': 20198744, 'body': ""Thank you for the review, The Most Wonderful App Critic (a fitting name, btw 😉)! We hope that you continue enjoying the app and if you have any questions or need help with anything at all - please drop us a line at support@breethe.com and we'll be happy to help! 😍"", 'modified': '2021-01-05T18:04:49Z'}",5,The best out of all of them,"Ok so, I have tried almost all the apps out there that offer relaxation, starting with calm, to headspace to so many other ones. I don’t feel like I should be charged to be relaxed, however, most meditations on YouTube aren’t helping. All the other apps only have about one feature that is free, and then they tell me I have to pay. I only had this app for about 2 days, and I can already tell it’s a keeper. So many things to try, with not only good quality, but most things are free. If you are willing to pay, I’m sure it would be an even better experience.",2021-01-04 02:20:01,The Most Wonderful App Critic,breethe-meditation-sleep,920161006
False,"{'id': 20639778, 'body': ""Hello Arcadedog! Please note that with the Lifetime Premium membership you can bring the monthly cost to well below $4 😍 Please contact us at support@breethe.com and we'll be happy to let you know about current special offers. We hope to hear from you soon! 🥰"", 'modified': '2021-01-25T18:57:40Z'}",1,$12.99/mo - Nah,"Nice app, but sorry... not paying that. I could legit add another streaming service to my TV for that. That’s my Netflix or Hulu bill.",2021-01-22 11:48:46,Arcadedog,breethe-meditation-sleep,920161006
False,"{'id': 20537904, 'body': ""Hi Beauty Diva! 🥰 Please note that Breethe consists of thousands of items you won't find on any radio 😉 As for the price, did you know that with the Lifetime Premium membership you can bring the price down to as little as $4 per month (and even less)? Drop us a line at support@breethe.com and we'll be happy to let you know about any special offers we are currently running. We hope to hear from you soon! 😍"", 'modified': '2021-01-20T21:48:38Z'}",1,$89.99 for a year? Are you kidding me?,I saw the add on Facebook and decided to check it out. Then found out it’s 89.99 per year which IMO is ridiculously pricey. You’re better off tuning into Pandora radio. They have a lot of great stations. I play it on my Alexa at night.,2021-01-19 05:30:11,Beauty Diva,breethe-meditation-sleep,920161006
False,"{'id': 20272298, 'body': ""EDIT: You can, of course, find meditations on similar issues on YouTube but those included with Breethe are unique and made for Breethe specifically - you can't find them anywhere else. This being said - meditating is good for you either way so feel free to listen to whichever meditations you prefer! 🧘\u200d♀️👍🧘\u200d♂️ \n\nHello Conor Hails! ❤️\xa0Please note that meditations available within Breethe are unique and you won't find them on YouTube etc. Breethe contains thousands of meditations, hypnotherapy sessions, bedtime stories, music, nature sounds, talks & masterclasses and many other content types. Please drop us a line at support@breethe.com and we'll be happy to point you in the right direction, so that you can enjoy everything Breethe has to offer. We hope to hear from you soon! 😍"", 'modified': '2021-01-08T17:27:35Z'}",2,YouTube is better,"Pretty lame.  Generic meditation, music playlists, and rain noise. Can get this all on YouTube free.

Your meditations are not unique there are a number of free comparable products on the market. You absolutely can find this on YouTube don’t tell me I cannot.",2021-01-06 22:00:08,Conor Hails,breethe-meditation-sleep,920161006
False,"{'id': 20198815, 'body': ""Alcohol isn't always the answer, Majitron! 😜 Oh, and by the way - if you go for the Lifetime Premium membership the cost can drop to as little as $4 per month (so around $0.13 per day). There's no way you can get two shots for that! 😉 Drop us a line at support@breethe.com and we'll be happy to let you know about any special offers we are running at the moment. We hope to hear from you soon! 🥰"", 'modified': '2021-01-05T18:10:46Z'}",1,Price?,For $12.99 a month just take two shots before bed time and save the money. 😑,2021-01-04 08:29:38,Majitron,breethe-meditation-sleep,920161006
