review,userName,title,date,isEdited,rating,app_name,app_id,developerResponse
"THE BEST meditation app. I love Animations that teach the skills used in meditation. What is your goal for your meditation?- headspace has a litany of single meditation sessions on whatever topic that you want, I like the courses (10 each set w/of meditations that focus on an",MJMPLS8098,Headspace is best meditation app- hands down,2021-02-05 07:27:05,False,5,headspace-meditation-sleep,493145008,
"Headspace not only gives me daily informational videos or relaxing bedtime images but is helping with the loss of my son to cancer. When grief hits hard, I remember “everything is changing,” and I can make it through.",daffodils are coming soon,Grounded,2021-01-21 16:32:20,False,5,headspace-meditation-sleep,493145008,
"Andy’s reassuring style and the calmness of his voice grounds me as I begin each day. The Wake Ups & daily meditations clear my head, if only for a few minutes, setting the stage for a day shrouded in serenity. Thank you, Headspace!",sportsturfguy,It’s how I start each day.,2021-01-19 11:59:49,False,5,headspace-meditation-sleep,493145008,
Use this app for self management. Helps with thinking clearly and focus and sleep. I use it 3 times a day to stay clear headed. Easy to use and fun. Also like how they included a person of color as a narrator.,qwertgcsdj,Good for self management,2021-01-17 19:04:29,False,5,headspace-meditation-sleep,493145008,
This app is amazing cause I was so wake that couldn’t fall back asleep in this and I did one of these and it literally got me so tired I was in sleep about like in five minutes so I definitely recommend this app,babaypinky2019,5  stars,2021-06-23 01:59:44,False,5,headspace-meditation-sleep,493145008,
you guys i am telling you download this app it’s so life changing and there are no adds the first day i got it i thought i was crazy but about a week in using it every day i could see my mindset change completely you will love this app and there are recommendations that will tell you which sessions would work better based on your previous meditations my favorite one is either meditation basics or doze the sleep one this works ok everything you will be looking for,I ❤️PicCollage!!,love love love,2021-06-15 21:08:42,False,5,headspace-meditation-sleep,493145008,
"I love this program. It can be tapered to my schedule, whether I have 5 or 20 minutes to meditate. And it’s simple to follow and stick with. 
I look forward to starting my day with Andy!",LaurenMescon,"Finally, a meditation app I can stick with!",2021-06-07 05:34:13,False,5,headspace-meditation-sleep,493145008,
Everyone’s path is unique but mine has found that Headspace provides the most accessible entry point into daily guided meditation. I can do routine practices and even look forward to now that I have established a morning ritual.,Gryphonness,Grateful,2021-05-27 23:56:50,False,5,headspace-meditation-sleep,493145008,
This app is so so nice! I love the illustrations and how everything is well explained in terms of breathing and how to practice gratitude 🙏. Today I just want to say that I’m grateful for having an app that reminds about the present and how to be thankful all the time! :) 🟠,Sucetty M.,Wonderful ❤️,2021-04-07 14:30:16,False,5,headspace-meditation-sleep,493145008,
"Headspace and other mindfulness apps are great, but only if you use them.

My key to success during this stressful year was to program Alexa to Launch HeadSpace automatically a few times a day. It has been very helpful.",pjl890,Headspace + Alexa Dot routine,2021-03-08 21:32:11,False,5,headspace-meditation-sleep,493145008,
"Love the app, especially the sleepcasts. Simon is my favorite narrator, I just wish he had more. The ultimate feature update would be to have an option to select your favorite narrator for every sleepcast story.",russTgosleep,Great all around - need more Simon,2021-03-01 09:58:56,False,5,headspace-meditation-sleep,493145008,
This app has helped me a lot with everything from falling sleep quicker to concentrating more on my school work. To anyone thinking of downloading it I say you should 100% give it a shot! It really does help a lot.,Annabella D.,Amazing,2021-02-22 02:17:31,False,5,headspace-meditation-sleep,493145008,
I never purchase apps until now. Headspace is definitely worth the annual fee! Thank you so much to all the teachers here for the sleep cast stories and wonderful calming meditation. We all need this in our lives. -Kelli in IL,Rockfan1,The one app I pay for,2021-02-13 22:56:22,False,5,headspace-meditation-sleep,493145008,
Just give it a try. There is nothing more important than being able to be present for your own life. This has been truly the most helpful app.,Kaner44!,Life changing,2021-02-02 13:19:28,False,5,headspace-meditation-sleep,493145008,
Love this app. I try and use it everyday if I am feeling down or unmotivated and this definitely helps clear my mind. I do this in the morning and after I feel ready for the day!I love headspace. It’s simple and easy to use,slynnless,Awesome!,2021-01-29 12:53:51,False,5,headspace-meditation-sleep,493145008,
"I started Headspace on Netflix about a week ago, which lead me to the app. I have severe anxiety which raises my BP considerably. Headspace has helped lower my BP & take my chronic headaches away.  I can’t say thank you enough. Truly.. this has been a miracle for me.",Tap & Rack,Life changing blessing,2021-01-09 16:41:28,False,5,headspace-meditation-sleep,493145008,
Seems like a good app to help you relax and be focused. Unfortunately without a subscribing you have very limited access to anything. I also wish I could chose the language. I don’t care for the British accent and it’s harder to relax when I’m annoyed by it.,Anette Nelson,Limited access,2021-01-14 01:16:09,False,4,headspace-meditation-sleep,493145008,
I like that headspace out because it is very calming and soothing. I like the voice of the meditator as he has a very calming presence. I am not able to afford a subscription but I do like using the free ones. Thank you very much!,WM595,Liking the Headspace App,2021-06-23 15:27:09,False,5,headspace-meditation-sleep,493145008,
"In this day and age, I personally find this app worth paying for. I had it for free for months but knew I wanted to tackle new goals and mental exercises as my life got more hectic. I love this program and the coaches. Highly recommend.",SB Play,Daily Clarity and Balance,2021-06-20 18:57:48,False,5,headspace-meditation-sleep,493145008,
"Headspace is an amazing tool to learn mindfulness. The new today feature makes it light and easy to get into it.

No better time then now to start using.",Garrrrrrraaaaayyyyyyyggggg,Cannot recommend enough,2021-06-12 17:17:41,False,5,headspace-meditation-sleep,493145008,
"I stress less, sleep better, and I’m kinder. It’s simple, straightforward meditation. I used the free trial enough to realize it’s value to me and my peace. I recommend this app and program. I am excited and purchased the subscription!",SDGilley,Life changing,2021-04-16 14:11:50,False,5,headspace-meditation-sleep,493145008,
"Yes, it might seem strange to someone new but it is very helpful, calms you down, relieves stress and I feel like it teaches you how to calm your mind and sort of get away from your thought without shutting them out.",50258214784278,Is it helpful?,2021-03-30 11:46:01,False,5,headspace-meditation-sleep,493145008,
"I’ve been doing biofeedback and counseling to help my moderate to severe anxiety and depression and this a fantastic companion to that. It really helps me manage the anxiety, this is such an important part of my self care practice every day. It’s worth every penny.",afsavage,Great addition to counseling,2021-03-03 18:20:35,False,5,headspace-meditation-sleep,493145008,
"I want to love this app. Have been using it every morning between pregnancy, kindness, and balance but they’re the same thing...minus 1 sentence of basically repeating the title of the one you chose it’s breathing, body scan, then liquid gold/sunshine. So don’t see the point of all the different categories when the meditation is the exact same",Hdjfkansvd,Same thing over and over again :/,2021-03-11 12:21:33,False,2,headspace-meditation-sleep,493145008,
I use to not sleep but now I listen to “Rainday Antiques” and I sleep so good every night now! Love Headspace just wish I could everything free but they have to make money somehow. Overall 5-stars,Fairy Tail fan 101,My Sleep Has Never Been Better,2021-02-17 17:07:57,False,5,headspace-meditation-sleep,493145008,
Really enjoying the sleep cast-love the slider for ambient to narration- so clever.  One piece of feedback- I do wish your app loading screen wasn't a bright white background when my phone is in night mode. Thanks!,erin01,SleepCast feedback,2021-01-30 07:29:12,False,5,headspace-meditation-sleep,493145008,
Even doing a few minutes a day is a noble path towards sharpening ones mind for the many  stressful times that we all go through. This,zeebeeboop,Even a little bit counts,2021-01-25 01:13:39,False,5,headspace-meditation-sleep,493145008,
"I try to meditate every day.  The meditations held me to be more at peace with my mind and relationship with others.   Other features such as music, sleep casts and exercise are available too.  All very good. Highly recommend this app.",SRut321,Love Headspace,2021-06-10 10:28:45,False,5,headspace-meditation-sleep,493145008,
"I love this app, the content is excellent and constantly updated.  There is no life situation that I can’t address through meditation using Headspace.

I recommend this life changing app to all of my family and friends!",Goobalili,Life saver,2021-05-17 13:36:24,False,5,headspace-meditation-sleep,493145008,
"Or at least allow the user to exit out of the pop-up by pressing anywhere outside the box (instead of clicking the “x”). It would make for a smoother transition. 

Otherwise great content.",helppleasethankyou,Please remove the pop-ups,2021-06-01 05:15:17,False,4,headspace-meditation-sleep,493145008,
I think headspace is amazing when I want to fall asleep I just go to the following asleep exercise and it helped me a lot it helps when you wake up and it’s very calming I recommend people to headspace once a week,krifcu,Amazing,2021-04-15 16:49:36,False,5,headspace-meditation-sleep,493145008,
I’ve been using Headspace for a year and feel it has helped me to deal with a lot of the chatter in my mind. Headspace has become an important part of my daily routine. I highly recommend it.,Adirondack Gal,Wonderful app,2021-03-26 12:48:23,False,5,headspace-meditation-sleep,493145008,
"Really soothing voice options. I hate meditating but know it would be good for me and so far each time I’ve been shocked that it’s already over, feels useful and not boring",sot11,Beginner friendly,2021-02-21 13:53:57,False,5,headspace-meditation-sleep,493145008,
"I loved the free intro and would be willing to spend some money on some of the features, but the all in price is far too high. All I want is the daily meditation, I’m really not interested in everything else, at least not right now. How about a few tiers that unlock different parts of the app?",NetProphet1976,Needs tiered pricing,2021-02-23 14:54:04,False,3,headspace-meditation-sleep,493145008,
"Super user friendly, lots of different meditations for whatever you may need. Also has workout and music features. Worth every penny, very well put together.",mmesquivel18,Best meditation app out there,2021-01-11 14:09:26,False,5,headspace-meditation-sleep,493145008,
"A cannonical issue with any ""brand"" is they always feel to add more.

Marketing and MBAs clearly have their clutches in this app now.   We have tons of new ""features"" that have nothing to do with the basics of meditation.

The basics of headspace, which are fundamental to mindfulness are now hidden.   They are there but now you have one hundred things obscuring accessibility including annoying pop-ups for celebrity content.   

Hopefully the Headspace team will find a way to come to their senses and eliminate all these chaotic bells and whistles that have nothing to do with cultivating mindfulness, serenity.",AriCaffiene,Suffering from featuritis and personalities over principles,2021-01-04 15:37:45,False,3,headspace-meditation-sleep,493145008,
I feel immaculate after starting this app. I rightly recommend this app for those who are over challenging moments within professional or whatever side/aspect of life.,Kaioferraz,The best thing I’ve ever experienced,2021-04-30 07:35:48,False,5,headspace-meditation-sleep,493145008,
Whenever I’m in distress or just in a bad mood I always find myself in a session with headspace and it always calms me down 10/10 recommend this app to anyone that has trouble dealing with their emotions,Augustine_Hill29,I Really Love Using This App!,2021-04-25 23:52:22,False,5,headspace-meditation-sleep,493145008,
I definitely recommend this app to anyone who can’t get to sleep right away. This app has made it so I fall asleep in at least five minutes.,aveagra,Great app definitely recommend,2021-02-23 15:08:06,False,5,headspace-meditation-sleep,493145008,
My mom has this app and loves it so I got it the first thang I did on it was awesome and by the way I am 9 there are lots of songs and sounds my favorite spend is the rain 🌧 this is THE BEST CALMING APP EVER! Thanks for making this app I highly recommend this app!,ratloveffgirl,Love at first site,2021-02-16 23:39:59,False,5,headspace-meditation-sleep,493145008,
Finally finding space between ADHD and anxiety associated with the pandemic. Also understanding others better without reacting to emotions and ideas about them. I love Andy’s voice and demeanor.,stepndp,Finding some space,2021-02-03 01:40:15,False,5,headspace-meditation-sleep,493145008,
"Thank god this is a thing because it really just helps me relax and get ready for bed so, 10 out of 10! The only thing I dislike is the fact that it’s really expensive, other wiser it’s great! =D",Ajm82000,Thank god!,2021-01-12 20:06:07,False,5,headspace-meditation-sleep,493145008,
This has helped me with calling me and my family . I am so glad you are helping me and other people to control of their emotions. Once again thanks you headspace ❤️.,gpsa2222,Thanks for all that you do for me,2021-04-23 13:45:46,False,5,headspace-meditation-sleep,493145008,
"This App it is so great for others like other people’s brains besides my brain it really relaxes you so much but through you nay use this from the crisis from COVID-19.   So please help the other people besides me  just to in form you.

Kimberly Blackmon",kimbleana,The Medation  App,2021-03-26 22:57:40,False,5,headspace-meditation-sleep,493145008,
"Much needed app for high schoolers or anyone else really. I love how many kinds of meditations there are, and they really do help melt away any stress. This app makes it really fun, easy and enjoyable to meditate. Totally recommend, you won’t regret it!",Milena Layton,Perfect,2021-03-09 17:20:41,False,5,headspace-meditation-sleep,493145008,
I am so much calmer now that I am learning techniques to calm my mind and emotions. I love the sleep casts and use them every night. I recommend this app to anyone who has been struggling with the pandemic. We are not our thoughts.,Mpaul1770,I’m so much calmer,2021-03-03 17:34:30,False,5,headspace-meditation-sleep,493145008,
Love my headspace time!  The few minutes away from my normal state of mind is a reset that often has me flowing with energy late into the evening.,Olsonjesse,"Using headspace is like plugging into a wind turbine, natural energy I didn’t know about... flows!",2021-02-25 16:35:18,False,5,headspace-meditation-sleep,493145008,
"I think it’s important to note that practicing mindfulness has changed my life, not necessarily any app. Headspace is a great resource for learning how to be mindful and not allow your own thoughts from controlling you.",ricanontherun,It’s changed my life,2021-02-14 12:08:37,False,5,headspace-meditation-sleep,493145008,
I absolutely love Headspace. It has helped me so much with finding peace of mind. I am on my second year with using Headspace. I naturally find myself using the techniques to fall asleep and quiet my anxiety. I highly recommend Headspace and Meditation.,LerainMugz,Wonderful Meditation Guidance,2021-01-21 20:15:39,False,5,headspace-meditation-sleep,493145008,
"Beautiful range of meditation topics for every possible mood, clever and simple animations on complex topics, even movement content.
Genius app for wellness in modern times. Now I’m convinced technological progress is worth it if applied mindfully =)
Much love to the team behind this creation!",Asia Bach,Genius app,2021-01-17 02:13:12,False,5,headspace-meditation-sleep,493145008,
So happy to have been recommended this app by my daughter. It has changed my whole life for the better!!! Every one needs this app and I will be recruiting people daily!,Nanette Jackson,Transformational,2021-05-04 13:13:12,False,5,headspace-meditation-sleep,493145008,
"I’m really happy with my space, as the name says it's necessary to have your “space”, you carry the feeling during all day and that's a relief, I use meditation and exercises mostly.",MayaF84,So grateful to have this application,2021-02-18 15:47:37,False,5,headspace-meditation-sleep,493145008,
"There is no home button , you have to click back a bunch to get to Home Screen . Also need search icon too . Love the meditations and courses so far ! Day 10 for me helping me get a better routine and start my day !",lindyea,Home button,2021-03-04 12:21:36,False,4,headspace-meditation-sleep,493145008,"{'id': 21637876, 'body': ""We're sorry about the trouble navigating the app. You can use the search icon located on the top right corner of the screen to search for content in the app. Please send us a note to help@headspace.com if you have any other questions!"", 'modified': '2021-03-14T17:43:59Z'}"
"I’ve only had two sessions on this app and already feel like a different person, in a good way that is, overall great app if you want to relax, focus, and sleep easily.",Kylfyre,Calming and relaxing,2021-02-02 15:40:08,False,5,headspace-meditation-sleep,493145008,
"I have not been the most consistent with meditation, but a headspace subscription has always been valuable to me! 

I’ve used it my entire pregnancy and it’s been great!",Newbie Fitness,I always come back to meditation,2021-01-27 21:58:47,False,5,headspace-meditation-sleep,493145008,
I’ve learned to look at situations and people differently. Mostly being more aware and in the moment and knowing things will change and go with it. I’m grateful for finding this or did HeadSpace find me.,deanietheartist.com,Love HeadSpace,2021-01-13 06:42:46,False,5,headspace-meditation-sleep,493145008,
I love this app so much and I use it every night and my little siblings like it to and we all have a hard time getting to sleep this app has help a lot I absolutely recommend this app.,Meow meow kitty cat 😽,I love it,2021-03-10 09:08:02,False,5,headspace-meditation-sleep,493145008,
Omg I love this app it helps me sleep and other things. But if you use this app for help sleeping like me but you want a story and don’t want to read I recommend soothing pod it has lot of stories and more. Headspace is great for meditation and soothing pod is great for sleep. 😌,esor7169,Great app but here are others to try,2021-05-25 03:21:02,False,4,headspace-meditation-sleep,493145008,
I have a lot of anxiety and this app helped me turn down the anxiety levels. I enjoy the moments in life a lot more and my relationships have improved as well. Highly recommend for beginners.,Stvn875,A journey to calm,2021-02-03 04:37:29,False,5,headspace-meditation-sleep,493145008,
Good but lacks variety seems like it’s the same exercise over and over again. You could keep the free one and it’d be the same. I really like that it keeps track of my sessions and time overall spent on meditating,kingofnod,Good but lacks variety,2021-02-15 18:23:10,False,4,headspace-meditation-sleep,493145008,
I found this app very helpful especially right now during the pandemic. I love they are supporting teachers which we need the most to help our kids to cope with anxiety and stress. Thank you to the cofounder.,Nerlam,Great app,2021-01-06 10:35:55,True,5,headspace-meditation-sleep,493145008,"{'id': 20202971, 'body': 'We currently have subscriptions available for educators in certain locations, you can learn about it here: https://www.headspace.com/educators. If you have any questions regarding subscription options, we could always help you at help@headspace.com. ', 'modified': '2021-01-05T23:41:31Z'}"
"I can not afford a subscription at this time and having to sign up and then sign up again is too much. 
I thought maybe I could use the free meditations and then if I liked them, when or if I could afford it, THEN choose to.  But that is not how it is set up.",Stranded here,Can not use any of it free,2021-01-25 19:41:23,False,3,headspace-meditation-sleep,493145008,"{'id': 20694194, 'body': ""Sorry for any confusion around our complimentary sessions! Here's what's included in the free trial with no payment information required: https://help.headspace.com/hc/en-us/articles/115008192928-What-s-included-for-free-"", 'modified': '2021-01-27T20:35:08Z'}"
"I have now used Headspace for a year and feel it is a useful tool. I am a military vet with severe PTS and struggle with anxiety, anger and depression daily. I am grateful for Headspace. It has proven to be very effective in helping me to refocus and calm down when feeling overwhelmed.",Bon Kid,Hanging on,2021-06-20 16:15:21,False,5,headspace-meditation-sleep,493145008,
"I can’t stop telling my friends about Headspace App and Andy’s soothing voice and clear direction. I’m eternally grateful for his willingness to share his experiences and tools with us, so that we too can be one step closer to self-realization. 

Katarina",Katarina.Conrad,Best App Ever,2021-06-10 13:36:09,False,5,headspace-meditation-sleep,493145008,
"There is stress in everyone’s life, mine too, but I feel a lot more calm now!! This app is sooooo AWESOME!!!! I can’t describe it in words it’s so good!!!!!!!! I’m not giving it 5 starts, I’m giving it infinity!!!! I’d get it if i were you!!! it’s free too!!😄😄😄❤️❤️❤️❤️😁😄","Hi its me, Sam",Best app ever!!!!!!!!!! HIGHLY recommended!!!!,2021-05-17 11:38:51,False,5,headspace-meditation-sleep,493145008,
"All the other apps have such robotic voices coaching you through the sessions.  But, with Headspace, they feel natural and relaxing.  Great variety and easy to start as a beginner and work your way to more experienced meditation.",ToddrCr,Best Meditation app,2021-05-04 13:30:18,False,5,headspace-meditation-sleep,493145008,
This app has profoundly improved my ability to focus and be content. Even spending three minutes on a meditation session is so beneficial to my mental health.,ThatSnoozyKid11!,"Easy-to-use, wonderful app!",2021-03-28 19:07:15,False,5,headspace-meditation-sleep,493145008,
"As a practicing Psychiatrist I recommend a practice of mindfulness in general, and Headspace in particular. It is a wonderful introduction to therapeutic tool with substantial clinical evidence for anxiety disorders, mood disorders and acute or chronic stress. I have used this platform personally for years.",PsychMD536,Prescription for Mindfulness,2021-03-08 01:35:56,False,5,headspace-meditation-sleep,493145008,
"I always had so much trouble falling asleep and staying asleep. Thanks to all of the options in the sleep section of headspace, that has completely changed and I am so grateful!",skeekbuddy,A sleep success story,2021-02-15 15:21:17,False,5,headspace-meditation-sleep,493145008,
"I’ve dealt with terrible anxiety and couldnt sleep, I listen to the sleep ones for like 2 minutes and I’m knocked out... there’s also packs and I’m realizing I’m letting go on negative self talk by realizing it’s just a thought!!! I love love love this app!!!",harmonya97,Lifesaver,2021-02-05 21:37:20,False,5,headspace-meditation-sleep,493145008,
I can’t even begin to describe how much of a positive impact this app has had on my life. I cannot recommend it enough to everyone. Thank you Andy and the Headspace team!,DanMcK96,Hands down the best app I’ve ever downloaded,2021-02-05 00:15:02,False,5,headspace-meditation-sleep,493145008,
"Would recommend for anyone seeking peace of mind, reduced anxiety, and more focus. 

Even if you can’t afford the app, you can still meditate on your own with nothing but somewhere to sit and a little effort.",Reggie3322,Great App,2021-01-28 18:30:25,False,5,headspace-meditation-sleep,493145008,
"I never write reviews, however; I love these meditations. Thank you Eve and Andy. This is the one tool I have for my mental health that I always return to because I end (almost) each session or single feeling “lifted.”",sam773053,First App Store review ever,2021-01-23 07:08:35,False,5,headspace-meditation-sleep,493145008,
Headspace is great. It’s helped me be present and not be overwhelmed by anxiety. These things have strengthened my confidence and the various relationships I have. I wish it had different kinds of religious based meditations as options/packets too.,B '93,I love it,2021-01-14 15:38:16,False,5,headspace-meditation-sleep,493145008,
Absolutely love the content but you’re gonna pay for it. One of the reasons why I need to Chill out is my anxiety towards spending money and I have to spend money to get a guided meditation there used to be a lot more that you could do on here for free now you have to have a subscription,kaylaanne nillo,Pay up,2021-01-16 07:24:54,False,3,headspace-meditation-sleep,493145008,
Headspace has given me the opportunity to know myself and listen to myself in a way that has brought purpose and focus back into my life that I hadn’t seen in myself since I was a young girl.,Anjelina's Review,Habits,2021-01-13 18:48:18,False,5,headspace-meditation-sleep,493145008,
I love the way the whole app is set up. Started this because of Yes Theory and even though meditation is harder than I thought it really helps improve my mental state so much! Thanks to the creators of this app I love it ❤️,Busy Bee 🥊,Amazing,2021-06-24 18:22:19,False,5,headspace-meditation-sleep,493145008,
"I use this app in my car,house,at doctors appointments I definitely recommend this app to anyone who has been stressed having trouble sleeping and any other problems.",say yahhh,I love this,2021-05-30 16:02:53,False,5,headspace-meditation-sleep,493145008,
Headspace provides an easy and comfortable place to explore mindfulness and meditation. I’ve been using it fir a few years now and have seen results throughout my day and life. Enjoy!’,Teo baby,Turtle steps,2021-05-25 14:13:35,False,5,headspace-meditation-sleep,493145008,
"I love headspace sooooooo much! I have trouble sleeping a lot and headspace helps so much! Last night I was just laying awake tossing and turning for what felt like hours, then I decided to try headspace and I fell asleep QUICK, like in SECONDS! If you’re debating getting headspace, DO IT!!!!! BEST APP EVER!!!! 😁😁😁😁",imnotakaren/itsjustme,BEST APP EVER!!!!!,2021-05-04 14:32:43,False,5,headspace-meditation-sleep,493145008,
Headspace has changed my life for the better. I don’t know how I would’ve made it through this pandemic without headspace!!!!!! I now recommend it to all my friends.,Rush2790,Life Changing,2021-05-01 14:14:46,False,5,headspace-meditation-sleep,493145008,
"I was having a panic attack. I remember seeing a commercial about this app so I downloaded it, searched panic and listened to the meditation a few times in a row. It really calmed me down and I am really thankful.",nearbybridge,I was freaking out,2021-04-17 04:45:07,False,5,headspace-meditation-sleep,493145008,
"I can’t possibly explain how amazing this app is. It helps you get in touch with your body, helps you focus, and even can help with other things like self esteem. I love this app.",BaymaxTheBot,Incredible,2021-03-22 15:44:13,False,5,headspace-meditation-sleep,493145008,
This is so perfect I live in a house with a lot of people and this help calm me down when I’m mad or anything it also helps me stay focus on everything I want to stay focus on.,Ja'quay white,Perfect,2021-03-10 02:23:29,False,5,headspace-meditation-sleep,493145008,
"Grateful that I have this app through my work.  I am able to take a break and feel rejuvenated by sitting, listening and breathing.  Great reminder of being pressent and how it helps me daily.",Celestialusc,Grateful,2021-02-10 23:30:48,False,5,headspace-meditation-sleep,493145008,
"Awesome and easy to use application with a ton of options.  Great voice to help you get to it everyday

Absolutely necessary healing process during wonderful or challenging times.",A&EApp,Doctor needing to heal!  Works fantastically.,2021-02-07 14:46:13,False,5,headspace-meditation-sleep,493145008,
This mediation app is great for people who are new to the practice. Using this app daily has changed my life for the better.,learning to manage the anxiety,The best mediation app I have found that keeps me engaged and coming back,2021-01-20 13:07:17,False,5,headspace-meditation-sleep,493145008,
"I’m still learning all the tricks of meditation, but I am enjoying it so much. I genuinely feel so different after getting up from my meditation. I’m so much more at ease and level headed. Thank you, Headspace!! 🧡",Sidney W. R.,Amazing!!,2021-01-20 04:06:39,False,5,headspace-meditation-sleep,493145008,
Best tool to initiate a transformation in a person's life. I found this app many years ago. It helped me to the develop the habit of meditation. The easiest way so far to begin the journey of changing your life.,the power of 1,Life changing habit,2021-06-28 17:43:00,False,5,headspace-meditation-sleep,493145008,
I first got this app because it was suggested to me by my mother because I have trouble sleeping and it really helps me relax since I’m usually overwhelmed and stressed due to my A.D.H.D and I feel that this app really helps me out,mockingbird ink,The most amazing app ever,2021-06-09 01:19:52,False,5,headspace-meditation-sleep,493145008,
This app is a life changing tool. I love the different modules and I love that they address real-life situations from mindful eating and money to sleep sounds. It’s very considerate and honestly is my favorite app to use on my phone.,phillyshira,Incredible,2021-02-23 23:33:12,False,5,headspace-meditation-sleep,493145008,
Love it I love doing the night ones because it helps me relax get clam breath in and out and it gets me tired enough to sleep peacefully I just don’t like that you have to pay to get access to some but everything else is great,Destressing Queen,Rating,2021-04-01 04:50:57,False,4,headspace-meditation-sleep,493145008,
As I type this review I can’t see my text. IPad interface needs work. Should be able to rotate portrait/ landscape. Otherwise - I love it!Hopefully this isn’t full of typos....,Breoghan84,Excellent content - a treasure trove!,2021-02-20 00:33:02,False,5,headspace-meditation-sleep,493145008,
Headspace has done a phenomenal job of explaining and helping me to make a mindfulness practice a part of my daily routine.  I’m grateful for this tool and look forward to all they do as they expand their reach.,Paulcoffee12,Building a bridge,2021-02-11 12:34:28,False,5,headspace-meditation-sleep,493145008,
I use this app to help manage anxiety and the daily meditations are very effective. It also has more features than I can use!! My favorite app that I downloaded in 2020.,Rinomin,Life Changing,2021-02-07 16:48:38,False,5,headspace-meditation-sleep,493145008,
This app has opened up a whole new world for me and the ability to understand my ability to be mindful and quite fulfilled through meditation,ft bentonnat,What a miracle,2021-02-02 02:23:08,False,5,headspace-meditation-sleep,493145008,
I would recommend headspace to anyone who is trying to get into the basics of meditation! You will feel the positive effects almost immediately! Extremely rewarding.,ESweetie2000,Meditation is Key,2021-01-18 15:19:13,False,5,headspace-meditation-sleep,493145008,
"It is a really cool game with a lot of options. There are so many cool ways to become less stressed, I think it is worth paying for. This game helps out my whole family, they also love it.",Magicalkoalawolf,Awesome Game,2021-01-02 14:07:19,False,5,headspace-meditation-sleep,493145008,
I love the Headspace app and wanted to upgrade to a subscription. I have gift card balance in my ITunes account that I’m unable to use for this as Headspace doesn’t allow it. Please change this so I can benefit from all the features of Headspace.,SilentThunder,Unable to use iTunes gift cards for subscription,2021-01-05 21:27:53,False,3,headspace-meditation-sleep,493145008,
Headspace keeps me on track! I love Andy’s soothing voice and level headedness throughout the meditation. Lots of great options to address most any topic a person is going through. Thank you!,David-Hello,Exceptional,2021-05-06 16:28:58,False,5,headspace-meditation-sleep,493145008,
"This app has completely changed my life for the better. I sleep better at night, am more calm during the day, and am ultimately a happier and healthier person. :)",SarahDrewIngle,Get this app!!,2021-04-02 17:44:52,False,5,headspace-meditation-sleep,493145008,
"Started using the app and would like to have some background music instead of gaps of silence in between breaths. 

I’ll look down at the app and realize the meditation ended a while ago. This small adjustment would be greatly appreciated.",b_shops,Needs some background music,2021-05-04 22:08:20,False,3,headspace-meditation-sleep,493145008,
This app is great for certain sounds but I got the app to listen to specific ones it said it had. I wanted to listen to calming rain but all of them except for one was free. I would hope they made some to have “watch ads for this sound” type thing.,Up The Charisma,Money hungry,2021-04-25 23:11:59,False,3,headspace-meditation-sleep,493145008,
"Has helped me with my debilitating depression and anxiety. Has helped me with sleep. Love this app.
Have used it regularly for years.
Keeps my brain in shape for higher performance levels and greater healing.",DannyP33,So grateful for this,2021-03-22 07:25:24,False,5,headspace-meditation-sleep,493145008,
"I explicitly, and with absolute certainty signed up for a FREE two-week trial. I even have the screenshot as proof, I had taken it to remind myself to cancel the subscription before the end of the two weeks in the event I decided not to purchase. Literally immediately after, bank account was charged $70 and I received an email receipt from Apple reflecting the same. Hopefully I’ll get refunded, but what the frig, guys?",peemree,Beware of “Free Trial” Offering!,2021-03-27 16:24:53,False,1,headspace-meditation-sleep,493145008,"{'id': 21933408, 'body': 'Sorry about the trouble with your subscirption. Send us a note to help@headspace.com so we can further assist you. ', 'modified': '2021-03-29T19:24:33Z'}"
Works great every time I open it. Really great for sleep and meditation. Seriously great and a must have for people with busy lives. 10/10 so great!,a_normal_guy123,10/10 would recommend,2021-03-13 15:56:21,False,5,headspace-meditation-sleep,493145008,
"An unpreachy, kind approach to meditation. If you are anything like me, you tend to think you are doing it all wrong. Andy’s sessions dispel those ideas swiftly yet gently without pandering. 

I highly recommend for beginners.",Scorie101,Works for me,2021-02-02 18:23:21,False,5,headspace-meditation-sleep,493145008,
"This app is great and I have used it in the past and have tried it out again. We live in a time where life is uncertain and finances are tough on everyone. These people being greedy making it not giving a flat rate option is what kills it. 

They do not care about your mental health, they care how much their pockets are filled. 
A big stress for everyone is money
So take more from people. Good idea.",Zacht716,Great but,2021-03-07 14:51:56,False,1,headspace-meditation-sleep,493145008,
So when I wanted to sleep I put on headspace but sometimes it’s creepy when I heard the music and when I went somewhere else in my iPad.....I hear it again I started to laugh because WHY THE HECK DO I NEED TO HEAR IT AGAIN so I updated my iPad and ta da it disappeared the music is gone finally so yeah that’s the story of me laughing to death ;),Diamond Xiong,*Laughs hard,2021-02-19 03:03:24,False,3,headspace-meditation-sleep,493145008,
I found this app a couple years ago during a difficult time.  It is a great introduction to meditation for someone with zero experience.  They are constantly growing and adding new sessions.,Jklivin7,Great for Newbies,2021-01-18 15:28:46,False,5,headspace-meditation-sleep,493145008,
I love the meditations and the exercise routines... however the exercise routines need the ability to cast to a larger screen... using Airplay or Chrome etc. Also the exercise routines dont seem to be available on the website just on the app?,Volkswagen 725,Love the meditations,2021-01-28 13:06:51,False,4,headspace-meditation-sleep,493145008,
