isEdited,date,title,rating,userName,review,app_name,app_id,developerResponse
False,2020-12-22 16:11:32,So calming,5,char244231,"I think every part of this app is great but mostly I love how calm and soothing they made the voices for any story, it really settles me down. I also enjoy that there is a section for free story’s so I don’t have to scour the entire app looking for a good free story.",slumber-fall-asleep-insomnia,1109543953,
False,2020-02-14 05:57:40,Really helps me sleep,5,elleseaak,I’ve been listening to these stories for almost a year and they really help me fall asleep. I’ve also used them when I wake up and have trouble falling back to sleep. I love this app!,slumber-fall-asleep-insomnia,1109543953,
False,2020-07-31 12:37:36,Love It,5,AustinGramma,"The sleep stories are definitely effective. There are at least two I've listened to repeatedly, and I STILL don't know how they end! (Of course, the idea is that I WILL go to sleep, but just once I’d like to hear the end!)",slumber-fall-asleep-insomnia,1109543953,
False,2020-10-04 12:21:45,So great,4,Mom de tres ninos,"I had some bad sleep habits and I am a light sleeper. Offen when I wake in the middle of the night (like at 3am) I would not go back to sleep.  Usually because my mind starts to start going.  But now if I wake up, I just put on a soundscape and I am back to sleep in minutes.",slumber-fall-asleep-insomnia,1109543953,
False,2020-09-03 14:09:23,Great app for getting to sleep,5,Caffeine guy,I really love this app. It has so many different sleep stories and meditations to choose from and the options for background effects outstanding.,slumber-fall-asleep-insomnia,1109543953,
False,2020-11-18 12:47:16,Finally Sleep!,5,canceling CALM,"Who Knew???? Bedtime stories could work so well. Hearing these relaxing sleep inducing stories and calming voices have me relaxed in no time.
Finally something to slow my thoughts and allow sleep to come!",slumber-fall-asleep-insomnia,1109543953,
False,2021-05-25 04:34:07,Favorite sleep meditation app!,5,jakewebber09,"I have tried many sleep meditation apps. Slumber has more of a variety of things to use. Weather you just want music or a sleep story, this app has it all!",slumber-fall-asleep-insomnia,1109543953,
False,2020-10-16 03:33:55,Get stories and my favorite sleep app,5,savyk1213,"Has a great selection of stories, sound scapes, and meditation even on the free version. Great for all ages and good for when your mind is racing when it’s time to sleep. I love this app!",slumber-fall-asleep-insomnia,1109543953,
False,2020-11-21 03:39:29,Accessibility,3,"restless, sleepless nights",I would have rated it five stars a few months ago. I am blind and cannot read the screen and the app is no longer accessible with a screen reader on my iPhone. I love using it to help me relax and go to sleep but I wish I could go back to being accessible again,slumber-fall-asleep-insomnia,1109543953,
False,2021-04-20 07:55:27,Best app for sleep.,5,yousif gorges,"I really love this app I use it everyday when I try to sleep and it really helps me sleep, I kinda wish they changed the free tracks just a little bit, but I still like this app.",slumber-fall-asleep-insomnia,1109543953,
False,2020-12-21 17:37:09,Amazing!🙀,5,❤️🧡💛Ayra💚💙💜,Even though I’m 10 I used to go to sleep in 30 minutes but slumber got me to sleep in 11! Wow I love this app and it helps a lot. if you are looking for a app that will help you sleep great then install this app. Slumber is awesome!,slumber-fall-asleep-insomnia,1109543953,
False,2021-01-02 16:09:59,Great app,4,Ward1971,I just started using this app and I love it. My only problem is the long pauses that the narrator uses. When it happens before I get in a deep sleep it triggers my brain to wake up and figure out what’s wrong so it does take a little while to work.,slumber-fall-asleep-insomnia,1109543953,
False,2020-07-20 05:57:10,How to fall asleep faster,5,The Mastermind Master,If your having trouble then you should use Slumber I use it mostly every night and there’s this one called Dreams of Grasmere and it makes me fall asleep right away!!,slumber-fall-asleep-insomnia,1109543953,
False,2020-01-01 15:29:59,Sleeping aid,5,LostCobra,Are you slumber several times a week when I can’t sleep. When I listen to the stories I generally fall asleep without ever hearing the end of the story. It seems to always help.,slumber-fall-asleep-insomnia,1109543953,
False,2021-02-10 02:36:06,Works!,5,ljesq,"I play the stories at night to fall asleep.   If I wake during the night, the sounds or stories help me fall back to sleep.   I’ve suffered from insomnia for years and this is a great help.",slumber-fall-asleep-insomnia,1109543953,
False,2020-08-03 13:52:11,I love this app!!,5,Oli the jollie,I have problems sleeping and lately it has been getting worse! So I tried a bunch of apps and slumber was the best! It played a bed time story and I was out in no time! I super recommended this app!,slumber-fall-asleep-insomnia,1109543953,
False,2020-05-09 06:20:27,Better than a lullaby,5,asidnine,I listen to this app almost every night. I love the variety of stories and sounds. Choose a mood!  Highly recommend,slumber-fall-asleep-insomnia,1109543953,
False,2021-04-11 12:26:13,Slumber App is helpful!,5,ZZZLLR6321,"I use Slumber App routinely. Prefer the bedtime stories. Rarely stay awake long enough to hear an entire story! Narrators’ calming, soothing voices enhance state of relaxation. Slumber app has improved bedtime routine allowing for stress reduction & better sleep.",slumber-fall-asleep-insomnia,1109543953,
False,2021-02-16 08:26:07,It is great,5,olivia albrent,I have tried many apps before but none of the stories seem to draw me to sleep like these ones. Ten out of ten. 100% recommend,slumber-fall-asleep-insomnia,1109543953,
False,2020-07-06 16:01:37,Great for anxiety sufferers,5,Emi1y Fox,"I have a lot of trouble quieting my mind to sleep at night. I use this app almost every night to help me fall asleep. They regularly add new stuff, too. I love this app, highly recommend it.",slumber-fall-asleep-insomnia,1109543953,
False,2020-03-13 13:51:40,Fell asleep in no time!,5,FutureSight,"I set my sounds, put the phone down, and thought maybe I should lower the rustling leaves soouuu.... and that’s all I remember! I had a timer set for 30 but I’d be surprised if I lasted 5 mins. Love this app!!",slumber-fall-asleep-insomnia,1109543953,
False,2020-03-12 12:00:01,This is a really good app for sleeping,5,TicToc and pancake lover,This app works really good I just put on one of the story and then I would be knocked out sleep just like that it’s like so awesome and think everyone should try this amazing sleeping app,slumber-fall-asleep-insomnia,1109543953,
False,2021-05-16 01:30:58,Much better than other apps like it,5,CGsoccerman36,They make you pay for some things but it’s not pay to use.,slumber-fall-asleep-insomnia,1109543953,
False,2021-04-30 19:53:12,Best Sleep App!,5,GeminiFlyer,"This is hands-down the best sleep app out there. The stories and meditations are wonderful and the narrators’ voices are soothing. I’d recommend Slumber to anyone who wants to add some relaxation to their life, or who needs a little help falling asleep.",slumber-fall-asleep-insomnia,1109543953,
False,2021-03-23 02:29:51,Slumber,5,kendilly sadness,This is the best app by far that I have ever used. It helps me fall asleep in the matter of ten minutes! Before this app I could not fall asleep for at least thirty minutes. So I rate the a five star review! 😄😄😄,slumber-fall-asleep-insomnia,1109543953,
False,2021-02-21 09:44:32,The only way to fall asleep,5,cGe4992,"I can’t sleep without this app. It’s been life changing, as I struggled with falling and staying asleep for a long time. Ever since using this, I’ve never slept better.",slumber-fall-asleep-insomnia,1109543953,
False,2020-07-31 03:22:13,Love ❤️,5,JESSIELEIGH08,"I use this app almost every night. I used to have tons of sleep apps but, now I’m down to this one and one other. But I find myself using this one the most.",slumber-fall-asleep-insomnia,1109543953,
False,2020-04-25 18:08:37,Enjoy the app experience however...,4,AfricaFox,I love using this app to fall asleep. I actually leave it playing all night. I just wish there were longer episodes or that you could loop a playlist.,slumber-fall-asleep-insomnia,1109543953,
False,2021-03-08 02:37:36,Best sleep app ever,5,Aplatte85,I use the app paired with my sleep mask and fall asleep easily and stay asleep all night. This app has everything you can think of and are always adding more.,slumber-fall-asleep-insomnia,1109543953,
False,2021-01-14 06:42:27,Great app but...,3,>:(>:(((,This app is amazing! The stories are really good and it has more than most other free meditation apps. But I’ve listened to the same stories for awhile now and they are getting less and less effective. I think it would cool if you added a new free story once a month,slumber-fall-asleep-insomnia,1109543953,
False,2020-08-18 11:25:05,Settles your mind,5,Joanimal_inME,At the end of a busy day with another to follow Slumber provides a great distraction from the lists that go through my kind and keep me up all night.,slumber-fall-asleep-insomnia,1109543953,
False,2020-06-20 06:17:55,Missing Alexa Skill,5,Midwest-Ninja,I absolutely love this app!  I have tried many before Slumber and this is the one I am sticking with. My ONLY complaint is that it does not have an Alexa Skill so I play it directly from my Echo.,slumber-fall-asleep-insomnia,1109543953,
False,2020-04-02 05:38:09,Best Sleep App,5,Jessaug,"I have a husband who snores and has always kept me up. After discovering this app, it has changed my life! I rarely get to the end of an episode and I am sound asleep.",slumber-fall-asleep-insomnia,1109543953,
False,2021-04-19 01:02:20,Five star,5,CarmenDKC,This is a really good app and sleep in five minutes and all of the other apps you have to pay for stories this one has a lot of free stories 😙😍😍,slumber-fall-asleep-insomnia,1109543953,
False,2021-02-13 05:23:07,AMAZINGLY GOOD😳🤭😏🤩,5,gacha pro56,it was awsome I found one that I didn’t have to have premium and it helps me fall asleep as soon as she starts talking ITS AMAZING I RECOMMEND 100% you did great job just personally bring down the premium price 🤩🤩,slumber-fall-asleep-insomnia,1109543953,
False,2020-10-27 01:28:15,Best sleep & fall asleep fast,5,Kiki 6822,Thank you for giving my busy mind something relaxing to focus on. I wish I knew the end of some of the stories. I NEVER make it to the end! 💤😴🛌,slumber-fall-asleep-insomnia,1109543953,
False,2020-01-17 05:42:11,Amazing !,5,Tyycftyh🌚🌚,I’ve been listening to the same sound every night for almost a year now. It’s so amazing. I literally know every word to the 25 minute session,slumber-fall-asleep-insomnia,1109543953,
False,2020-06-10 15:34:44,Love it,5,jill-bean324,Slumber helps me fall asleep every night and before I got slumber I would have nightmares that would wake me up at night but with slumber I’m able to get a very good nights sleep.,slumber-fall-asleep-insomnia,1109543953,
False,2021-04-24 00:19:46,It’smehehe,3,Gab E.,You can’t actually mix sounds together like it shows and FYI they give you like 5 stories and sounds to choose from at first but u have to use it for a while to unlock more but that’s what you start out with. Just wanted to let y’all know!:),slumber-fall-asleep-insomnia,1109543953,
False,2020-08-02 13:15:18,👍,4,funbeans1234kl,This app is great if you want to fall asleep or even just relax if your kids have trouble falling asleep this is the app for you just get them to close there eyes and listen to the story then they will be asleep in minutes.,slumber-fall-asleep-insomnia,1109543953,
False,2020-01-23 03:48:04,Great app,5,Dawneethepoo,"I love this app! TK Kellman and The French whisperer are my two favorite! The only problem I'm having right now is that the newest story kicks me out of the app. Can you please fix this?
Thank you!",slumber-fall-asleep-insomnia,1109543953,"{'id': 13091724, 'body': 'Can you go to Profile - Settings - Manage Storage.  Then swipe left on “Nian the Monster” to delete it.  Then try downloading and playing the story again.  Or please try updating the app to version 2.8.2.  Email me at support@slumber.fm if you continue to have issues.', 'modified': '2020-01-24T03:11:15Z'}"
False,2020-03-12 07:51:31,Decent but not worth price in my opinion,3,Andres McMillan,"It’s okay, there are a few things I would change and price be one of them or if price won’t be changed then to add more stories or calming practices. It seems like a very small collection available.",slumber-fall-asleep-insomnia,1109543953,"{'id': 14033335, 'body': 'Hi Andres,  Please check out the Library tab on the bottom.  From there you can access the full library of stories and meditations which number over 200.', 'modified': '2020-03-13T21:44:58Z'}"
False,2021-05-16 04:40:33,Wonderful App,5,Kims 2015,I have such a hard time staying asleep. I love that you can put the stories on loop and they just play all night long! Best sleep I have ever had!,slumber-fall-asleep-insomnia,1109543953,
False,2020-12-17 17:40:36,Amazing,5,doppsee,"As a lifelong insomniac, I was pleasantly astonished at how effective this app is in helping me to go to sleep. I have always gone to sleep before the story ends, and have tried many stories.",slumber-fall-asleep-insomnia,1109543953,
False,2020-07-11 05:00:27,Amazing,5,rekalia,I use this every night and have found several favorites. Highly recommend,slumber-fall-asleep-insomnia,1109543953,
False,2020-06-04 00:49:47,Get this app,5,game rater 10,This app is the best it got me to sleep immediately and I don’t ever sleep I got it when I Couldn’t sleep and now I use it every night you should get this app,slumber-fall-asleep-insomnia,1109543953,
False,2021-02-10 18:21:56,Calming to fall asleep,5,Juddfan2,I enjoy the free stories and I have it low enough to barely here the words but enough to feel relaxed along with my fan on I drown out the world and thoughts.,slumber-fall-asleep-insomnia,1109543953,
False,2021-01-25 05:39:50,Something new every single day,5,oi8abug,"I really love the sleep hypnosis, it takes a while for me to turn my mind off, so this s really helpful. I put my EarPods in and drift off....",slumber-fall-asleep-insomnia,1109543953,
False,2020-12-16 03:41:44,Amazing,5,pro gammmmmmber,This app has great free everything even if you don't want to pay for the year you have lots to choose from!,slumber-fall-asleep-insomnia,1109543953,
False,2020-04-04 11:46:22,Slumber,5,Jada Coomber,Slumber helps you sleep really good. If you have a bad dream every day this can help you not have a bad dream. This app is so amazing so you should download it. It will make you fall asleep better.,slumber-fall-asleep-insomnia,1109543953,
False,2020-03-26 09:14:40,Surprised,5,Meg6583,This app is amazing for anyone who has a rough time falling asleep. I love this particular app because it has multiple options to set you up for success.,slumber-fall-asleep-insomnia,1109543953,
False,2020-01-13 01:55:21,Slumber,5,Tazgirl26128,"I find this app very relaxing and helpful getting me asleep. So far I’ve had good luck with it and hopefully it will
Continue to work as well as it has.",slumber-fall-asleep-insomnia,1109543953,
False,2021-06-04 11:51:23,Worthwhile investment.,5,Milrty,This app offers so many options for sleep and rest requirements. I use it every and it’s works every time. I’m very glad I have it.,slumber-fall-asleep-insomnia,1109543953,
False,2021-02-06 19:42:15,Always puts me to sleep,5,RA_Gal,"I love the story ones, but there are so many great ones. I use the free version but am going to look at the price to upgrade.",slumber-fall-asleep-insomnia,1109543953,
False,2020-09-24 10:07:27,How’s it end? Lol,5,your nickname🤣,I purchased the app approximately a month to two months ago... are use it every night!I have yet to hear the end of a single dream story!😴zzzzz,slumber-fall-asleep-insomnia,1109543953,
False,2020-08-29 14:33:39,Bear creek,5,hookiedoo,I’m finally able to relax when the neighbor’s dog bark or they run their leaf blower. I just put on my ear buds and listen to Bear creek. I love that I can adjust the background sounds too. This has reduced my anxiety markedly. 🤗,slumber-fall-asleep-insomnia,1109543953,
False,2020-05-19 15:31:43,Awesome App!,5,okkobuzz,I love how this app helps you fall asleep! And it’s amazing how they put a bedtime in the app it really helps me get more sleep! I would recommend this app to people who are scared of the dark. Download this app!,slumber-fall-asleep-insomnia,1109543953,
False,2020-05-05 03:20:12,Dan Jones is the man,5,Vdn12,If it wasn’t for Dan Jones I wouldn’t fall asleep at night. I hope he does more!!! Love when it’s the stories that he tells it as if it is you going through the story.,slumber-fall-asleep-insomnia,1109543953,
False,2021-01-22 00:00:26,So very relaxing,5,Msmotor10,"My favorite meditation is Gratitude for Sleep.
The author Thomas has the most calming, gentle voice. This 14 minute meditation relaxes my body and puts my mind in a light thankful place while I’m drifting off to sleep.
🙏🏻",slumber-fall-asleep-insomnia,1109543953,
False,2020-05-06 16:51:45,AMAZING 👍😊😀✨,5,reveiwer😊,"So I got the app Calm but then I realized you need to premium to get most of the things. I got slumber and did the meditation I fell right asleep. Usually I toss and turn for an hour, but this app made all that stop.",slumber-fall-asleep-insomnia,1109543953,
False,2020-11-26 12:02:09,Slumber,4,Jaxmydog,"I have yet to hear the end of a story.  I’ve tried other sleep apps but like this one the best.  I start yawning while choosing  my story for the night. I like fictional stories the best.  Need more of them, fewer train rides.",slumber-fall-asleep-insomnia,1109543953,
False,2020-10-23 03:07:51,Helps me go right to sleep.,5,brookemorgan3080,I have trouble almost always getting to sleep. This helps so much and I definitely fall asleep faster.,slumber-fall-asleep-insomnia,1109543953,
False,2021-02-19 18:09:44,Love the stories!!,4,W_Gold,I love this app! It helps me fall asleep so quickly. I wish they didn’t have a subscription and they just had one quick payment but I guess it’s fine.,slumber-fall-asleep-insomnia,1109543953,
False,2020-07-20 12:20:19,It works,5,howisitduds,If you do what they say and turn on the background effects you will be asleep in seconds,slumber-fall-asleep-insomnia,1109543953,
False,2020-05-28 04:08:04,It helps me sleep better in a short time,5,this magic...,This magic is helping me sleep in like 10 seconds and I can hear the narrator in my sleep,slumber-fall-asleep-insomnia,1109543953,
False,2020-03-25 10:42:47,Try this app,5,Hsticks,This app is my favorite bedtime app because it has story’s and you can listen to nature like water falls and bon fires and also rivers so in my opinion I think it’s a great app.,slumber-fall-asleep-insomnia,1109543953,
False,2020-01-12 08:58:55,Amazing honest opinion,5,caterina braut,I love it some of it u have to pay but u also get a chance to listen to things without paying,slumber-fall-asleep-insomnia,1109543953,
False,2021-04-19 03:33:31,Get it,5,Animation Geek,I normally struggle to get to sleep. And when i say struggle i mean I don’t go to bed til 2 am. The storys get me asleep in minutes.! I have not tried anything else but I love the story’s,slumber-fall-asleep-insomnia,1109543953,
False,2020-12-16 14:32:18,Worth every dollar,5,Ashawhat,I especially lilt that I’m able to control the background sounds.,slumber-fall-asleep-insomnia,1109543953,
False,2021-04-06 12:24:25,Pretty good but could use a change,4,toy toy toy toy,"I love this app but i thibk you should be able to mix the sounds like the sleep tones mixed witht the ocean waves other than that i lovve this app i use it almost every night 

ɨ ɦɨɢɦʟʏ ֆʊɢɢɛֆȶ ȶɦɨֆ ǟքք",slumber-fall-asleep-insomnia,1109543953,
False,2020-03-03 03:32:21,Very soothing,5,lillian0625,Makes it easy to fall asleep every night. I have honestly tried multiple apps and this one is my favorite.,slumber-fall-asleep-insomnia,1109543953,
False,2021-03-22 05:47:35,Pretty darn good,5,Super stumpy,I use this every night. I like the stories and soundscapes most. Storms are best for me and the recently added Summer storm is really good. Thanks Slumber for helping me sleep again.,slumber-fall-asleep-insomnia,1109543953,
True,2020-10-30 02:25:33,Thanks so much,5,LovleyCow,Thank you this app is great I love it my favorite stories are the fairytales! Would love it if you would make more free fairytales! I love this app so much. Really helps with my tinnitus. 🥳❤️❤️,slumber-fall-asleep-insomnia,1109543953,"{'id': 18790176, 'body': ""We've just released an update to try and fix the music playing for longer than it should.  Also, there used to be a bug with iOS's built in alarm clock that has since been fixed.  Can you try upgrading your phone to the latest iOS version?  Please email me at support@slumber.fm if you still have issues with the music and your alarm clock.  P.S.  I'm glad it helps you sleep so well but also am sorry it made you sleep in."", 'modified': '2020-10-29T21:30:52Z'}"
False,2020-10-04 23:53:18,This is a pretty good app!,5,CatKitty38,I have had this app for 3 days and my schedule for sleep has been so well! I love this app and really hope you try it,slumber-fall-asleep-insomnia,1109543953,
False,2020-06-15 04:49:43,Unbelievable app,5,Reed Wilkerson,"look forward to sleep now instead of dreading it, as this app makes it easy to unwind and fall asleep. 10/5 stars",slumber-fall-asleep-insomnia,1109543953,
False,2020-07-24 03:24:46,Amazing but some flaws,4,leopard gecko lady,If you don't want to pay for the full version you only get two stories and we'll they get boring after awhile please add more free stories!!😁,slumber-fall-asleep-insomnia,1109543953,"{'id': 16863259, 'body': 'We’ve added 18 free stories and sleep sounds.  Go to the sleep library and scroll to the right until you get to the section titled Free.', 'modified': '2020-07-25T11:27:38Z'}"
False,2020-03-29 02:31:53,Fantastic!,5,Jenn404,The Slumber app is fantastic! Both of my children (11 and 9 years old) and I love it. They really love the stories. They’re always asleep before the end.,slumber-fall-asleep-insomnia,1109543953,
False,2020-11-18 05:42:33,"Easy to Use, Works Every Time",5,mallyb137,Easy to use and works every time. They have plenty of free tracks that I just rotate occasionally. My #1 go to!,slumber-fall-asleep-insomnia,1109543953,"{'id': 19223830, 'body': 'Hello there mallyb137, thank you for the 5-star review! Please let us know if you have comments about the app to make it even more efficient. Thanks! Lee', 'modified': '2020-11-19T15:57:19Z'}"
False,2020-01-12 02:10:24,😴Slumber😴,5,🍂April Evette🥀,Overall I love Slumber! It’s the best app that can help you get a full eight hours of sleep. I personally love it so much! It really helps me relax and fall asleep faster and calmer😴 Please keep up the great work!!,slumber-fall-asleep-insomnia,1109543953,
False,2021-01-19 03:34:40,The only sleep app you’ll need,5,rusty&libby,"I’ve tried so may sleep apps, and I always come back to Slumber!! My absolute favorite and easy to use 😴💖",slumber-fall-asleep-insomnia,1109543953,
False,2021-02-11 04:53:34,Disappointed,3,bianca0814,I’ve been using this app for a while now. Used the same sound every night for 184 sessions and they decided to lock the sound and make me pay for a subscription. Very upset.,slumber-fall-asleep-insomnia,1109543953,
False,2020-12-09 13:57:47,Membership,5,$|eepytim3101,"I think this is a great app for sleep, although I think they should put some of the affirmations that are on the site free to non-members.",slumber-fall-asleep-insomnia,1109543953,
False,2020-12-06 02:38:33,Great stories and worth the buy,5,Dqs12,This app helps my busy mind calm down a little and get some rest. Great stories with soothing voices and background noise.,slumber-fall-asleep-insomnia,1109543953,
False,2020-11-14 17:13:39,Best sleep app available!,5,Roperchick1,Love this app. So many choices of sleep stories. Very calming and comforting. Listening to these sleep stories has made a very positive impact on my sleep.,slumber-fall-asleep-insomnia,1109543953,"{'id': 19223751, 'body': 'Hello Roperchick1, thanks for the positive feedback! We are glad to hear that you enjoyed our app and found it helpful. Thanks for using Slumber. Lee', 'modified': '2020-11-19T15:52:40Z'}"
False,2020-02-04 11:30:51,Amazing!,5,C_Rob2015,Almost nightly the stories in this app are what get me to sleep. It’s such an easy to use app with lots of options! Highly recommend!!,slumber-fall-asleep-insomnia,1109543953,
False,2021-04-06 02:24:22,Best Sleep App,5,Nrv9581,"For the money, this is by far the best sleep app. The ability to play background sounds during the bedtime stories is awesome. The Calm app cannot do that.",slumber-fall-asleep-insomnia,1109543953,
False,2020-12-23 13:48:30,Best sleep aid ever,5,Escape princess,This app is better than any other sleep aids. I can't believe how well it works. I have never stayed awake to listen to the end of stories...,slumber-fall-asleep-insomnia,1109543953,
False,2021-01-15 11:52:21,Really great!!,4,Gandolf1234567890,This app is amazing helped with insomnia I had been dealing with for months!! The only reason I put four stars is because it’s a little pricey but other than that amazing!!!,slumber-fall-asleep-insomnia,1109543953,
False,2020-11-28 03:26:40,Best app for sleep,5,erblin kadriu,I love this app i can fall a sleep so fasti didn’t sleep for a long time but when i install this and i listening i fall a slep for 3min i love it thank you,slumber-fall-asleep-insomnia,1109543953,
False,2020-09-06 19:41:09,Awesome!,5,Lee2aloha,This app has been amazing! It has totally turned my life around. I use it to fall asleep. I wake up feeling better about life and in a good mood! Love it!!!,slumber-fall-asleep-insomnia,1109543953,
False,2020-08-01 13:59:50,Best stories to fall asleep to!,5,jelletinny,I love this app and the subscription is so worth regular good night’s sleep. I am so glad they keep on updating with new stories. My favorite narrator is Dan Jones!,slumber-fall-asleep-insomnia,1109543953,
False,2020-02-22 11:45:56,I fall a sleep instantly!,5,Flopsie 10,I fell a sleep in the middle of one but that didn’t matter because my iPad turned of when it ended,slumber-fall-asleep-insomnia,1109543953,
False,2021-02-17 05:09:13,The Best Story Times,5,LisaMichelle90,This is the only meditation app if you want good bedtime stories and your own personalized background noise to play along side it. Worth the premium.,slumber-fall-asleep-insomnia,1109543953,
False,2020-06-07 05:59:07,Ok could be better,5,Mason0607,I just wish there were more free ones like how can you put a price on sleep!?,slumber-fall-asleep-insomnia,1109543953,
False,2020-04-15 19:04:18,Amazing,5,hdjafsjjrbb,"This app is just amazing because it is completely free and just as good as the other apps ,I highly recommend that anyone perches this app.",slumber-fall-asleep-insomnia,1109543953,
False,2020-04-15 03:24:33,My kids and I love it,5,Mkwmommy,Really helps us fall asleep with guided stories and meditation. We use it a lot! It helps me fall asleep faster to without it 30min and with it like 10min.,slumber-fall-asleep-insomnia,1109543953,
False,2020-03-17 10:19:22,Puts Me to Sleep!,5,dkmelba,"It must work because I can’t say I ever remember getting to the end of ANY of the stories. Next thing I know, my alarm clock is ringing.",slumber-fall-asleep-insomnia,1109543953,
False,2020-12-10 06:31:47,Great app for sleep 💤,5,Merbie2010,Very good app for sleep. I highly recommend to anyone with trouble sleeping at night! It has delightful narration and stories! It is 5 stars for a reason ⭐️,slumber-fall-asleep-insomnia,1109543953,
False,2021-02-12 11:53:01,Don’t do it,2,Carlyn Featherly,"I didn’t want to pay a yearly subscription, so I opted for the lifetime membership of $250. And half the items never want to download or play. Set timer and still wake up with it playing hours later. I rather have my money back and opt for a different app. :(",slumber-fall-asleep-insomnia,1109543953,"{'id': 21099469, 'body': 'Hi Carlyn Featherly,\n\nThanks for your feedback and we apologize for the problem that you currently have with the app. Can you email us at support@slumber.fm so we can fix this issue? \n', 'modified': '2021-02-16T23:47:12Z'}"
False,2020-12-03 03:52:37,Love this app!,5,luluvertical,Something for everyone... I already have favorites and they really work to help unwind and fall asleep quickly!,slumber-fall-asleep-insomnia,1109543953,
False,2020-10-07 15:16:35,Slumber has helped me fall asleep so fast!,5,lucinda.r,10/10 I never am able to fall asleep fast but this makes it really easy!,slumber-fall-asleep-insomnia,1109543953,
False,2020-07-22 12:38:32,great app!,5,JFM 3,the night time stories put me to sleep.  The only negative is that i fall asleep and never hear the middle or end of the story.,slumber-fall-asleep-insomnia,1109543953,
False,2020-04-04 11:57:09,Leaf on a stream,5,PRANCER NO. 1,"This is the best sleep system I have ever had it works,I can assured anyone that it works I give it a 10 gold star rating.",slumber-fall-asleep-insomnia,1109543953,
False,2020-01-29 01:40:52,Slumber,5,mackadoodledoo12345@@:),It works so well I fall asleep every night to the stories my favorite one is the lagoon one but I have only had 11 seasons and it is so good.,slumber-fall-asleep-insomnia,1109543953,
False,2021-06-11 10:37:39,It works!,5,happytobesleeping,I can’t believe how well this app works. I love the bedtime stories. I don’t think I’ve ever heard the whole story as I’m asleep before it ends.,slumber-fall-asleep-insomnia,1109543953,
False,2020-11-16 02:46:51,Perfect!,5,Ceo2Boys,The voices are so soothing. I honestly couldn’t tell you how good the stories are because I fall asleep so fast! I now have my husband hooked!,slumber-fall-asleep-insomnia,1109543953,
False,2020-10-28 04:05:33,A-OK,5,1436227,"Ok, sorry  for being so picky but could you please add more sleep stories. But besides that this is an AWESOME APP I totally recommend it to everyone everywhere. Please more free episodes.",slumber-fall-asleep-insomnia,1109543953,"{'id': 18790146, 'body': ""Thanks for the compliments.  We currently release two new tracks for sleep every week.  Most of them are stories, but we also release soundscapes and meditations as well.  We've just recently made a few more stories free and are currently evaluating if there is anything else we can make free as well."", 'modified': '2020-10-29T21:28:12Z'}"
False,2020-05-27 16:02:42,Number 1,5,poolboi6,"This sleep app is the best. All the others made u pay for the things. But this one give you like 15 free, so this is the best.",slumber-fall-asleep-insomnia,1109543953,
False,2020-03-23 10:01:43,"Beware if you have misophonia, some narrators will make your skin crawl",2,suuruuh222,"I like most of the stories, but a few really common narrators sound like their dry tongues are slowly peeling off the roof of their mouth with each word in a disgusting smacking way. Dan Jones, Michelle Hotaling, Daniela Medrano, and The French Whisperer all sound like they have really dry mouths and are pinching their noses.",slumber-fall-asleep-insomnia,1109543953,
False,2021-05-04 13:57:49,Best stories,5,love it works everytime,They have a bunch of genres and perfectly detailed books. I recommend slumber!,slumber-fall-asleep-insomnia,1109543953,
False,2021-03-13 14:01:16,Better than calm,5,Meg2981,"I love calm, but Slumber seems to have more stories and mediations for free. I have heart palpitations due to a heart condition and these really do help me settle my heart so I can fall asleep.",slumber-fall-asleep-insomnia,1109543953,
False,2021-02-13 05:24:56,I am In love,5,isfjfjrcjswiwexjdjcf,That’s perfect I cannot live without it it is the perfect thing for kids and grown-ups I just love it so much my favorite is the white cat,slumber-fall-asleep-insomnia,1109543953,
False,2021-01-13 11:38:12,Total knock out!,5,Island Karen,Love the sleep stories. But can barely make it through to see how they end!,slumber-fall-asleep-insomnia,1109543953,
False,2020-07-12 14:58:34,Asleep before I knew it!,5,SportyMKZ,"I remember the cat lying lazily in front of a fire, then nothing else! I don’t understand how, I just know it worked!",slumber-fall-asleep-insomnia,1109543953,
False,2020-04-06 15:09:29,560 nights of sleep,5,harrymaria,The most consistent method for quality sleep. I have many memorized that can also help with meditation and anxiety.,slumber-fall-asleep-insomnia,1109543953,
False,2020-03-06 21:13:15,Rating,5,shamatie,Puts me to sleep in less than 10 minutes,slumber-fall-asleep-insomnia,1109543953,
False,2020-03-27 04:56:15,Shuts off when iPad is locked :(,2,Yyayayayayay,"I used to love the app, but it started shutting off when I lock my iPad. Basically this means I can’t use it at all for falling asleep, unless I leave the iPad on, and even then it’s going to auto lock at some point. Very frustrating.",slumber-fall-asleep-insomnia,1109543953,
False,2020-02-19 14:43:46,It worked!,5,do re mi 123 abc,"Most apps don’t actually work, but ten minutes and I was asleep.",slumber-fall-asleep-insomnia,1109543953,
False,2020-06-26 15:46:29,Slept like a baby!,5,Denise_Mc,I slept through the whole night! Thank you for a good night’s sleep. I will use this app again tonight!,slumber-fall-asleep-insomnia,1109543953,
False,2020-03-14 14:29:05,Love Slumber!,5,norahrae04,I listen to Slumber sleep meditations every night for relaxation. I fall asleep within 10 minutes! I highly recommend Slumber ❤️,slumber-fall-asleep-insomnia,1109543953,
