date,isEdited,userName,rating,review,title,app_name,app_id,developerResponse
2021-07-03 21:22:39,False,cckcb,5,This app is amazing unlike some apps this app actually helps you to be calm and sleep  I just woke up after trying it! but the only thing is… is that there is very little sessions to choose from if you don’t get premium.,Amazing!,slumber-fall-asleep-insomnia,1109543953,
2020-03-05 10:33:15,False,kitkats 10953,5,I think that they could have more free stories. Because each night I have to listen to the same thing. But otherwise I love this app I never knew that this app would make you fall asleep so quickly.,I love this app,slumber-fall-asleep-insomnia,1109543953,
2020-02-17 10:36:43,False,amityskye3,5,I’ve never been able to fall asleep to any of these apps but something about the narrator of Leaf In a Stream helps me sleep every night. I’m hooked and fall asleep to that every night since I downloaded the app a month ago!,Leaf in a stream is my fave,slumber-fall-asleep-insomnia,1109543953,
2020-01-09 04:36:08,False,Jus1023,5,You will fall asleep if you use this app. That’s it.  Get this app and fall asleep. It’s nuts how well it works. But for the love of god please let it work in landscape view. I’ll start a go fund me to cover the cost. Just let me know. Other than that worth every cent.,Please let the app rotate.,slumber-fall-asleep-insomnia,1109543953,"{'id': 12982920, 'body': 'Thanks for the suggestion to let the app rotate.  Please email me at support@slumber.fm and let me know if you would like this feature for the iPhone or the iPad or both.', 'modified': '2020-01-18T01:17:37Z'}"
2020-11-24 09:55:07,False,AtlMags,5,This is a great app. I use it when I wake up in the middle of the night and have trouble falling back to sleep. There are plenty of free episodes so you have opportunity to try before you buy. I highly recommend!,Love this app,slumber-fall-asleep-insomnia,1109543953,
2020-10-26 09:03:58,False,Ali Cater,5,This app helps me go to bed fast. I like how you can adjust the background sound and I like the new stories that come on there. My favorite is “The Venetian Lagoon.” It is helpful to going to bed and will calm you down. I highly suggest that you get this app now.,Great app!,slumber-fall-asleep-insomnia,1109543953,
2020-05-24 14:44:06,False,crying in my closet,5,Ok so ever since I’ve downloaded this app I don’t wake up in the middle of the night and I don’t talk and yell in my sleep also my nightmares have been at a all time low all and all I wouldn’t know what to do with out this app,I finally don’t talk I’m my sleep,slumber-fall-asleep-insomnia,1109543953,
2020-12-20 12:22:48,False,sergi.the.best,5,This app puts me to sleep so quickly after have sleep problems and not being able to sleep for hours this app puts me to sleep in a matter of a few minutes!,Successfully,slumber-fall-asleep-insomnia,1109543953,
2020-10-28 05:16:50,False,Whitely98,5,"Don’t get me wrong it’s a great app, I bought the subscription to get more of the stories. Totally deserves the 5 stars. However, I wish there were more background noises for the stories",Wish there were more background noises,slumber-fall-asleep-insomnia,1109543953,"{'id': 18790111, 'body': 'I\'m so glad to hear you purchased the app and thanks for the full five stars.  We actually just released 3 new background effects recently and are planning on adding a few more.  If you want more background effects now check out the app ""White Noise Deep Sleep Sounds"" which has hundreds of sounds and works well in ""background audio mode"" with Slumber.', 'modified': '2020-10-29T21:25:12Z'}"
2020-09-23 16:28:47,False,rbshb,5,This has been a helpful tool in my box of insomnia tricks and tips. You would think you would get immersed in the story but you have to actually find which narrator works best with your brain and they lull you off.,Fibromyalgia insomnia tool,slumber-fall-asleep-insomnia,1109543953,
2020-05-01 05:17:40,False,IM A KID THIS A GUITAR!!,5,I don’t have much to say but I recommend this app to people that can’t sleep very well  or just wanna take a nice little nap.... I’m eleven years old and this app helps me sleep when I can’t... love it very much and I hope you’ll in joy it too! :),This app helps me sleep,slumber-fall-asleep-insomnia,1109543953,
2020-08-08 13:51:00,False,QstferyPaldtry,5,I use this app every night to fall asleep. I love the stories and the narrators. Even the soundscapes are dreamy. Sleeping without playing Slumber makes for a restless night. I recommend this to anyone in need of a better night’s rest.,Must have sleep app!,slumber-fall-asleep-insomnia,1109543953,
2020-01-16 12:44:26,False,Happynanaterri,5,When I wake in the middle of the night and my brain won’t stop thinking I use one or two of these stories or meditations to help stop the thoughts and lull me back to sleep.  It almost always helps.,I love these stories and sleep meditations,slumber-fall-asleep-insomnia,1109543953,
2021-07-02 16:56:26,False,Gerald The Betta :),5,"I have chronic insomnia and anxiety and I have been having to take melatonin supplements every night for the past year. Thanks to Slumber I no longer have to! This app works wonders! I love to listen to Thomas’ stories :)

Thank you to everyone at Slumber 😴",Worth every penny!,slumber-fall-asleep-insomnia,1109543953,
2020-10-01 03:43:48,False,tangeebamboo,5,I really like the app because it helps me go right to sleep but I don't pay every month so I have to listen to the same stories over and over again which is so annoying.,Slumber,slumber-fall-asleep-insomnia,1109543953,
2021-05-18 12:36:05,False,nadiawilder,5,"Downloaded the trial and my sleep score (Fitbit) improved immediately!  I fell asleep faster and have had much more deep, restorative sleep.  Normally I prefer silence so I was impressed I could fall asleep listening to the tracks, but it works!",It really works!,slumber-fall-asleep-insomnia,1109543953,
2021-01-28 14:29:17,False,dadohio,5,Slumber has helped me get to sleep so many restless nights. Listening to the stories gets me out of my head and gives me something to focus on other than whatever is keeping me up. It works!,So helpful,slumber-fall-asleep-insomnia,1109543953,
2020-08-05 04:14:07,False,Just.Alycea,4,"This app offers the best selection of stories, meditations and sounds BUUT 

I really wish you could search by Author(Voice Actor) because I like the way certain people sound but I have to scroll through all the options and click one by one to see if it’s the author I like",GREAT SELECTION,slumber-fall-asleep-insomnia,1109543953,"{'id': 17146412, 'body': 'Hi, to sort by narrator go to the ""Sleep Library"" section and scroll to the right until you get to the ""By Narrator"" category.  Or you can pull down to open the search bar and search by narrator.', 'modified': '2020-08-07T14:26:29Z'}"
2020-06-16 05:11:23,False,killerpanther25,5,Ok I love this app it’s helps me sleep (I’m listening to the return flight a story on slumber wile writing this lol)which is the point but I would like HEAVY bug fixes cuz it’s glitchy but other then that it’s great😺(also please make a playlist for the library of time),GREAT but...,slumber-fall-asleep-insomnia,1109543953,
2020-01-14 04:35:31,False,love pinapple!🍍,5,"I always had trouble getting to sleep, until I got slumber. 
The stories help me fall asleep so fast,  I never remember the end of them! the free Version has like ten stories to chose from, so that’s nice. Thank you so much for making this app!!",Best app EVER!,slumber-fall-asleep-insomnia,1109543953,
2020-03-01 14:04:39,False,Tizbuck,2,"This application is, ""free,"" but almost all of the content (and guaranteed to be the tracks you want to listen to) are behind a paywall for a premium subscription. Just another part of my lifestyle I'm expcted to rent. UI is buggy, volume levels sometimes stick, software crash to follow.  Half-baked as it is, it's novel and continuously customizable. I was able to whip up something relaxing with a few taps and swipes.",Paywall,slumber-fall-asleep-insomnia,1109543953,
2021-02-26 04:34:42,False,babyraven1,5,It’s a good app but I don’t have to money for the premium and every time I find a thing that helps me sleep it gets locked and can only be listened to  with premium. Could u plzz don’t lock so much stuff?,Questions,slumber-fall-asleep-insomnia,1109543953,
2020-07-11 03:41:42,False,scootjenkins,5,Thank you for putting the stories in order by narrator!!! Omg I definitely have my favorites (TK for one) and it’s so much easier to see who I want that night rather than try to separate them in favorites.,Narrator section!!,slumber-fall-asleep-insomnia,1109543953,
2020-05-24 02:52:27,False,Kenzie1234567890987,5,This is the best sleeping app I have so far. I go to sleep in minutes! you should get it. It use it a long time for me to sleep and then I found this app and this helped a lot!  if your reading this so get the app! So will you get the App? My name is Makenzie,HAD TO GIVE THIS FIVE STARS,slumber-fall-asleep-insomnia,1109543953,
2020-02-29 13:51:40,False,kayelyn smatlt,5,I fell asleep when the story was 3 minutes in and when h win up it was bit playing anymore because of my sleep timer it is very useful for when u have school nights and can’t sleep,Amazed,slumber-fall-asleep-insomnia,1109543953,
2020-03-22 04:19:12,False,Sable1970,2,"I am a Premium subscriber who just cancelled as no new stories have been posted for a month. Also gone is the home screen with a summary of the newest stories, you now have to dig around for them under each category. Not worth the price if you don’t continue to update with new content. I’ll try Calm next",App has changed within the last month,slumber-fall-asleep-insomnia,1109543953,"{'id': 14222109, 'body': 'We\'ve been updating with about 2 new stories every week.  Can you try force closing the app and reopening and see if the new stories show up.  Please email us at support@slumber.fm if it still doesn\'t work.  The home screen should have a ""New Episodes"" section at the top where all the new episodes are also posted.', 'modified': '2020-03-24T19:51:21Z'}"
2021-03-18 12:43:34,False,Jenjabaugh,5,I went to sleep as a child listening to bedtimes stories on cassette tape. Now I essentially get to do the same thing as an adult. It’s awesome and really powerful! So many different narrators and stories to choose from.,I love the sleep stories!,slumber-fall-asleep-insomnia,1109543953,
2020-09-05 12:02:04,False,Fizzgig678,5,This app is great. I haven’t heard the end of most of these stories yet and I have been using this for a while. I have recommended this app to many of my friends. You won’t be disappointed!,Best sleep,slumber-fall-asleep-insomnia,1109543953,
2020-08-27 13:36:56,False,Comettt,5,With so many few options of stories to listen to this is one of the best sleep story app out there. The Cats Journey works every time. Grateful for an app like this during these hard times.,Fall asleep fast,slumber-fall-asleep-insomnia,1109543953,
2020-08-03 05:06:30,False,smacemore,5,I am so glad I found this app. I have a hard time shutting down my mind and falling asleep. This has helped me tremendously! I can listen to this and I am out in no time. It helps me relax and unwind at the end of the day!! I love this app!!,Great help falling asleep!!,slumber-fall-asleep-insomnia,1109543953,
2020-07-26 05:43:07,False,genevieve🤪,5,"This app has put me to sleep for the past year and a half! Although without premium there are a lot less options, it is still amazing! I no joke cannot sleep with out this!",Best,slumber-fall-asleep-insomnia,1109543953,
2020-01-10 05:27:43,False,Uni🦄💩💋,5,Holy moly does this app put me to sleep like that! This app is so amazing I definitely recommend if you have trouble falling asleep at night like me! It normally takes me forever to fall asleep but using this app puts me to sleep like a baby!! No doubts about this app!!!! ❤️❤️,Oh my WOW,slumber-fall-asleep-insomnia,1109543953,
2021-06-15 07:44:59,False,Jerseyjanerae,5,"I am a sufferer of getting zero R.E.M. sleep. This app has changed my sleep life. Try the free version, I’m positive you will be sold on buying the app. I had the free app for a few months, then had to get more adult bedtime stories. 

Not an Ad",My favorite App,slumber-fall-asleep-insomnia,1109543953,
2021-02-12 02:22:34,False,Cerzebet,5,OMG.  So many things I love about this app. My favorite narrator is the French Whisperer. I put this app on when I’m ready for bed and 95% of the time I’m out in less than 10 min. Usually 5 minutes. Very relaxing. I love this app!!!!,Nighty night!!! Lights out!!!,slumber-fall-asleep-insomnia,1109543953,
2021-01-16 19:40:17,False,slëép,5,I used this app on night I couldn’t sleep. I went out like a light and felt well rested the day after. Only thing I would want of the app is cheaper subscription. $40 a year is a little much,Good app,slumber-fall-asleep-insomnia,1109543953,
2020-08-23 14:15:36,False,cicely jackson,5,I absolutely love this app. I haven’t paid for any of the other episodes but all the free episodes put me right to sleep! This app helps so much! I use to have the biggest problem with falling asleep-but this app has helped me so much!,I LOVE IT,slumber-fall-asleep-insomnia,1109543953,
2020-05-30 18:11:32,False,megarrett1109,5,"Even with a free account you can get a lot out of this app! Playlists and feedback on tracks help keep favorites organized, and the different recordings are magic.",User-Friendly & Effective,slumber-fall-asleep-insomnia,1109543953,
2020-07-11 04:53:59,False,TwoStarsOcrossTheSky,2,I love the story’s and everything but I would want to change two things one more girl another’s or speakers please because I don’t really love hearing a male voice at night two less things that are premium I really would like it if I had more free options I hate having to listen to the same things over and over but overall the app is ok.,Two Stars,slumber-fall-asleep-insomnia,1109543953,"{'id': 16863338, 'body': 'We’ve added 18 free stories and sleep sounds.  Go to the sleep library and scroll to the right until you get to the section titled Free.', 'modified': '2020-07-25T11:39:11Z'}"
2020-12-22 16:11:32,False,char244231,5,"I think every part of this app is great but mostly I love how calm and soothing they made the voices for any story, it really settles me down. I also enjoy that there is a section for free story’s so I don’t have to scour the entire app looking for a good free story.",So calming,slumber-fall-asleep-insomnia,1109543953,
2020-02-14 05:57:40,False,elleseaak,5,I’ve been listening to these stories for almost a year and they really help me fall asleep. I’ve also used them when I wake up and have trouble falling back to sleep. I love this app!,Really helps me sleep,slumber-fall-asleep-insomnia,1109543953,
2020-07-31 12:37:36,False,AustinGramma,5,"The sleep stories are definitely effective. There are at least two I've listened to repeatedly, and I STILL don't know how they end! (Of course, the idea is that I WILL go to sleep, but just once I’d like to hear the end!)",Love It,slumber-fall-asleep-insomnia,1109543953,
2020-10-04 12:21:45,False,Mom de tres ninos,4,"I had some bad sleep habits and I am a light sleeper. Offen when I wake in the middle of the night (like at 3am) I would not go back to sleep.  Usually because my mind starts to start going.  But now if I wake up, I just put on a soundscape and I am back to sleep in minutes.",So great,slumber-fall-asleep-insomnia,1109543953,
2020-09-03 14:09:23,False,Caffeine guy,5,I really love this app. It has so many different sleep stories and meditations to choose from and the options for background effects outstanding.,Great app for getting to sleep,slumber-fall-asleep-insomnia,1109543953,
2020-11-18 12:47:16,False,canceling CALM,5,"Who Knew???? Bedtime stories could work so well. Hearing these relaxing sleep inducing stories and calming voices have me relaxed in no time.
Finally something to slow my thoughts and allow sleep to come!",Finally Sleep!,slumber-fall-asleep-insomnia,1109543953,
2021-05-25 04:34:07,False,jakewebber09,5,"I have tried many sleep meditation apps. Slumber has more of a variety of things to use. Weather you just want music or a sleep story, this app has it all!",Favorite sleep meditation app!,slumber-fall-asleep-insomnia,1109543953,
2020-10-16 03:33:55,False,savyk1213,5,"Has a great selection of stories, sound scapes, and meditation even on the free version. Great for all ages and good for when your mind is racing when it’s time to sleep. I love this app!",Get stories and my favorite sleep app,slumber-fall-asleep-insomnia,1109543953,
2020-11-21 03:39:29,False,"restless, sleepless nights",3,I would have rated it five stars a few months ago. I am blind and cannot read the screen and the app is no longer accessible with a screen reader on my iPhone. I love using it to help me relax and go to sleep but I wish I could go back to being accessible again,Accessibility,slumber-fall-asleep-insomnia,1109543953,
2021-04-20 07:55:27,False,yousif gorges,5,"I really love this app I use it everyday when I try to sleep and it really helps me sleep, I kinda wish they changed the free tracks just a little bit, but I still like this app.",Best app for sleep.,slumber-fall-asleep-insomnia,1109543953,
2020-12-21 17:37:09,False,❤️🧡💛Ayra💚💙💜,5,Even though I’m 10 I used to go to sleep in 30 minutes but slumber got me to sleep in 11! Wow I love this app and it helps a lot. if you are looking for a app that will help you sleep great then install this app. Slumber is awesome!,Amazing!🙀,slumber-fall-asleep-insomnia,1109543953,
2021-01-02 16:09:59,False,Ward1971,4,I just started using this app and I love it. My only problem is the long pauses that the narrator uses. When it happens before I get in a deep sleep it triggers my brain to wake up and figure out what’s wrong so it does take a little while to work.,Great app,slumber-fall-asleep-insomnia,1109543953,
2020-07-20 05:57:10,False,The Mastermind Master,5,If your having trouble then you should use Slumber I use it mostly every night and there’s this one called Dreams of Grasmere and it makes me fall asleep right away!!,How to fall asleep faster,slumber-fall-asleep-insomnia,1109543953,
2020-01-01 15:29:59,False,LostCobra,5,Are you slumber several times a week when I can’t sleep. When I listen to the stories I generally fall asleep without ever hearing the end of the story. It seems to always help.,Sleeping aid,slumber-fall-asleep-insomnia,1109543953,
2021-02-10 02:36:06,False,ljesq,5,"I play the stories at night to fall asleep.   If I wake during the night, the sounds or stories help me fall back to sleep.   I’ve suffered from insomnia for years and this is a great help.",Works!,slumber-fall-asleep-insomnia,1109543953,
2020-08-03 13:52:11,False,Oli the jollie,5,I have problems sleeping and lately it has been getting worse! So I tried a bunch of apps and slumber was the best! It played a bed time story and I was out in no time! I super recommended this app!,I love this app!!,slumber-fall-asleep-insomnia,1109543953,
2020-05-09 06:20:27,False,asidnine,5,I listen to this app almost every night. I love the variety of stories and sounds. Choose a mood!  Highly recommend,Better than a lullaby,slumber-fall-asleep-insomnia,1109543953,
2021-04-11 12:26:13,False,ZZZLLR6321,5,"I use Slumber App routinely. Prefer the bedtime stories. Rarely stay awake long enough to hear an entire story! Narrators’ calming, soothing voices enhance state of relaxation. Slumber app has improved bedtime routine allowing for stress reduction & better sleep.",Slumber App is helpful!,slumber-fall-asleep-insomnia,1109543953,
2020-07-06 16:01:37,False,Emi1y Fox,5,"I have a lot of trouble quieting my mind to sleep at night. I use this app almost every night to help me fall asleep. They regularly add new stuff, too. I love this app, highly recommend it.",Great for anxiety sufferers,slumber-fall-asleep-insomnia,1109543953,
2020-03-13 13:51:40,False,FutureSight,5,"I set my sounds, put the phone down, and thought maybe I should lower the rustling leaves soouuu.... and that’s all I remember! I had a timer set for 30 but I’d be surprised if I lasted 5 mins. Love this app!!",Fell asleep in no time!,slumber-fall-asleep-insomnia,1109543953,
2020-03-12 12:00:01,False,TicToc and pancake lover,5,This app works really good I just put on one of the story and then I would be knocked out sleep just like that it’s like so awesome and think everyone should try this amazing sleeping app,This is a really good app for sleeping,slumber-fall-asleep-insomnia,1109543953,
2021-05-16 01:30:58,False,CGsoccerman36,5,They make you pay for some things but it’s not pay to use.,Much better than other apps like it,slumber-fall-asleep-insomnia,1109543953,
2021-04-30 19:53:12,False,GeminiFlyer,5,"This is hands-down the best sleep app out there. The stories and meditations are wonderful and the narrators’ voices are soothing. I’d recommend Slumber to anyone who wants to add some relaxation to their life, or who needs a little help falling asleep.",Best Sleep App!,slumber-fall-asleep-insomnia,1109543953,
2021-03-23 02:29:51,False,kendilly sadness,5,This is the best app by far that I have ever used. It helps me fall asleep in the matter of ten minutes! Before this app I could not fall asleep for at least thirty minutes. So I rate the a five star review! 😄😄😄,Slumber,slumber-fall-asleep-insomnia,1109543953,
2021-02-21 09:44:32,False,cGe4992,5,"I can’t sleep without this app. It’s been life changing, as I struggled with falling and staying asleep for a long time. Ever since using this, I’ve never slept better.",The only way to fall asleep,slumber-fall-asleep-insomnia,1109543953,
2021-02-16 08:26:07,False,olivia albrent,5,I have tried many apps before but none of the stories seem to draw me to sleep like these ones. Ten out of ten. 100% recommend,It is great,slumber-fall-asleep-insomnia,1109543953,
2020-07-31 03:22:13,False,JESSIELEIGH08,5,"I use this app almost every night. I used to have tons of sleep apps but, now I’m down to this one and one other. But I find myself using this one the most.",Love ❤️,slumber-fall-asleep-insomnia,1109543953,
2021-03-08 02:37:36,False,Aplatte85,5,I use the app paired with my sleep mask and fall asleep easily and stay asleep all night. This app has everything you can think of and are always adding more.,Best sleep app ever,slumber-fall-asleep-insomnia,1109543953,
2020-08-18 11:25:05,False,Joanimal_inME,5,At the end of a busy day with another to follow Slumber provides a great distraction from the lists that go through my kind and keep me up all night.,Settles your mind,slumber-fall-asleep-insomnia,1109543953,
2021-01-14 06:42:27,False,>:(>:(((,3,This app is amazing! The stories are really good and it has more than most other free meditation apps. But I’ve listened to the same stories for awhile now and they are getting less and less effective. I think it would cool if you added a new free story once a month,Great app but...,slumber-fall-asleep-insomnia,1109543953,
2020-06-20 06:17:55,False,Midwest-Ninja,5,I absolutely love this app!  I have tried many before Slumber and this is the one I am sticking with. My ONLY complaint is that it does not have an Alexa Skill so I play it directly from my Echo.,Missing Alexa Skill,slumber-fall-asleep-insomnia,1109543953,
2020-04-02 05:38:09,False,Jessaug,5,"I have a husband who snores and has always kept me up. After discovering this app, it has changed my life! I rarely get to the end of an episode and I am sound asleep.",Best Sleep App,slumber-fall-asleep-insomnia,1109543953,
2020-04-25 18:08:37,False,AfricaFox,4,I love using this app to fall asleep. I actually leave it playing all night. I just wish there were longer episodes or that you could loop a playlist.,Enjoy the app experience however...,slumber-fall-asleep-insomnia,1109543953,
2021-04-19 01:02:20,False,CarmenDKC,5,This is a really good app and sleep in five minutes and all of the other apps you have to pay for stories this one has a lot of free stories 😙😍😍,Five star,slumber-fall-asleep-insomnia,1109543953,
2021-02-13 05:23:07,False,gacha pro56,5,it was awsome I found one that I didn’t have to have premium and it helps me fall asleep as soon as she starts talking ITS AMAZING I RECOMMEND 100% you did great job just personally bring down the premium price 🤩🤩,AMAZINGLY GOOD😳🤭😏🤩,slumber-fall-asleep-insomnia,1109543953,
2020-10-27 01:28:15,False,Kiki 6822,5,Thank you for giving my busy mind something relaxing to focus on. I wish I knew the end of some of the stories. I NEVER make it to the end! 💤😴🛌,Best sleep & fall asleep fast,slumber-fall-asleep-insomnia,1109543953,
2020-01-17 05:42:11,False,Tyycftyh🌚🌚,5,I’ve been listening to the same sound every night for almost a year now. It’s so amazing. I literally know every word to the 25 minute session,Amazing !,slumber-fall-asleep-insomnia,1109543953,
2020-06-10 15:34:44,False,jill-bean324,5,Slumber helps me fall asleep every night and before I got slumber I would have nightmares that would wake me up at night but with slumber I’m able to get a very good nights sleep.,Love it,slumber-fall-asleep-insomnia,1109543953,
2021-04-24 00:19:46,False,Gab E.,3,You can’t actually mix sounds together like it shows and FYI they give you like 5 stories and sounds to choose from at first but u have to use it for a while to unlock more but that’s what you start out with. Just wanted to let y’all know!:),It’smehehe,slumber-fall-asleep-insomnia,1109543953,
2020-08-02 13:15:18,False,funbeans1234kl,4,This app is great if you want to fall asleep or even just relax if your kids have trouble falling asleep this is the app for you just get them to close there eyes and listen to the story then they will be asleep in minutes.,👍,slumber-fall-asleep-insomnia,1109543953,
2020-01-23 03:48:04,False,Dawneethepoo,5,"I love this app! TK Kellman and The French whisperer are my two favorite! The only problem I'm having right now is that the newest story kicks me out of the app. Can you please fix this?
Thank you!",Great app,slumber-fall-asleep-insomnia,1109543953,"{'id': 13091724, 'body': 'Can you go to Profile - Settings - Manage Storage.  Then swipe left on “Nian the Monster” to delete it.  Then try downloading and playing the story again.  Or please try updating the app to version 2.8.2.  Email me at support@slumber.fm if you continue to have issues.', 'modified': '2020-01-24T03:11:15Z'}"
2020-03-12 07:51:31,False,Andres McMillan,3,"It’s okay, there are a few things I would change and price be one of them or if price won’t be changed then to add more stories or calming practices. It seems like a very small collection available.",Decent but not worth price in my opinion,slumber-fall-asleep-insomnia,1109543953,"{'id': 14033335, 'body': 'Hi Andres,  Please check out the Library tab on the bottom.  From there you can access the full library of stories and meditations which number over 200.', 'modified': '2020-03-13T21:44:58Z'}"
2021-05-16 04:40:33,False,Kims 2015,5,I have such a hard time staying asleep. I love that you can put the stories on loop and they just play all night long! Best sleep I have ever had!,Wonderful App,slumber-fall-asleep-insomnia,1109543953,
2020-12-17 17:40:36,False,doppsee,5,"As a lifelong insomniac, I was pleasantly astonished at how effective this app is in helping me to go to sleep. I have always gone to sleep before the story ends, and have tried many stories.",Amazing,slumber-fall-asleep-insomnia,1109543953,
2021-01-25 05:39:50,False,oi8abug,5,"I really love the sleep hypnosis, it takes a while for me to turn my mind off, so this s really helpful. I put my EarPods in and drift off....",Something new every single day,slumber-fall-asleep-insomnia,1109543953,
2020-07-11 05:00:27,False,rekalia,5,I use this every night and have found several favorites. Highly recommend,Amazing,slumber-fall-asleep-insomnia,1109543953,
2020-06-04 00:49:47,False,game rater 10,5,This app is the best it got me to sleep immediately and I don’t ever sleep I got it when I Couldn’t sleep and now I use it every night you should get this app,Get this app,slumber-fall-asleep-insomnia,1109543953,
2020-04-04 11:46:22,False,Jada Coomber,5,Slumber helps you sleep really good. If you have a bad dream every day this can help you not have a bad dream. This app is so amazing so you should download it. It will make you fall asleep better.,Slumber,slumber-fall-asleep-insomnia,1109543953,
2020-03-26 09:14:40,False,Meg6583,5,This app is amazing for anyone who has a rough time falling asleep. I love this particular app because it has multiple options to set you up for success.,Surprised,slumber-fall-asleep-insomnia,1109543953,
2020-01-13 01:55:21,False,Tazgirl26128,5,"I find this app very relaxing and helpful getting me asleep. So far I’ve had good luck with it and hopefully it will
Continue to work as well as it has.",Slumber,slumber-fall-asleep-insomnia,1109543953,
2021-06-04 11:51:23,False,Milrty,5,This app offers so many options for sleep and rest requirements. I use it every and it’s works every time. I’m very glad I have it.,Worthwhile investment.,slumber-fall-asleep-insomnia,1109543953,
2021-02-10 18:21:56,False,Juddfan2,5,I enjoy the free stories and I have it low enough to barely here the words but enough to feel relaxed along with my fan on I drown out the world and thoughts.,Calming to fall asleep,slumber-fall-asleep-insomnia,1109543953,
2021-02-06 19:42:15,False,RA_Gal,5,"I love the story ones, but there are so many great ones. I use the free version but am going to look at the price to upgrade.",Always puts me to sleep,slumber-fall-asleep-insomnia,1109543953,
2020-12-16 03:41:44,False,pro gammmmmmber,5,This app has great free everything even if you don't want to pay for the year you have lots to choose from!,Amazing,slumber-fall-asleep-insomnia,1109543953,
2020-08-29 14:33:39,False,hookiedoo,5,I’m finally able to relax when the neighbor’s dog bark or they run their leaf blower. I just put on my ear buds and listen to Bear creek. I love that I can adjust the background sounds too. This has reduced my anxiety markedly. 🤗,Bear creek,slumber-fall-asleep-insomnia,1109543953,
2020-05-19 15:31:43,False,okkobuzz,5,I love how this app helps you fall asleep! And it’s amazing how they put a bedtime in the app it really helps me get more sleep! I would recommend this app to people who are scared of the dark. Download this app!,Awesome App!,slumber-fall-asleep-insomnia,1109543953,
2020-05-05 03:20:12,False,Vdn12,5,If it wasn’t for Dan Jones I wouldn’t fall asleep at night. I hope he does more!!! Love when it’s the stories that he tells it as if it is you going through the story.,Dan Jones is the man,slumber-fall-asleep-insomnia,1109543953,
2021-01-22 00:00:26,False,Msmotor10,5,"My favorite meditation is Gratitude for Sleep.
The author Thomas has the most calming, gentle voice. This 14 minute meditation relaxes my body and puts my mind in a light thankful place while I’m drifting off to sleep.
🙏🏻",So very relaxing,slumber-fall-asleep-insomnia,1109543953,
2020-09-24 10:07:27,False,your nickname🤣,5,I purchased the app approximately a month to two months ago... are use it every night!I have yet to hear the end of a single dream story!😴zzzzz,How’s it end? Lol,slumber-fall-asleep-insomnia,1109543953,
2020-11-26 12:02:09,False,Jaxmydog,4,"I have yet to hear the end of a story.  I’ve tried other sleep apps but like this one the best.  I start yawning while choosing  my story for the night. I like fictional stories the best.  Need more of them, fewer train rides.",Slumber,slumber-fall-asleep-insomnia,1109543953,
2020-05-06 16:51:45,False,reveiwer😊,5,"So I got the app Calm but then I realized you need to premium to get most of the things. I got slumber and did the meditation I fell right asleep. Usually I toss and turn for an hour, but this app made all that stop.",AMAZING 👍😊😀✨,slumber-fall-asleep-insomnia,1109543953,
2020-10-23 03:07:51,False,brookemorgan3080,5,I have trouble almost always getting to sleep. This helps so much and I definitely fall asleep faster.,Helps me go right to sleep.,slumber-fall-asleep-insomnia,1109543953,
2021-02-19 18:09:44,False,W_Gold,4,I love this app! It helps me fall asleep so quickly. I wish they didn’t have a subscription and they just had one quick payment but I guess it’s fine.,Love the stories!!,slumber-fall-asleep-insomnia,1109543953,
2020-07-20 12:20:19,False,howisitduds,5,If you do what they say and turn on the background effects you will be asleep in seconds,It works,slumber-fall-asleep-insomnia,1109543953,
2020-05-28 04:08:04,False,this magic...,5,This magic is helping me sleep in like 10 seconds and I can hear the narrator in my sleep,It helps me sleep better in a short time,slumber-fall-asleep-insomnia,1109543953,
2020-03-25 10:42:47,False,Hsticks,5,This app is my favorite bedtime app because it has story’s and you can listen to nature like water falls and bon fires and also rivers so in my opinion I think it’s a great app.,Try this app,slumber-fall-asleep-insomnia,1109543953,
2020-01-12 08:58:55,False,caterina braut,5,I love it some of it u have to pay but u also get a chance to listen to things without paying,Amazing honest opinion,slumber-fall-asleep-insomnia,1109543953,
2021-04-19 03:33:31,False,Animation Geek,5,I normally struggle to get to sleep. And when i say struggle i mean I don’t go to bed til 2 am. The storys get me asleep in minutes.! I have not tried anything else but I love the story’s,Get it,slumber-fall-asleep-insomnia,1109543953,
2020-12-16 14:32:18,False,Ashawhat,5,I especially lilt that I’m able to control the background sounds.,Worth every dollar,slumber-fall-asleep-insomnia,1109543953,
2021-04-06 12:24:25,False,toy toy toy toy,4,"I love this app but i thibk you should be able to mix the sounds like the sleep tones mixed witht the ocean waves other than that i lovve this app i use it almost every night 

ɨ ɦɨɢɦʟʏ ֆʊɢɢɛֆȶ ȶɦɨֆ ǟքք",Pretty good but could use a change,slumber-fall-asleep-insomnia,1109543953,
2020-03-03 03:32:21,False,lillian0625,5,Makes it easy to fall asleep every night. I have honestly tried multiple apps and this one is my favorite.,Very soothing,slumber-fall-asleep-insomnia,1109543953,
2021-03-22 05:47:35,False,Super stumpy,5,I use this every night. I like the stories and soundscapes most. Storms are best for me and the recently added Summer storm is really good. Thanks Slumber for helping me sleep again.,Pretty darn good,slumber-fall-asleep-insomnia,1109543953,
