isEdited,title,date,review,rating,userName,app_name,app_id,developerResponse
False,I love this app but it’s not working every other time I open it!,2021-05-09 12:47:10,"When working I’d gift this to others it’s so fantastic. It’s really easy to use. Understands the user and what we’re experiencing right now. It’s on point! But it’s not working left and right! I have the most recent version, just praying for improvements soon!",4,jvt1908,shine-calm-anxiety-stress,1293721589,
False,Thank you!!,2021-01-30 18:16:53,"Just the other day I was thinking to myself how it would be nice to have a meditation app with Black Voices as the narrations. Then low and behold I saw the Shine App on IG. I was like “God, even my most smallest request you answer”. Thank you! I just signed up last night and I am enjoying the mediations. 🥰",5,cutee game,shine-calm-anxiety-stress,1293721589,
False,"A comforting, informative, user friendly app",2020-08-08 00:05:15,"Small bites of information ensure even the busiest people can devote time to self care. Once you are on the path with Shine, you will find more and more time for self care and reflection, leaving you to wonder, why did I wait so long.....",5,ITHINKIMLOST,shine-calm-anxiety-stress,1293721589,
False,Can we make the daily check ins free?,2020-08-27 16:24:56,I like this app and I have been using it for a few years. My fave part was writing the daily check in. It used to be free to write either “my gratitude” or “how I’m feeling”. Now I’m only limited to writing about my gratitude. There’s nothing wrong with being grateful but I do miss typing all of my feelings into the app and that it’s only there for me to see,3,Princess May 12 :) ;),shine-calm-anxiety-stress,1293721589,
False,Help!!,2020-10-15 12:20:45,"I would have given a 5 star rating, but I have been having playback issues. 

I absolutely love this app and I have recommended it to many of my clients. However, I have found recently that the meditations are not playing. I hope that this issue will be rectified with the next update.",4,MsEasyGreen,shine-calm-anxiety-stress,1293721589,
False,Focused on me,2020-08-08 14:55:33,"Thank you for this App. I lost myself giving out to so many people, places and projects. I am always very busy with others and putting myself last. That has to stop! Now I am intentional about giving me bac to me 🙏🏾💙",5,alwyssailing,shine-calm-anxiety-stress,1293721589,
False,Love love love it!,2020-07-15 14:33:31,"Shine has truly made a difference in my life. I’ve tried to do it almost everyday for a year (2 years in total I’ve used it), and creating the space to get grounded and take time for me has truly been transformative. I love this app. I love its support. I love that it’s black owned!",5,malenaleena,shine-calm-anxiety-stress,1293721589,
False,"So far, already better than all my other mediation apps!",2020-06-24 06:36:52,Only done one and it was different. Better than other ones. It felt more real. And accessible. Not defeating. I think I’m going to actually use this one. Thanks for creating it!,5,billeecarr,shine-calm-anxiety-stress,1293721589,
False,Wish it was for everyone,2020-03-28 16:49:04,"App is definitely geared towards women. That’s fine I just wasn’t aware of that when I downloaded it.

One of the morning mediations immediately said something about “still rocking that cuuuuteee morning breath”... IDK just felt like I had downloaded something that wasn’t speaking to me. I think it could be a lot more personal for everyone if the tone was more neutral. 

Some of us men want to work on out mental health too ya know!",2,Coco for kookoo puffs,shine-calm-anxiety-stress,1293721589,
False,Great & Useful App,2020-12-11 05:45:28,"Oh I so want to work with this app as it is much needed. From the one I had already did and reflected on my day like daily check in, I feel it would help me so much!!! 😊 I just can’t afford unfortunately. Bummer when that all the sudden popped up.... 🙁",5,Dlp1201,shine-calm-anxiety-stress,1293721589,
False,Worth it!,2021-04-17 14:07:56,"I have purchased reflection journals and listened to other apps but this one is different. This app is perfect because in their voices is my voice, my experiences. Every episode so far has resonated deeply with me as a Latina who often suffers from imposter syndrome. Thank you for this app!",5,Ronnie Andrade,shine-calm-anxiety-stress,1293721589,
False,Shine Rocks,2020-10-26 16:27:38,To hear voices other than White voices has been very encouraging and relieving. This app has given me hope that meditation can be for all and not just a few. Thank you for all the hard work to get this app up and for all the wise voices.,5,laubster7,shine-calm-anxiety-stress,1293721589,
False,Life changing,2020-03-25 12:08:09,"I’m so thankful I found Shine. The subscription is worth every penny! The group at Shine has helped me with getting my day started, learning kind and gentle to myself, and showing me how to build my confidence. Thank you so much for creating this safe space!",5,Hondamur,shine-calm-anxiety-stress,1293721589,
False,Great app!,2020-01-19 16:48:28,"I love the Shine app because it make a huge difference in my life without taking a lot of time or costing a lot of money. The meditations are short and effective, the texts are insightful and helpful, and the whole interface is easy to use and fun to navigate.",5,MillerAC85,shine-calm-anxiety-stress,1293721589,
False,Finally an app that gets me,2020-07-15 17:17:12,"It’s meditation, mindset work and self care all in one daily practice. I upgraded to the premium and see myself using this forever. Thank you to the Shine team for such a quality app that has become a ritual in my life.",5,TheycallmeElla,shine-calm-anxiety-stress,1293721589,
False,Daily positivity! Love this app,2020-06-12 19:35:14,Love this app it’s relatable for me as I find it down to earth and could fit with a wide range of people.. I’ve used it for a couple years or more on a daily basis for some positive quote or podcast that’ll cheer me up or get the negativity that sneaks in checked! Great app!,5,Waterwoman2,shine-calm-anxiety-stress,1293721589,
False,BRILLIANT!,2020-04-27 16:57:13,"I cannot express how much this app has helped keep me connected to othets, and feeling positive about myself ☺️ It is definitely one of the best apps I have downloaded in a long time, as I couldn’t have discovered it at a better time! Thank you so much Shine ✨ ❤️",5,WazerCraze(r),shine-calm-anxiety-stress,1293721589,
False,My favorite way to start my day,2020-10-22 10:50:40,"My day is so much better when I start my day with a shine meditation. I’ve really been working on improving my life all around and shine really helps keep me on the right track. Thank you Shine, you’re the best!!!",5,"?><"":}{-)(*&^^%$#@!~~",shine-calm-anxiety-stress,1293721589,
False,Great way to start,2020-08-11 16:10:26,"While I am probably quite on the older end of this apps demographic, I very much enjoy listening to the encouraging words and shared information that these you g women have to share. I start my day with shine every weekday.  Thank you.",5,MJAmami,shine-calm-anxiety-stress,1293721589,
False,Mostly great. A few missing meditations.,2020-06-03 05:44:59,"I really like this app, but a few of the sleep meditations haven’t worked for weeks.  Ease into a Nap and Relax, Release, Rest were a few of my favorites but now produce a blank screen when I select.  All the other meditations I have tried work great. Good content.",4,JugglingMom42,shine-calm-anxiety-stress,1293721589,"{'id': 15859061, 'body': 'Hi there, thanks so much for your review. So sorry to hear about your experience. Please emails us at vip@shinetext.com so we can help.', 'modified': '2020-06-08T22:29:24Z'}"
False,i am worthy,2020-12-11 16:34:18,The meditation regarding being worthy reaffirms my belief in my self.  I haveMultiple sclerosis and often think there’s another way to do something. You can’t let yourself down if you don’t take care of you who’s going to?,5,Patty bumkins,shine-calm-anxiety-stress,1293721589,
False,Shine is my favorite app on my phone!,2020-07-27 11:18:07,"I love starting my day with Shine’s nuggets of wisdom. The app is beautifully designed, has a library that’s packed with helpful tips, and the daily messages always seem to be just what I need that day. Shine is my favorite app on my phone! 💞",5,As reviewer,shine-calm-anxiety-stress,1293721589,
False,Mindfulness & Motivation,2021-02-10 23:15:58,"This app has helped me be mindful of my mind and body and has also helped me through stressful work, personal, and school related events. There are fantastic mantras, journal prompts, and meditations. I highly recommend this app when I can!",5,Zelda_Skywalker,shine-calm-anxiety-stress,1293721589,
False,I adore this app,2020-07-13 14:41:48,"I love the meditations and how thoughtful and timely they can be. I like how it doesn’t feel so canned. The narrator’s voice is great. The check-ins and autoresponder messages are very well done. I highly recommend it, especially if you are a woman of color.",5,ZiRich,shine-calm-anxiety-stress,1293721589,
False,Download ASAP!,2020-04-30 16:38:14,"This is by far one of the most interactive and supportive mental health apps out there. Not to mention, the design is beautiful and keeps you engaged. Shine, if you let it, helps you put things in perspective. It’s brought daily joy to my life.",5,QueenTing727,shine-calm-anxiety-stress,1293721589,
False,"Thoughtful, Sustainable Habits, Well put together",2021-02-03 00:30:12,"The prompts are so great, really encourage your presence in life.  I really enjoy the voices/meditations that are in this app.  Really love it, and can feel the level of genuine care put into this.  Can’t recommend it enough, well worth the price.",5,banavile,shine-calm-anxiety-stress,1293721589,
False,Love this app,2021-05-15 04:39:58,"I really love this app, and it’s my favorite meditation app. I HIGHLY recommend it to any BIPOC or just someone who wants a more relatable voice. Only reason I gave four stars instead of 5 is bc it really needs a dark mode, since I tend to use at night and the bright opening screen wakes me up.",4,Missy mimi,shine-calm-anxiety-stress,1293721589,"{'id': 22853294, 'body': 'Hi Missy, thanks for reaching out! We’d love to look a bit further into this issue. Please contact our customer service team at help@shinetext.com with the relevant details, and we can help you get this sorted out.', 'modified': '2021-05-17T13:27:32Z'}"
True,Love starting my day with Shine,2020-01-24 02:52:50,"I always take the message into my day and feel much more positive and mindful then I ever have. Do a meditation every evening and feel relaxed and focused. Have recommended to many coworkers, I feel most people would benefit",5,KittySprague,shine-calm-anxiety-stress,1293721589,"{'id': 9027670, 'body': 'Thanks so much for the Shine love!', 'modified': '2019-06-05T15:37:58Z'}"
False,"I liked, but did not like quotes from groups that are facist",2020-07-28 04:18:24,I think an app called daily shine should be pushing agenda from  facist group called the black panthers.   This would be normalizing this group by calling them activist.   What would people say if a white  supremist  group.  They would be outraged.   I would not want quotes from either groups because I  believe they are both groups are bad and do not support American Values.,2,Smallville30!,shine-calm-anxiety-stress,1293721589,
False,The Shine App shines bright,2021-02-24 20:08:12,Thank you for creating an app that not only pertains to me but honors me for all that I am! I feel acknowledged and supported by like-minded souls and skins. I am now shining brighter just a little bit more each day with this app in my daily routine.,5,anonymousxxx2,shine-calm-anxiety-stress,1293721589,
False,You’ll thank yourself.,2020-12-09 19:14:04,"First time trying Shine, it showed me how much I put off taking care of my mental health! Shine makes it so simple & has resources that I didn’t even know I needed. Things like check-ins, journaling, community support, & more.",5,bsjdjwosndbdntn,shine-calm-anxiety-stress,1293721589,
False,Great App but seriously lacks,2021-02-10 07:28:52,"It’s unfortunate, I downloaded the app before the recognition it received caused them to lock literally almost. EVERY. Mediation. On. The. App. You get a free trial but after that it’s a ridiculous price for $54/yr or $15/month. It’s a really good app and seriously works. It’s just a lot of money to spend given the current predicaments of this pandemic.",3,Brionne03,shine-calm-anxiety-stress,1293721589,"{'id': 21554303, 'body': 'Hi @Brionne03, thanks for reaching out! I have shared this with the team. Hearing from members like you helps us create a better experience on Shine. We appreciate the feedback.', 'modified': '2021-03-10T04:14:57Z'}"
False,Shine has opened my mind! Thank you!,2020-08-30 16:03:14,There have been days where I’ve hit blocks and Shine has a great way of delivering an article that helps me break through. Thank you to the writers and team who make this happen.,5,Chad Blackmore,shine-calm-anxiety-stress,1293721589,
False,A share-able gem,2021-04-29 10:49:39,I’ve incorporated this app into my morning routine and I absolutely love it. I often share it with friends and family and I truly believe it’s one of the tools that will help heal my community.,5,Tess from @PlatesOnPurpose,shine-calm-anxiety-stress,1293721589,
False,The best motivation ever,2021-01-15 11:42:33,This app is the most motivational app ever made. Thank you for being so real and inspiring to my life. This app helps me with everyday life struggle happiness love peace joy and respecting others. Thank you shine for loving me and other across the globe.,5,DirtySoCincy,shine-calm-anxiety-stress,1293721589,
False,I love the simple format!,2020-01-23 20:52:14,"Many apps can either be confusing or there’s too many steps involved. I love how simple yet powerful this app is! I can jump in and be guided, encouraged and inspired to have a great day! I highly recommend it!",5,"Maribel Jimenez, Launch Mentor",shine-calm-anxiety-stress,1293721589,
False,Shining,2021-01-26 15:32:11,This is my favorite app. I’ve tried Calm. These mediations are more in tuned with what I need on a day to day. They’re more grounding and the follow up after the meditations are short sweet and help me internalize the tool I learned through the mediation. I use it daily!,5,mquiriz,shine-calm-anxiety-stress,1293721589,
False,Free version’s pointless; premium’s too pricey,2020-07-06 23:56:49,"The app’s pretty and all but the free version doesn’t have much to offer compared to other free apps in the market. To unlock any useful features, you have to have an annual subscription of $54 or monthly of $12. I’m sorry but considering the vast amount of free resources out there for self-care, that seems way too pricey.",2,wlsldndncfnfjfkldkdbvxhsjsksm,shine-calm-anxiety-stress,1293721589,
False,Good content to bad it keeps crashing,2020-01-11 11:52:02,This app worked well for three days and had very good content  but then stopped working. Now anytime I try to play any meditations it just crashes. Support keeps telling me to log out and then back in but that doesn’t fix the problem. For the price they ask one would expect an app that actually works.,2,MeiLei1,shine-calm-anxiety-stress,1293721589,"{'id': 12915147, 'body': 'Hi there and so sorry for this issue!\n\nOur team fixed it and it should be working now.\n\nI hope this helps and please reach out to help@shinetext.com if you have any questions or feedback.\n\nTake care!', 'modified': '2020-01-14T20:45:53Z'}"
False,Wonderful App!,2020-03-14 01:43:07,"This app is very helpful, providing encouraging words, meditations and creative ideas for living your best life.  It has helped me through some dark days and helps me appreciate the happy times even more.",5,belindasrd,shine-calm-anxiety-stress,1293721589,
False,Love the platform super user friendly,2021-01-24 00:32:55,And the first meditation was immediately soothing and inspiring to listen to. I felt like I was taking care of myself just by being present and listening to the teacher,5,mountainyoga,shine-calm-anxiety-stress,1293721589,
False,Making a difference in my life!!,2020-09-11 04:56:52,I have found Shine to be Mind Stabling as well as Peaceful! It’s 1 thing to motivate others!! Yet a World of Difference to trust others  to motivate you!  I have accepted Shine with my Mental and Emotional well being! (ThankYou Shine).   From RedLocks the Poet/ Gloria,5,RedLocks15,shine-calm-anxiety-stress,1293721589,
False,I love it,2020-08-17 17:47:33,"I love this app even though I have just started, it helps relax me and think before I do wrong, it’s one of the best things I have done for myself, I most definitely recommend, god bless you all ❤️.",5,duehsjf r,shine-calm-anxiety-stress,1293721589,
False,Worth every penny,2020-01-24 12:15:16,"This app has changed my morning ritual and life. Seeing the benefits in all areas personal, family & work. Definitely worth buying!",5,az1268,shine-calm-anxiety-stress,1293721589,
False,What a way to start my day!,2020-11-05 13:10:06,"It has always been hard for me to start my day with me, taking care of me. Now shine helps me take this moment and start with a different approaxh. More mindful and self aware.",5,rachtrava,shine-calm-anxiety-stress,1293721589,
False,Just get it. It’s worth it!,2020-07-20 12:19:23,This app is just what I needed. It actively encourages journaling as a part of the mindfulness process. It feels natural even if you are not accustomed to daily journaling by prompt. It’s a wonderful addition to my mental health and wellness tool box.,5,Peachstateashley,shine-calm-anxiety-stress,1293721589,
False,Sunny Good Morning 😊,2020-12-21 14:17:43,this was the best shine meditation I’ve heard yet. Thank you for designing this. I have health problems that require intense meditation at times. May the Spirit fill you again to continue helping all who need your art.  😇🙏🌈,5,Flutterby149,shine-calm-anxiety-stress,1293721589,
False,Shine,2020-08-26 15:44:22,First time I used the app was today. I was feeling overwhelmed and lonely. The app made me feel like I had a friends or someone in my corner giving me support. I hope to start my day off tomorrow with my shine app.,5,Mil Mom & Wife,shine-calm-anxiety-stress,1293721589,
False,Calmness in a chaotic world,2020-08-26 15:02:59,"Doing these meditations doesn’t take a lot of time, but it makes a huge impact on my wellbeing. I can definitely see a change in my mood, for the better.",5,Lisa1111577,shine-calm-anxiety-stress,1293721589,
False,So happy to be using this App,2020-05-07 12:07:39,This is an awesome opportunity to discuss an feel like you’re taking a step to make things brighter in these crazy times. I am using this app for the first time and it’s terrific!,5,golfzen,shine-calm-anxiety-stress,1293721589,
False,Shine shines!,2020-03-05 05:19:26,This is a remarkably well-thought out app. The designers have done an excellent job designing an easily accessed ap dealing with some emotionally charged topics. I also like the diverse design of so many interesting topics.,5,alexua65,shine-calm-anxiety-stress,1293721589,
False,Exactly What I Needed,2020-05-25 14:28:04,"I NEVER write reviews, but Shine is the one app that has really helped me in a deeper way. Keeping up with the daily shine of mental health strategies, quick meditations, and check ins on gratitude and feel goods is exactly what I needed in my life.",5,Vpabs,shine-calm-anxiety-stress,1293721589,
False,Impressive,2020-03-09 19:01:01,"As a meditation coach, I’m impressed by the inclusive supportive content and short meditations that provide non-judgmental guidance. I enjoy using this and have already recommended it to other folks.",5,Jazzlioness,shine-calm-anxiety-stress,1293721589,
False,Thanks,2020-06-26 12:33:32,"Life is full of the need for change—— part of my challenge is trust ——trust in others —-trusting myself 
thank you for encouraging me to try this -  i want to trust something that would be my benefit thank you for the chance to try it for free",4,jopinh this works,shine-calm-anxiety-stress,1293721589,
False,"Love the Shine, not so much the app",2021-02-09 15:21:18,This would be a five star rating if not for the problems I constantly have with the app.. I get logged off every time I close the app and can’t figure out how to stay logged in. I’d appreciate any help on it!,4,ds_elp7,shine-calm-anxiety-stress,1293721589,"{'id': 21554298, 'body': 'Hi @ds_elp7, thanks for reaching out! We’d love to look a bit further into this issue. Please contact our customer service team at help@shinetext.com with the relevant details, and we can help you get this sorted out.', 'modified': '2021-03-10T04:14:46Z'}"
False,the only way i fall asleep,2020-05-04 02:27:54,seriously this app is amazing!!! i’ve suffered from insomnia recently and their “sleep with ease” meditation works wonders for me. this whole app is so helpful for my mental health too; i always feel better after i do one of these meditations. i also like to start my mornings sometimes with one and it really sets the perfect mood for the rest of the day and leaves me feeling confident and happy. i highly recommend you get this app.,5,tashy02,shine-calm-anxiety-stress,1293721589,
False,I love this app so much!!!,2021-01-23 16:30:05,This app is so good & has been a great addition to my life. I have been using it almost every single day for the past year. I am so grateful to have found this!!,5,Allison555,shine-calm-anxiety-stress,1293721589,
False,Why force me to try premium?,2021-01-25 13:03:04,"I deleted the app as soon as I downloaded it because it wanted to require me to try the premium version for free. That is so annoying. I don’t want another paid subscription, and I don’t want to have to do the extra work of entering my payment and then canceling. The option to use the “lite” version would have been nice.",1,StefB-A,shine-calm-anxiety-stress,1293721589,
False,Headphone Problem,2020-01-31 20:18:16,"Everything went too fast because I need to get headphones. When I have them later today things will go better. So,a review now would be incomplete. But my initial impressions are positive about Shine.",4,glovetwob,shine-calm-anxiety-stress,1293721589,
False,Review,2020-07-28 02:57:44,"I am only 15 minutes with the Shine App..
Already I can see and feel the good results of meditation~and reading other comments from like-minded people is a very positive force❣️",5,Nina-James,shine-calm-anxiety-stress,1293721589,
False,Shine app,2020-02-08 18:59:05,"I'm new to this app and so far it's cool... I haven't seen a whole lot in this app as in some type of self help or motivation I guess but hey, it's still fresh so we'll see... Either way, thanks for a great app",5,MRPEEWEE520,shine-calm-anxiety-stress,1293721589,
False,Perspective,2020-01-17 15:06:29,Shine daily quotes and content assist you in changing your trajectory of thought and mood. I like the fact that it makes me think of how blessed I am versus what I feel or am experiencing. Love this app!!!,5,IAllowPeace,shine-calm-anxiety-stress,1293721589,
False,Finally! This is what we've needed for so long!,2020-04-11 20:59:47,Thank you for doing the work to get this kind of community formed and I'm excited to help make it thrive any way i can!,5,alissamelody,shine-calm-anxiety-stress,1293721589,
False,"Free is ok, could be better",2020-06-10 17:16:15,"I like the daily check-ins that the free version sends each day, along with various positive affirmations.  But as far as I can tell, everything else that is offered by subscription.  I don’t need another subscription!",3,Patoozie,shine-calm-anxiety-stress,1293721589,
False,Agreed!,2020-08-04 17:30:16,Definitely worth the spotlight Apple is giving them. Love the meditation and the articles. Loving that they’ve branched to include outside sources for articles and now journaling as a part of meditation!,5,ShayAlexis,shine-calm-anxiety-stress,1293721589,
False,Best mindfulness app I found,2021-02-01 21:36:51,"I’ve tried so many, I have a few mental health disorders and physical diseases and this is the only app that I ever loved. It is the best one. I think everyone should get it.",5,Radiishes,shine-calm-anxiety-stress,1293721589,
False,"Give it a try, you won’t be disappointed!!!",2021-01-10 15:47:00,Such a great tool!! One of the best self therapy tools out there!! Meaningful yet not time consuming. I love that it’s focused Women of Color and not white women centered 💜💜💜,5,Jamila W.,shine-calm-anxiety-stress,1293721589,
False,Shine,2020-05-16 12:27:44,"It’s an introspective look into where you are now, where you were and how to achieve your goals by focusing in on the here and now.",5,GHF57,shine-calm-anxiety-stress,1293721589,
False,It’s great,2020-02-09 17:44:38,The topics for the meditations are meaningful. The fact you get a notice every day is great. You can then build them into your daily routine. I have benefited from this app,5,tigo56,shine-calm-anxiety-stress,1293721589,
False,Life changing,2020-09-06 13:09:13,"This is by far the best meditation app. The daily meditation, reminders, and queues are so insightful. If you’re starting or have meditated before you will get so much out of this app.",5,Vale111,shine-calm-anxiety-stress,1293721589,
False,Couldn’t be more needed!,2020-06-29 03:47:43,I love the calming interface of the app and the changing features that respond to current times and stressors. Their Instagram feed is a great companion. Loving this app!,5,Lilz L423,shine-calm-anxiety-stress,1293721589,
False,Thank you Shine you always know what I need,2020-04-10 12:19:55,To get through my day it’s relaxing at some point and crazy the next. I thank you Shine for your help. To calm me down.,5,Bird Song@ 15,shine-calm-anxiety-stress,1293721589,
False,Highly recommend,2020-01-15 12:22:07,"This app is great! It has all the pieces I was looking for in one place. Sleep stories, meditations, daily check-ins, articles to learn more, journaling, etc.",5,C-no11,shine-calm-anxiety-stress,1293721589,
False,App Doesn’t Load,2020-01-09 12:37:57,"I love Shine!  I purchased the annual membership.  Sadly a few weeks in the app no longer works.  The initial page loads but when I try to check in and read the article it just goes blank and never loads.  I deleted the app and re installed, shut my phone off/on, made sure my software was up to date and still nothing.",1,Greccoagogo,shine-calm-anxiety-stress,1293721589,"{'id': 12845252, 'body': 'Hi there! Thanks so much for reaching out and so sorry about your experience. We heard you and this should now be resolved. All you would have to do is log out and back into the app. If you have any questions please reach out to help@shinetext.com.', 'modified': '2020-01-10T13:24:00Z'}"
False,Shine!!!,2020-04-13 08:42:36,I have found all the activities helpful to use in improving my skills! I have much to learn to increase in skills that are very limited.,5,ScarRhett1,shine-calm-anxiety-stress,1293721589,
False,Great customer service!,2021-01-01 20:40:55,Had a great experience contacting customer service for this app. They responded quickly and made me feel like they really cared.,5,appcustomer02,shine-calm-anxiety-stress,1293721589,
False,Greatfulness,2020-08-30 14:33:17,"The thanks for not giving up on me. It took time for me to understand, I needed someone to talk to and could not afford many things.",5,resoreful,shine-calm-anxiety-stress,1293721589,
False,Amazing,2020-07-01 14:11:51,"This app has everything I didn’t know I need. If you’re contemplating the cost, just know that your well-being and mental health is WORTH IT!",5,JessKubs,shine-calm-anxiety-stress,1293721589,
False,My new best friend,2021-05-12 15:48:18,"Shine has become an essential for my life 
it has a layer of protection around me each day and allows me to feel I am enough!",5,seaskies,shine-calm-anxiety-stress,1293721589,
False,Can’t Live Without It!,2020-06-14 16:11:19,Shine is an amazing app that has helped me tremendously! The daily check ins are EVERYTHING! I have recommended this app to nearly everyone I know!,5,Paige Hop,shine-calm-anxiety-stress,1293721589,
False,Bugs,2020-11-30 13:03:29,"I love what the app stands for and I love the content. I’ve been a premium member for about a week and I’ve already had two days of not be able to access the daily content. So, three stars for bug issues.",3,buckeyedonuts,shine-calm-anxiety-stress,1293721589,"{'id': 19499310, 'body': ""We're so sorry you had this frustrating experience. The app was impacted by a system outage over the past week, but we've fixed the issue. The app is up and running now, and we’re safeguarding things to make sure it doesn’t happen again. We appreciate your patience and compassion, and hope you can get back to your self-care routine!"", 'modified': '2020-12-02T20:38:17Z'}"
False,Daily won’t open,2020-09-04 10:48:09,"I really enjoyed this app until the daily function stopped working. It’s not an internet issue/ connection, something is wrong with the program.  I’m not sure what can be done but I would’ve given it 5 stars before this.",2,cberrywoods,shine-calm-anxiety-stress,1293721589,
False,Two days in,2020-01-16 06:57:48,"I’m two days in, already decided to pay for the membership and I’m learning a ton!",5,Dreaminstar,shine-calm-anxiety-stress,1293721589,
False,Beautiful app,2020-04-06 03:34:00,Listening to the first little talk made me cry because I could finally come to terms with my emotions. So wonderful and helpful and beautiful,5,@what_the_hufflepuff,shine-calm-anxiety-stress,1293721589,
False,Favorite Self Care App on the Market,2020-01-01 19:55:54,"I’ve tried countless meditation apps and subscription services, and none equate to the level of community Shine offers.",5,bellasgamingstuff,shine-calm-anxiety-stress,1293721589,
False,One Of The Best,2021-06-07 21:59:27,"I tried a lot of the anxiety, mindfulness, and mental health apps. Some get bits and pieces right. But, this is the first to get all of it right.

I really like the daily check in. Instead of it telling you what you need, it asks what you need and provides it in an incredibly useful way.

The app is beautifully designed.

Just about everything about it is well done. Bravo!",5,CharlieBear's mom,shine-calm-anxiety-stress,1293721589,
False,Perfect,2021-03-09 04:10:45,I just downloaded this app but I find it is very helpful in gratitude and what you should focus on instead of all the negativity.,5,Omg_its_jkill,shine-calm-anxiety-stress,1293721589,
False,Thank you Shine!,2020-12-17 16:32:49,"Thank you Shine for being there for me. I enjoyed the meditation on avoidance this morning. Thank you for helping me to love myself right where I'm at in my life. 
-Kelly",5,rckclimber4life,shine-calm-anxiety-stress,1293721589,
False,Great app,2020-05-28 17:27:51,I have been not good lately one of my friends recommended this to me I have had it for one day and already fell better,5,dog lover❤️❤️❤️,shine-calm-anxiety-stress,1293721589,
False,Expressions,2020-05-09 16:08:20,I think express there reliefs over comes those anxiety’s. That’s why I like this app and I thank everyone personally should use this app.,5,MCS117Zack,shine-calm-anxiety-stress,1293721589,
False,Great app!,2020-05-04 20:14:25,Just a few minutes can make the whole day go better.,5,cctonry,shine-calm-anxiety-stress,1293721589,
False,In Touch and Felt synergy in the moment,2021-02-24 19:11:18,"Really good experience and felt the personal touch ! 
Very personal and real! Voice and words related to me and my style! 
Nice!",5,Just Saying It Real,shine-calm-anxiety-stress,1293721589,
False,Looking forward to more,2021-01-01 14:36:53,This is my first day on this app! I really enjoyed it and looking forward to becoming a better me in 2021!,5,Renita Jones,shine-calm-anxiety-stress,1293721589,
False,Time to shine is your duty,2020-11-20 16:02:46,Once I committed to me and my daily shine moments magic started happening in my life! Thanks for letting me eliminate my demons on my own terms with positive energy! Great app,5,bdvsing,shine-calm-anxiety-stress,1293721589,
False,Thoughtfully interactive,2020-06-30 14:53:21,"Thus far, it is almost like talking to a real person! Love the ‘check in’ feature.",5,MöNiC@,shine-calm-anxiety-stress,1293721589,
False,Just Starting !,2020-05-21 01:02:37,"So far, (I’ve just really started on your site), so good and am looking forward to what’s around the corner ?",5,Slom213,shine-calm-anxiety-stress,1293721589,
False,This is helpful!,2020-12-16 14:43:31,Elisha’s techniques are great! It’s helping me with my personal struggles at the time! Helping me stay positive and motivated to complete my tasks and get things in order!,5,andielina,shine-calm-anxiety-stress,1293721589,
False,Best meditation app!,2020-10-02 06:41:11,"I've tried many meditation apps and this one is the best one so far. The meditations are guided and the voices soothing. Idk, just the right mix of everything.",5,Rob-sea,shine-calm-anxiety-stress,1293721589,
False,One day in,2020-12-07 01:25:28,And the daily check in just brings up a blank page. Not a good start. We’ll see how it goes and will update when needed. I love the concept though.,3,Joy7er,shine-calm-anxiety-stress,1293721589,
False,Stop screwing it up!,2020-07-20 14:08:27,"Some of us check in daily for gratitude, not for feelings! Stop taking away the gratitude option on check-in! This keeps happening and I hate it. I stop using the app every time this happens, and I don’t want to stop using the app, but you’re taking away part of it that I need.",1,Pineapple819,shine-calm-anxiety-stress,1293721589,"{'id': 16783981, 'body': 'Hi there, thank you for your review. We would love to help & know more about your check-in experience. If possible, please reach out to us at vip@shinetext.com and a member of our team will be with you asap.', 'modified': '2020-07-21T14:39:37Z'}"
False,Great app!,2020-11-06 01:06:46,"I love the Shine app. I’m so thankful to use it as a space to reflect, for its helpful guided mediations, and it’s soothing sounds to help me sleep. Thank you so much to everyone on the Shine team! :)",5,rbkrunning,shine-calm-anxiety-stress,1293721589,
False,Please make the reflections editable.,2020-12-03 13:41:07,"It’s frustrating that I can’t go back to previous posts to add more thoughts or correct any errors. Otherwise, I love this app a lot.",4,S. Lawrence,shine-calm-anxiety-stress,1293721589,
False,VIP squad,2020-01-30 02:11:45,It would be nice if you could join the squad off Facebook given FB’s poor record of data security and spread of misinformation,5,angiegh,shine-calm-anxiety-stress,1293721589,
False,"Loved it till today, Why did U get political",2020-07-24 22:22:57,So disappointed! Having depression from sickness I didn’t need to read about black panthers or any other organization or politics.  you ruined a very helpful app😞 I hear enough of this on TV lately. Obviously you have an agenda -no matter what color you are this was wrong,1,carolnga,shine-calm-anxiety-stress,1293721589,
False,You are your home.,2021-01-23 02:42:02,Felt I am important enough to take 8 minutes to reflect!,5,GuelaG,shine-calm-anxiety-stress,1293721589,
False,All the feels,2020-07-09 03:38:31,"I love how interactive and robust the Shine app is. I haven’t always been consistent using it, but I’m always so grateful when I do!",5,Soulina420AZ,shine-calm-anxiety-stress,1293721589,
False,"I love this app, now I need it on Alexa",2021-02-23 14:40:08,"I absolutely love this app, and now I wish it were a skill on my echo device so I can add it to my morning routine.",5,colescreppel,shine-calm-anxiety-stress,1293721589,
False,Well Needed today.......,2020-10-25 16:13:10,Wonderful to start my day off going to let my friends know about it,5,BetStyDoOrDieGiRl,shine-calm-anxiety-stress,1293721589,
False,I do suggest!!,2020-05-14 09:58:33,"It feels like I am texting somebody about all of my feelings, and other wise. I’m so grateful for this app, it is genuinely helpful. I do suggest this app!!!",5,not a robot😂,shine-calm-anxiety-stress,1293721589,
