date,review,userName,rating,title,isEdited,app_name,app_id,developerResponse
2020-02-26 02:00:30,I love this app you can just let out your feelings without anyone judging you!,parker jennings,5,Amazing,False,reflectly-journal-ai-diary,1241229134,
2020-02-25 07:40:35,I’m in love with this app it helps me to get through what I can do mentally and physically it’s such a great app! I give it a solid 5!,Jaycee marie judd,5,Reflectly,False,reflectly-journal-ai-diary,1241229134,
2020-02-19 12:11:23,It is really good to reflect on your day and talk about everything that went good or bad in your life..,Yagirl( ͡° ͜ʖ ͡°),5,Amazing app,False,reflectly-journal-ai-diary,1241229134,
2020-02-17 05:18:47,"I downloaded this app in October, and I love it I have been writing in it everyday since October 1st and I really love it and totally recommend it.",Leslie♡,5,Awesome app!!,False,reflectly-journal-ai-diary,1241229134,
2020-02-15 00:41:27,I think this app is awesome as I see it as a way to get things off my chest when I need to!,drchickenz,5,Reflectly,False,reflectly-journal-ai-diary,1241229134,
2020-02-13 03:43:40,It is really good to have when you want to express your feelings,ratatatatattatatar,5,Amazing,False,reflectly-journal-ai-diary,1241229134,
2020-02-10 23:09:40,This app is really showing me what means most in life and helping me keep a positive attitude! Would recommend,Softball dream,5,Love this app,False,reflectly-journal-ai-diary,1241229134,
2020-02-09 21:14:51,This is a awesome app that I would recommend to any literate person,Chickeneater2673,5,Good app I would recommend it,False,reflectly-journal-ai-diary,1241229134,
2020-02-07 21:56:58,It told me to do this and it helps to write and tell it about all of my problems,JRC030608,5,It told me to,False,reflectly-journal-ai-diary,1241229134,
2020-02-07 01:13:31,It made me feel like someone was asking about my day and i got to say it without being inturupped,iipewpewpewbang,5,AWESOME,False,reflectly-journal-ai-diary,1241229134,
2020-01-25 03:01:35,This is a really good app I’ve got to open up to this app to let all that depressing feelings go,lex_980,5,Why I like this app,False,reflectly-journal-ai-diary,1241229134,
2020-01-19 06:50:13,Helps me track my mental states and really helps me get to understand how I am feeling most of the time!,reflectly fan,5,Great app!,False,reflectly-journal-ai-diary,1241229134,
2020-01-21 01:24:25,"It’s a really great app I can use to vent, although I wish the personal stats feature was available without premium",Worm Fetus,4,Great! But...,False,reflectly-journal-ai-diary,1241229134,
2020-01-18 18:44:49,This is really a fantastic way to journal if you don’t usually have time to throughout the day.,Emalyn14325,5,Amazing! I love it!,False,reflectly-journal-ai-diary,1241229134,
2020-01-16 03:46:42,"so if ppl are saying crap about reflectly they’re probably lying. reflectly is an amazing app, especially since there’s a lot going on in my life. it really helps me to think positive about my day instead of all the bad things. i have not experienced anything bad with reflectly. i definitely think you should get it!!!",🐼+🐶=😍,5,amazing,False,reflectly-journal-ai-diary,1241229134,
2020-01-17 02:09:14,It helps keep track of the days and things you might need to improve on although I wish stats were not  premium,kkfkjgjjjgjjfrr,3,It’s pretty good,False,reflectly-journal-ai-diary,1241229134,
2020-01-16 03:21:03,I love this app sooo much. It helps with my life and gives me things to think about. I recommend it.,Awesomeliv,5,Amazing😘🥰😍,False,reflectly-journal-ai-diary,1241229134,
2020-01-14 00:16:02,Helps me get all my problems out without having to talk to people. Five. Stars.,decentdailyposts,5,:),False,reflectly-journal-ai-diary,1241229134,
2020-01-13 02:48:21,I usually think these kinda of apps are fake but this one is really good and nice to talk every dad instead of writing ✍️,sjkdhDkjsadhFjh4,5,Good,False,reflectly-journal-ai-diary,1241229134,
2020-01-10 02:22:23,It helps me get things off my mind and is a good way to end my day,djcgNej,5,It really helps,False,reflectly-journal-ai-diary,1241229134,
2020-01-05 02:14:11,"Really easy app, u can even use ur Touch ID to only allow u to see what u write.",livcccc,5,Really easy to use,False,reflectly-journal-ai-diary,1241229134,
2020-01-03 18:55:38,I just got Reflectly and i love it I love how he       Talks to you and everything I think this app is gonna last,cutepinkpie,5,I love this app,False,reflectly-journal-ai-diary,1241229134,
2020-01-03 01:10:10,This app helps a lot with understanding myself and my emotions. It helps me understand what angers me and what makes me happy.,gsoccerlover00,5,I enjoy it,False,reflectly-journal-ai-diary,1241229134,
2020-01-02 00:12:07,It makes me feel like I have someone to talk to to let feelings out,ajoean,5,About the app,False,reflectly-journal-ai-diary,1241229134,
2020-01-01 21:46:25,I think this app is a awesome way to reflect on your day and calm down at the end of the day highly recommend,hailey granger,4,My opinion,False,reflectly-journal-ai-diary,1241229134,
2021-06-06 07:17:00,It is genuinely amazing it is helping me open to stuff I could never admit to a person,thatoneshortgirl,5,I love this app,False,reflectly-journal-ai-diary,1241229134,
2021-06-11 20:48:25,I love the app because it’s helping me with my problems unlike anyone else but I just don’t want to pay,471036iliketiktok,4,4/5,False,reflectly-journal-ai-diary,1241229134,
2021-05-14 13:53:05,I just got this app and it helps me a lot cause I’ve been struggling with depression and this app makes me happy!,Mya526,5,Super great app!,False,reflectly-journal-ai-diary,1241229134,
2021-04-20 14:31:16,This app makes me feel happy and I love the fact that it lets you get unlimited story’s!,CupQuake105,5,Great App!,False,reflectly-journal-ai-diary,1241229134,
2021-04-30 01:11:13,"I like this app, it’s a good idea and I love the intention! But why do I have to pay $60 PER YEAR just to write some stuff on my phone. Kind of disappointing! :(","""0------0""",3,Good app but you have to pay for everything!!,False,reflectly-journal-ai-diary,1241229134,
2021-03-21 04:24:26,It gives you a way to talk to someone but keep it to yourself,LlaywellM,5,Review,False,reflectly-journal-ai-diary,1241229134,
2021-03-18 23:32:57,This app is awesome it’s what I need because I don’t like opening up to people so this app is kinda genius,Angie0912!a,5,Amazing,False,reflectly-journal-ai-diary,1241229134,
2021-02-22 21:06:51,A place where you can express feelings just by writing it out.,UnicornAmaiya,5,Great app,False,reflectly-journal-ai-diary,1241229134,
2021-03-15 02:27:10,"this game really helps me! Only one thing though I hate how it asks me to pay to make me feel good? Anyway I love the app and recommend it to other! Very good idea 

       -W",kirby sonic,4,LOVE IT!,False,reflectly-journal-ai-diary,1241229134,
2021-03-01 16:01:56,I paid for the subscription and upon logging in it wouldn’t allow me to use it and kept prompting me to buy yet another subscription. I’ve reached out to them and heard nothing. I ended up having to go through Apple for a refund. I just wanted the app.,dejalang,1,No subscription,False,reflectly-journal-ai-diary,1241229134,
2021-02-22 16:44:40,Amazing.,ᖴᗩᖇT ᖴᗩᑕᗴ,5,I get to let out my feelings without telling someone which I like,False,reflectly-journal-ai-diary,1241229134,
2021-02-17 12:22:06,I love this app it is so relaxing after asking about your day you can look at quotes and anxiety free news.,karen7896,5,GREAT!!,False,reflectly-journal-ai-diary,1241229134,
2021-02-14 23:12:24,I fell way more confident than I have in a long time because of this app. :),dixinberto,5,It’s the best!,False,reflectly-journal-ai-diary,1241229134,
2021-01-29 17:48:04,This app is very organized and sends reminders through Widgets,LoLtash',5,Great App to Track Your Mood,False,reflectly-journal-ai-diary,1241229134,
2021-01-31 02:42:09,"It’s revolting and completely despicable to offer free help to those in need and revoke that after only 24 hours of work, requiring pay for continued care from their new supposedly caring companion. I understand locking certain functions, but the whole app? It’s ridiculous.",Grapedrankisha,1,Pay-to-play,False,reflectly-journal-ai-diary,1241229134,"{'id': 20835627, 'body': 'Hi there 👋\nI´m Marlene from Team Reflectly. 💜💜💜\r\nThank you so much for reaching out to us we really appreciate it. 🙏\r\n\u200b\r\nThe team and I wish to create and maintain the best possible user experience for you and all the other users and as we’ve chosen never to sell any data or put ads in the app - subscription is our only way.\r\n\u200b\r\nWe hope you’ll support this since we know the product is helping so many people out there - naturally, the free version will always be free. 💜\r\n\r\nHave an amazing day and stay safe, 🌻\r\n\r\nMarlene // Team Reflectly', 'modified': '2021-02-03T13:47:11Z'}"
2020-12-30 04:17:06,Writing my feelings and checking in helps,Poop949494,5,It feels good to write things out,False,reflectly-journal-ai-diary,1241229134,
2021-01-26 14:57:52,"I used to love writing daily reflections and answering the questions they had at the end, but recently they’ve even taken away that feature. You have to pay for everything. I remember when it used to be free and now they’re just money hungry.",Game_lover16😜,1,No free features,False,reflectly-journal-ai-diary,1241229134,"{'id': 20726124, 'body': 'Hi there 👋\r\n \r\nThank you so much for the review. 🙏\r\nI´m sorry to learn that you are not happy using Reflectly. Please feel free to reach out to us with any questions on support@reflectly.app\r\n \r\nWe welcome your feedback💜\r\n \r\nHave an amazing day,\r\n \r\nMarlene // Team Reflectly\r\n', 'modified': '2021-01-29T07:47:17Z'}"
2020-12-18 02:20:08,This honestly helps me with my emotions I would recommend 10/10,Lizarido,5,Amazing app,False,reflectly-journal-ai-diary,1241229134,
2020-12-15 15:51:56,Perfect app it’s awesome to help you deal with your problem or anxiety it always have the right quotes for me love this app ❤️❤️❤️,anyeljne,5,Amazing,False,reflectly-journal-ai-diary,1241229134,
2020-12-14 02:39:04,It’s an AMAZING APP I got it with almost 20-30 anxiety strike’s and then after a month or two I got less anxiaty strikes like 1-2 a week totally recommend!,unkown_user_-_,5,YOU NEED THIS APPNIF U HAVE ANXIATY,False,reflectly-journal-ai-diary,1241229134,
2020-12-11 14:54:34,If feels like I’m talking to someone when I type it and to look back is amazing!,Gianna Tik tok is wasome,5,Amazing app it,False,reflectly-journal-ai-diary,1241229134,
2020-12-06 23:53:47,"gives me an outlet to let ALL of my feelings out, would recommend!! very therapeutic and nice",avatate:),5,very good,False,reflectly-journal-ai-diary,1241229134,
2020-11-25 15:40:49,This has helped me talk to someone who can’t judge me and wants me to get better :),haylen_w,5,This helps a lot,False,reflectly-journal-ai-diary,1241229134,
2020-11-30 04:34:24,It’s good but it makes you pay for too many things on the app and limits what you can do to force you to pay for premium,lolgirlsy,3,Good but not worth it,False,reflectly-journal-ai-diary,1241229134,
2020-11-02 14:13:07,This app is so good! It helps me when i am sad. And it gets me hyped up with all of the supportive quotes! I totally recommend this app!,At poop .com,5,Anahy,False,reflectly-journal-ai-diary,1241229134,
2020-11-21 21:50:10,I can’t access my old reflections. Only a few pop up and it shows the bottom are loading.,amts1989,3,Reflections,False,reflectly-journal-ai-diary,1241229134,
2020-11-01 22:57:05,"If u see my review and didn’t download Reflectly yet, I highly recommend it ✨✨✨✨✨✨",Eeyksfkfukshsgef,5,✨I recommend this✨,False,reflectly-journal-ai-diary,1241229134,
2020-10-28 11:17:26,This app I been using since last year and it’s amazing,acefamilyfan1234,5,This app helps,False,reflectly-journal-ai-diary,1241229134,
2020-10-15 14:04:51,It doesn’t hurt to try. Might be something that works for you!,BleuSmurffee,5,Really Fun,False,reflectly-journal-ai-diary,1241229134,
2020-10-14 22:36:31,"It’s calming, help you move on get going with life . Gives you a little push .",lil' mess ❤️,5,The Besttt,False,reflectly-journal-ai-diary,1241229134,
2020-10-11 19:09:09,"If you new, or a pro in personal journaling this is a must have app. For me is been a life changing.",moreno wilson,5,Super helpful,False,reflectly-journal-ai-diary,1241229134,
2020-10-06 20:51:08,It really is a bright and positive app that lets you record your everyday status,go f*ckyourselt,5,Very good reflection app,False,reflectly-journal-ai-diary,1241229134,
2020-08-27 03:19:21,It’s very nice to have a place where I can right stuff and always have it in my poket,sunfunrun,5,Nice,False,reflectly-journal-ai-diary,1241229134,
2020-09-03 01:43:15,I just started using Reflectly and it’s been a healthy experience so far. I’ve had fun with it. Good thing to keep you on track.,Lucy K S,4,Nice!,False,reflectly-journal-ai-diary,1241229134,
2020-08-25 13:30:58,Interface and smooth ease of use and color palette makes it encouraging to write,Urswitch,5,Welcoming encouraging journal,False,reflectly-journal-ai-diary,1241229134,
2020-08-25 17:30:09,"The apps ..pretty good. I don’t think I should have to pay to be “38% more relaxed” if anything, paying for it makes me 38% LESS relaxed!",Gacha_Ellie,4,"It’s pretty good as an app, however..",False,reflectly-journal-ai-diary,1241229134,
2020-08-03 17:46:31,A really nice app. Only downside is this don’t come free! :( why do we charge for things that help us heal mentally,c23lui,5,Journaling daily,False,reflectly-journal-ai-diary,1241229134,
2020-07-15 17:05:19,I really feel like this app has made me grow how I feel and think,hahahkldl,5,Reflectly,False,reflectly-journal-ai-diary,1241229134,
2020-07-15 04:08:30,One Journal and I already feel better. I got my feelings out to something and it felt good.,Katie💃🏻,5,It’s great.,False,reflectly-journal-ai-diary,1241229134,
2020-07-14 17:08:00,I love the app so much but I hate that I have to pay for the premium,☺️😇😊💙,5,My point of view,False,reflectly-journal-ai-diary,1241229134,
2020-06-30 01:04:20,Just a place you can leave your thoughts it’s a nice safe space,ajv655,5,Very helpful,False,reflectly-journal-ai-diary,1241229134,
2020-07-13 13:19:06,I like what the app is. I would like it to have a little more to it. Maybe more questions. Or goals accountability.,Work it out guys.,4,More,False,reflectly-journal-ai-diary,1241229134,
2020-07-09 18:12:58,This app is amazing it gave me help to become a better self although I do wish that the premium was a little less costly!,dipseyrose,4,Awesome,False,reflectly-journal-ai-diary,1241229134,
2020-06-28 23:06:12,It makes me feel better about my day and gets my mind off of stress,I cant find a nckname,5,Great App,False,reflectly-journal-ai-diary,1241229134,
2020-06-28 19:20:35,I love the daily quotes/motivation. I also like the themed pics for each entry. It’s really easy to use.,Hearrrts,5,I love it,False,reflectly-journal-ai-diary,1241229134,
2020-06-07 06:20:26,This app is great I can put anyone I hate or anything and no one can see cause it’s my life moments that’s all,RØRŒ,5,~UnKnown~,False,reflectly-journal-ai-diary,1241229134,
2020-06-22 02:04:16,This app has helped me write stuff out that’s bothering me and help me feel a bit better afterwards.,Morganpie04,4,Good place to write about your day,False,reflectly-journal-ai-diary,1241229134,
2020-06-19 23:12:14,"The app kept prompting me to create account (which I thought I had since I’ve been able to journal), however when I click ‘create account’ the screen goes blank.",angelicahelicurve,2,Unable to create account,False,reflectly-journal-ai-diary,1241229134,
2020-06-03 04:29:02,I just don’t understand why I have to pay. But over all a good app!,jfjsnshsn,5,Reflectly,False,reflectly-journal-ai-diary,1241229134,
2020-05-22 04:22:13,Amazing this helps me all the time it helps me feel as if someone is actually there for me and listening to me.,malia h ❤️,5,AMAZING,False,reflectly-journal-ai-diary,1241229134,
2020-06-02 04:10:45,I love this app and the concept behind it I would like for there to be someway to get the premium features without paying,nicolelong33,4,Great app 👍,False,reflectly-journal-ai-diary,1241229134,
2020-05-31 08:28:21,I do love that it gives me daily positive quotes and reminds me to journal. I don’t like that it doesn’t give many prompts or doesn’t respond like how going to a therapist would. Great app for beginning therapy though.,pineapples16692,3,Good App,False,reflectly-journal-ai-diary,1241229134,
2020-05-12 16:34:39,This app provides everything you could ever want in a journal. The new update is amazing!,Cocolicious10,5,Amazing app,False,reflectly-journal-ai-diary,1241229134,
2020-05-10 01:10:43,Better than keeping a journal for sure,Rarchet Randy,5,Great and Convenient,False,reflectly-journal-ai-diary,1241229134,
2020-05-10 04:19:43,I would give the app five stars but it won’t let me see my personal stats unless I get premium,audreah,4,Why not 5 stars,False,reflectly-journal-ai-diary,1241229134,
2020-05-04 02:23:55,It’s like a diary but you can lock it using Touch ID so you can write whatever you need to. Great apo,hdhebe amkenen enejenndndnnd,5,Amazing,False,reflectly-journal-ai-diary,1241229134,
2020-04-29 22:45:09,This is great I had depression and I feel happy that I have something to share my feelings,Chargerhemi06,5,Review,False,reflectly-journal-ai-diary,1241229134,
2020-04-27 14:45:58,This app is amazing and has helped me through so much and helped with coping with extreme anxiety and stress situations. I love it and I completely recommend!,jnnsuhbsxubed,5,I LOVE THIS APP!! 🌸💕,False,reflectly-journal-ai-diary,1241229134,
2020-04-24 00:31:22,Made me feel calm and helped me get past what sad things had happened.,Shiloh F,5,Helping with sadness,False,reflectly-journal-ai-diary,1241229134,
2020-04-26 22:15:05,A safe place to vent although the free version constantly gets ads for you to upgrade.,rebecca.moon080,4,Helpful,False,reflectly-journal-ai-diary,1241229134,
2020-04-24 12:09:05,"I love Reflectly, it’s just that one thing. There’s a weird glitch that makes my story go to the wrong date. Like if I made a story in April 23rd, it would say I made it on April 17th.",monkeysunshinelover,4,R.S,False,reflectly-journal-ai-diary,1241229134,
2020-04-22 08:07:09,I honestly feel a lot better. I feel like I have someone to talk to abt my feelings,bailey mae1,5,I’ve grown a lot,False,reflectly-journal-ai-diary,1241229134,
2020-04-19 04:03:54,It makes me feel better about myself by journaling my feelings,bfsioodkgstks,5,I love it,False,reflectly-journal-ai-diary,1241229134,
2020-04-20 16:24:32,"It’s ok because you have to pay to see the results and stuff like, I don’t feel like waistband my money on that, but overall it’s pretty good writing down how I feel",RoBlOx_My_FrIeNdS,3,It’s ok,False,reflectly-journal-ai-diary,1241229134,
2020-04-13 16:07:20,So this app was a little frustrating at first but once I got it to work I was so pleased with the outcome,aidyngrace,5,I love it 🥰,False,reflectly-journal-ai-diary,1241229134,
2020-04-06 11:53:05,Amazing app it gave me a notifications when I needed to upload how the day was,lonndin,5,Amazing,False,reflectly-journal-ai-diary,1241229134,
2020-04-09 04:16:46,When I go on and I make stories I can’t look back at them. I downloaded this app to help with my problems. But I can’t see what I wrote. So how is that going to help me.,bossypoohead13460,3,Not able,False,reflectly-journal-ai-diary,1241229134,
2020-04-06 05:09:25,It makes me feel better about myself💛,chungler_01,5,Positive,False,reflectly-journal-ai-diary,1241229134,
2020-04-05 23:39:10,"I don’t wanna pay 50 bucks a month, this should be free but otherwise it’s a good idea",Bewhoilike34,5,Good,False,reflectly-journal-ai-diary,1241229134,
2020-04-05 05:34:40,It helps you flow your emotions and it helps you calm down so overall it is an amazing app,kkddminubih*djchdsakm,5,It’s amazing,False,reflectly-journal-ai-diary,1241229134,
2020-03-30 01:21:16,This app is so cute and it’s been helping me get through things I totally recommend it,Ahley andersonn,5,Yes,False,reflectly-journal-ai-diary,1241229134,
2020-03-22 16:33:02,This app is amazing I feel so safe I love how I can talk about my feelings and they give me little happy messages! Super awesome app,RAERAEEEEe AHaua,5,Super good,False,reflectly-journal-ai-diary,1241229134,
2020-03-22 00:40:04,"really like this app except sometimes it’ll say an error occurred while trying to save, does it randomly and kinda annoying when i have to exit out of the app and write everything over again. other than that it’s one of my favorite apps",ulvgutt,5,good,False,reflectly-journal-ai-diary,1241229134,
2020-03-20 16:49:38,"So I love this app and whenever I have a bad day, it makes me feel better explaining it.",COPYCATS GO AWAY,5,I love this,False,reflectly-journal-ai-diary,1241229134,
2020-03-05 02:16:16,I love this app because it makes me feel better about myself,jfhshdjdhdheh,5,Love it,False,reflectly-journal-ai-diary,1241229134,
2020-03-05 02:53:25,"I get they have to make money but other than having to pay for good features, its pretty good",Sleepcycl,4,Price for happiness?,False,reflectly-journal-ai-diary,1241229134,
2020-03-03 22:50:52,This helps you get over your feelings and sad emotions so if you want to have a good bay then download this app,mc hopt,5,Awesome,False,reflectly-journal-ai-diary,1241229134,
2020-02-29 19:04:12,I like this app a lot and I just stared today. It really helps me to reflect on how I’m feeling I definitely suggest using it!,Hannah VZ,5,Amaz Balls!,False,reflectly-journal-ai-diary,1241229134,
2020-02-29 07:11:05,"This app is wonderful! It’s a great to just get something out with over thinking, I love how it brings such a good vibe to the app, 🙏💯",ycandie1,5,Really Awesome,False,reflectly-journal-ai-diary,1241229134,
2020-02-28 03:30:06,I just got this app. And I quite enjoy it. I can’t wait to use it tmrw and explain my day to this app.,Gotham's Queen,5,Reflectively,False,reflectly-journal-ai-diary,1241229134,
2020-02-24 05:52:01,I love everything about this app! It’s such a cool way to express your feelings in one simple way!,justsimplejenni,5,Amazing!,False,reflectly-journal-ai-diary,1241229134,
2020-02-27 06:06:27,I like to reflect on my day and just be able to do things to start improving!,nciamalfwjbduw,4,I like it,False,reflectly-journal-ai-diary,1241229134,
2020-02-24 02:21:43,I love this app because it’s basically a friend that I can just vent to when things are rough,Pharaohjr,5,Reflecting on Reflectly,False,reflectly-journal-ai-diary,1241229134,
2020-02-15 00:46:00,Helps me see what I do each day and how I can improve my mood and relationship with Jehovah,sunsethillscong,5,Great,False,reflectly-journal-ai-diary,1241229134,
2020-02-14 20:54:57,"It’s an awesome place to do reflect on your day and tell yourself, what do I need to improve on, or like, I finally did a spike in volleyball.",The one and only Livia,5,:),False,reflectly-journal-ai-diary,1241229134,
2020-02-14 04:56:53,i’m not one to express my feelings very much but this app is SO therapeutic. it makes me feel so much better.,Booboocrowley,5,LOVE this app,False,reflectly-journal-ai-diary,1241229134,
2020-02-12 02:26:42,This app lets me express my feelings even if I don’t want to but I can because it’s secure and for only my eyes,Nice app Very Secure,5,Pretty Nuce,False,reflectly-journal-ai-diary,1241229134,
2020-02-11 14:14:32,"Just a great idea and fun to do, you can check back on how you were feeling.",zalezzzzz,5,Awesome,False,reflectly-journal-ai-diary,1241229134,
2020-02-11 01:58:17,It was extremely helpful and amazing and it still is!!!,BBC292929,5,Exactly what I was hoping for🤩🥳,False,reflectly-journal-ai-diary,1241229134,
2020-02-10 02:11:40,This app is awesome I use it after every day before I go to bed if calms me down,hdbdj dhsnhdbdh dhbdhd,5,Because,False,reflectly-journal-ai-diary,1241229134,
2020-02-09 15:08:11,"I love this app! I’ve always been one who HATES journaling, but loves reflecting on the past week, month, etc. Journaling feels stressful to me, but this is perfect! 🦋",ChelleDisc,5,LOVE,False,reflectly-journal-ai-diary,1241229134,
2020-02-09 14:40:24,Even though u need to purchase premium u still get to write about ur day,Wickedbatman1,5,App is awesome,False,reflectly-journal-ai-diary,1241229134,
2020-02-03 06:35:09,Cute and organized way of looking back on what happens around in your daily life,anonymous19384884,5,Cool,False,reflectly-journal-ai-diary,1241229134,
2020-01-31 22:14:42,Reflectively is the best app for my daily stress it lets me take out my anger on things like life decisions and etc.,JuJu ☺️💕,5,It was more then amazing!,False,reflectly-journal-ai-diary,1241229134,
2020-01-31 02:11:30,"If you need to get something out but don’t trust anyone, use this, it’s private.",nikki062517,5,Helps w depression and anxiety.,False,reflectly-journal-ai-diary,1241229134,
2020-01-30 05:56:08,This is really helpful I was really sad but now I’m always happy all the time try it,starmedicYT,5,This really help me out,False,reflectly-journal-ai-diary,1241229134,
2020-01-30 03:56:35,"It helps me get through life honestly. I feel lonely sometimes and it’s like a journal, but on my phone. I love this.",angelchick03,5,Reflectly,False,reflectly-journal-ai-diary,1241229134,
2020-01-28 10:41:44,To get one of the achievements you must rate them 5 stars so here I am.,Catcatcaracara,5,literally just for an achievement,False,reflectly-journal-ai-diary,1241229134,
2020-01-25 18:33:09,I love it because I can tell how I feel and i can look back on it and be proud of myself,i am someone that you know,5,Reflectly is awesome,False,reflectly-journal-ai-diary,1241229134,
2020-01-24 03:24:10,"It is an great way to journey your day quick and easy! This app has helped me out so much! 

Thanks, Reflectively",happy banana monkey,5,Great app,False,reflectly-journal-ai-diary,1241229134,
2020-01-24 03:15:36,I’m really enjoying this app. It helps me a lot to open up and express my feelings.,bla bla bloosh,5,So far it’s really good,False,reflectly-journal-ai-diary,1241229134,
2020-01-20 03:26:25,Peanut,Ava S.A,5,"It work great and love the colors, couldn’t decide so I will change every month!",False,reflectly-journal-ai-diary,1241229134,
2020-01-23 03:06:15,K think it would be nice if you could see your stats without having to buy the premium addition,whatsup01357253846/894,3,Could be better,False,reflectly-journal-ai-diary,1241229134,
2020-01-18 02:26:09,I love it it takes the pressure and stress off your back it gives you someone to vent with☺️,beanie smile sun shune,5,It’s awwwwsonw,False,reflectly-journal-ai-diary,1241229134,
2020-01-19 03:38:03,It’s great it reminds me to do it I can write how I was feeling all on my phone but it’s not all free you have to pay per month to see your stats and unlock everything,sam an mur,3,It’s awesome but,False,reflectly-journal-ai-diary,1241229134,
2020-01-16 21:40:35,This app really lets you express yourself in ways I could never imagine. I love it,I guess ill say hi,5,Effective,False,reflectly-journal-ai-diary,1241229134,
2020-01-14 15:34:10,They actually listen to you and this app helped me through a lot of tough stuff!!!,hay_bug3298,5,Reflectly,False,reflectly-journal-ai-diary,1241229134,
2020-01-16 03:55:51,"I love this app! It helps me understand why my day might have went bad. It gives me “someone to talk to”, it is kind of like a dating app with yourself 😂","Baxter22""",4,Reflectly is Amazing!!!,False,reflectly-journal-ai-diary,1241229134,
2020-01-14 23:52:25,Other than constantly asking you to get the membership it’s helped me a lot!,ema16253,4,⬇️,False,reflectly-journal-ai-diary,1241229134,
2020-01-14 20:53:25,"This app is only semi-useful in its free-form. If you buy the premium(which is $9.99/month or $50/year) it becomes actually useful towards mental health. However, screw you for trying to profit off of my mental health issues. You guys are as bad as my drug dealer smh.",evshrek,2,I don't write reviews but...,False,reflectly-journal-ai-diary,1241229134,
2020-01-08 02:06:22,I’ve only had this for 3 days but it’s so nice to just talk about your day and not to be interrupted or judge.. I love this😊,sammantha2003,5,Sammantha2003,False,reflectly-journal-ai-diary,1241229134,
2020-01-07 22:27:41,I really like the app don’t really have bad comments or complaints I just really like the app,a really good nice app,5,A nice app,False,reflectly-journal-ai-diary,1241229134,
2021-07-01 18:30:56,I really like how it has a daily check in and some quotes:) I love it and I really recommend it!,Bshahwvwhe,5,Love it:),False,reflectly-journal-ai-diary,1241229134,
2021-05-27 03:54:08,It's really good and helps me realize all the things that were good in my day when I'm sad!,Izzy 👁👄👁,5,Great!!!,False,reflectly-journal-ai-diary,1241229134,
2021-05-25 04:17:00,"NEW REVIEW sorry for caps ,this really helped me with stress and bad days overall and it also gives reminders it’s very helpful",Summer No Winter,5,REALLY HELPFUL,False,reflectly-journal-ai-diary,1241229134,
2021-05-10 23:45:31,This app really helped me. I love how easy it is to make a journal entry! Overall great app if you don’t want to get a journal.,BiblicalRemains.com,5,I love this app,False,reflectly-journal-ai-diary,1241229134,
2021-05-18 18:02:42,I like it. I got the app last night and started this morning. It made me somewhat a little happy talking about my feelings(sorta).,MyaIsMije,4,It’s good so far,False,reflectly-journal-ai-diary,1241229134,
2021-04-30 02:03:09,I just got this app like five minutes ago and it really helps me ❣️,sophia moffitt,5,Amazing,False,reflectly-journal-ai-diary,1241229134,
2021-04-22 16:03:38,"It’s so easy to use, no ads, no bull. It’s simple and perfect. Definitely worth the money.",Fandoms_girl,5,I love this app,False,reflectly-journal-ai-diary,1241229134,
2021-04-28 11:13:12,It’s ok but on something’s you need premium. I really don’t want to buy premium because I don’t want to waste my money.,xx.reveiw.xx,4,Okay,False,reflectly-journal-ai-diary,1241229134,
2021-04-17 18:39:31,I am using it to track how low my mental state is constantly.,BlazeTheWolf_,5,Good app for tracking mental states,False,reflectly-journal-ai-diary,1241229134,
2021-04-10 16:41:44,I’ve had many journaling/therapeutic apps but this one really works!,Romannnnng,5,It’s calming,False,reflectly-journal-ai-diary,1241229134,
2021-04-07 03:36:21,This is such a good app to let go of things and share my feelings thank you.,bannanacool,5,Great!,False,reflectly-journal-ai-diary,1241229134,
2021-03-31 03:54:19,it really helps get all my anxiety out of my head and makes me feel like im not alone anymore😟😌😅🙂🥺,Froppygirl,5,Amazing 🤩,False,reflectly-journal-ai-diary,1241229134,
2021-02-12 13:47:15,"It can really tell you what’s wrong, it will make that change.",Syrenity09,5,Great app!,False,reflectly-journal-ai-diary,1241229134,
2021-02-26 17:55:40,Need a backup option,rawaafele23,4,Can you please put a backup to dropbox/iCloud option.,False,reflectly-journal-ai-diary,1241229134,
2021-02-06 03:42:51,It helps me with my anxiety. What it does it helps me with my breathing and it calms me done and I’m LOVING the quotes they put on there it actually inspires me a lot!!,Im_a_Weeb🥰🥰,5,Anxiety,False,reflectly-journal-ai-diary,1241229134,
2021-02-03 21:29:18,I love how you can tell it any thing & every thing & nobody would know but you & the app,leaki,5,Lele,False,reflectly-journal-ai-diary,1241229134,
2021-02-02 05:31:44,Very helpful when your feeling down,Jxhn_,5,:),False,reflectly-journal-ai-diary,1241229134,
2021-01-20 22:40:38,This app has helped so much with what’s going on in my life it reveals my anxiety and the quotes make my day,miss bella jones,5,I love it,False,reflectly-journal-ai-diary,1241229134,"{'id': 20633438, 'body': 'Hi Miss Bella Jones 👋\r\n \r\nThank you for the review.🙏 We love happy users 🤩\t\r\n \r\nHave a great day and take care, 💃\r\n \r\nMarlene // Team Reflectly\r\n', 'modified': '2021-01-25T13:50:49Z'}"
