date,userName,title,developerResponse,rating,review,isEdited,app_name,app_id
2020-03-12 07:30:53,ladybug 2020,Free?,"{'id': 14011575, 'body': 'Hello, we have both free and paid subscriptions. You can listen unlocked meditations without any payment. Moreover, if you share the app with your friends, you can gain 2 weeks gift Premium membership. Hope you enjoy! All the best, İpek - Member Happiness', 'modified': '2020-03-12T15:24:32Z'}",1,It’s not free. You get a very small trial Eric’s and then it $70 to purchase.,False,meditopia-meditation-breathe,1190294015
2020-02-10 21:42:26,c hi gxnnsidb,Yes,"{'id': 13426711, 'body': 'Hello, it is great to hear that you liked Meditopia. I hope you will have very relaxing, calming, and soothing meditation experiences with a lot of insight. If you have any questions, you can always reach us via hello@meditopia.com, we are always ready to help. Hope you enjoy! All the best, İpek - Member Happiness', 'modified': '2020-02-11T20:33:59Z'}",5,It is so nice,False,meditopia-meditation-breathe,1190294015
2020-07-11 02:55:50,Henry007_1,Agua fresca,,5,"Agüita fresca de manantial, para tu alma..",False,meditopia-meditation-breathe,1190294015
2020-06-20 04:10:11,Gamby17,Mejor app,"{'id': 15929324, 'body': '¡Muchas gracias por tu comentario! Esperamos que puedas seguir meditando con nosotros para tener los beneficios de la práctica día con día. ¡Que estés muy bien!\nPaola - Felicidad de Miembros', 'modified': '2020-06-11T17:00:51Z'}",5,¡¡Es increíble!!,True,meditopia-meditation-breathe,1190294015
2020-06-24 04:00:08,Mairat2001,Excelente app,,5,"Me gusta mucho, me ha ayudado en estos días con sus técnicas de relajación y meditación! La recomiendo",False,meditopia-meditation-breathe,1190294015
2020-05-30 03:42:20,Vinepro,Soltar el estrés,"{'id': 15671228, 'body': '\r¡Hola, muchas gracias por tu lindo comentario! Nos encantaría si puedes dejar un testimonio en nuestra página: https://meditopia.com/testimonial/es. ¡Que tengas lindo día!\r\nPaola - Felicidad de Miembros\r', 'modified': '2020-05-30T21:34:35Z'}",5,Estupenda aplicación y meditación gracias,False,meditopia-meditation-breathe,1190294015
2020-05-26 23:40:50,Yeyoobn,Reiniciar mi teléfono de fábrica y perdí la cuenta,"{'id': 15608007, 'body': '¡Hola! Claro que si, te apoyo con mucho gusto. Por favor envíame un correo con el recibo de tu suscripción a hola@meditopia.com. ¡Que tengas lindo día!\nPaola - Felicidad de Miembros', 'modified': '2020-05-27T20:12:25Z'}",5,"Hola recientemente reinicio mi teléfono de fábrica y perdí la cuenta no recuerdo como creé la cuenta pero tengo suscripción anual puedo enviarle el recibo si lo necesitan.
Me gustaría que me ayudaran a recuperar mi cuenta porque realmente me gustaba y ya tenía una suscripción",False,meditopia-meditation-breathe,1190294015
2021-06-22 10:42:37,Bonecho,La mejor,,5,Excelente guia para meditar,False,meditopia-meditation-breathe,1190294015
2021-06-17 13:28:44,chiquilistri,Reencuentro,,5,Me está enseñando tremendamente inténtalo,False,meditopia-meditation-breathe,1190294015
2021-05-12 02:45:42,Dodge Charger RT,Muito bom,,5,Adorei ajudou muito com meu alto conhecimento e me ajudou a ser mas feliz e uma pessoas mas leve .,False,meditopia-meditation-breathe,1190294015
2021-05-08 06:37:52,Soymapache1,Los amoooo,,5,La mejor app para meditar! Wow 🤩,False,meditopia-meditation-breathe,1190294015
2021-03-20 11:06:31,Anahi Uran,"Meditopia, mi momento favorito del día.","{'id': 21785338, 'body': 'Es un gusto para nosotros que formes parte de nuestra comunidad, esperamos que formes parte por mucho tiempo más. Estamos para apoyarte en este camino. ¡Que estés muy bien!\nPaola - Felicidad de Miembros', 'modified': '2021-03-22T03:12:41Z'}",5,Meditopia me da el momento diario de suavidad y contención que necesito. Las reflexiones son muy acertadas y necesarias.,False,meditopia-meditation-breathe,1190294015
2021-04-13 04:17:55,Jorge elie,Buena,"{'id': 22300715, 'body': '¡Hola Jorge! Nos alegra saber que pudiste dormir y descansar mejor con la app. Por favor haznos saber que podemos hacer para mejorar tu experiencia con la app. Estamos para apoyarte. ¡Que estés muy bien!\nPaola - Felicidad de Miembros', 'modified': '2021-04-18T03:08:13Z'}",4,Buena voz q duerme,False,meditopia-meditation-breathe,1190294015
2021-02-08 04:38:19,marichan17,Relax,,5,Me relaja mucho y es buena,False,meditopia-meditation-breathe,1190294015
2021-01-13 03:23:37,lucrsita,Mi mejor experiencia,,5,Lo seguiré haciendo,False,meditopia-meditation-breathe,1190294015
2021-01-12 12:09:29,Jainett,Recomendado,"{'id': 20415774, 'body': '¡Hola! Es genial que puedas estar notando los beneficios de la práctica ☺️ Por favor sigue practicando diariamente para poder integrar esto cada vez más a tu sistema nervioso. ¡Que estés muy bien!\nPaola - Felicidad de Miembros ', 'modified': '2021-01-15T03:22:33Z'}",5,"Me ayuda aliviar el estrés, la ansiedad y he logrado controlar la respiración de forma que ya no me tenso como antes.",False,meditopia-meditation-breathe,1190294015
2021-01-04 21:40:39,Anonimatus#,La mejor app,,5,Lo más genial de esta app es que esta disponible para teléfono como para iPad o iPod esta genial. Descárguenla enserio es genial.,False,meditopia-meditation-breathe,1190294015
2020-12-15 10:07:27,big_bee102,Recomendada,"{'id': 19864556, 'body': 'Nos alegra saber que pudiste relajarte. Este es uno de los muchos beneficios de la meditación. Por favor sigue practicando diariamente para cultivar el hábito y tener los beneficios día a día. ¡Que estés muy bien!\nPaola - Felicidad de Miembros', 'modified': '2020-12-19T02:31:16Z'}",5,Me encanto la meditación es muy relajante esta app es muy buena se las recomiendo,False,meditopia-meditation-breathe,1190294015
2020-12-24 14:22:58,PJBARROSO,Heheh,"{'id': 20001108, 'body': '¡Hola! Lamentamos que tengas problemas con la app. Para apoyarte con problemas técnicos por favor escríbenos a hola@meditopia.com, estamos para ayudarte. ¡Feliz Navidad!\nPaola - Felicidad de Miembros', 'modified': '2020-12-26T04:17:09Z'}",1,No escuche nada,False,meditopia-meditation-breathe,1190294015
2020-12-20 23:36:43,санясанечкасанек,Хорошее приложение,"{'id': 19940025, 'body': 'С удовольствием рассмотрим ваши замечания и предложения по адресу privet@meditopia.com 😉 С уважением, Елена — участник команды Счастья ', 'modified': '2020-12-22T22:58:13Z'}",4,Но есть куда расти,False,meditopia-meditation-breathe,1190294015
2020-11-28 23:39:04,marvela28,Maravilloso,,5,Me encanta 😻,False,meditopia-meditation-breathe,1190294015
2020-10-04 13:13:46,salinaz13,Uriel,"{'id': 18357786, 'body': '¡Gracias por tu comentario! Nos alegra saber que la app te ayuda a relajarte y a ver las cosas desde otra perspectiva. Uno de los beneficios de la meditación es ayudarnos para  conectar con nuestros recursos internos, y así podemos resolver mejor los problemas del día a día. ¡Por favor sigue practicando diariamente!, Saludos.\nPaola - Felicidad de Miembros', 'modified': '2020-10-08T19:48:04Z'}",5,Es lo mejor te relaja y te ase ver la vida de otra manera úsalo si tienes problemas es lo mejor para que lo usen,False,meditopia-meditation-breathe,1190294015
2020-09-07 23:44:09,RossyMendez61,Sumamente satisfactorio,,5,Tranquilizante y relajador,False,meditopia-meditation-breathe,1190294015
2020-08-31 11:38:43,figueryy,Me encanta,,5,Me estoy di entiendo mejor desde que medito con esta guía,False,meditopia-meditation-breathe,1190294015
2020-08-29 16:56:00,Amor a la vida,Gratitud,,5,"Luego les escribiré, por el momento me estoy sintiendo muy bien y aprendiendo mucho de las meditaciones",False,meditopia-meditation-breathe,1190294015
2020-08-27 23:04:51,Clothasub,Cambio de vida,"{'id': 17569682, 'body': '¡Nos alegra y nos inspira saber que hemos aportado algo de beneficio a tu vida! Gracias por darte el tiempo para dedicarlo a tu práctica diaria y por confiar en nosotros para acompañarte en este proceso. Esperamos poder seguirlo haciendo por mucho tiempo más. ¡Que estés muy bien!\nPaola - Felicidad de Miembros', 'modified': '2020-08-29T03:38:21Z'}",5,"Esta APP me cambio la vida para bien. No hay un solo día que no la use.
Gracias, gracias y más gracias! 
Namasté",False,meditopia-meditation-breathe,1190294015
2020-08-13 17:35:30,kklovers,Meditopia,,5,Meditopia es la mejor app para meditar 🥰,False,meditopia-meditation-breathe,1190294015
2020-08-11 17:17:07,Fenix PA,I love Meditopia,"{'id': 18123028, 'body': 'Uau, que ótimo saber disso! Ficamos muito felizes em saber que as meditações estão te ajudando a relaxar e ter hábitos mais saudáveis. Agradecemos à sua filha pela indicação =)\n\nEsperamos que vocês duas continuem meditando com a gente por muito tempo!\nTenham um ótimo dia!\nLivia, da Equipe de Felicidade dos Usuários', 'modified': '2020-09-27T08:58:29Z'}",5,"Minha filha que me indicou. Estou adotando. Quando me sinto cansada, estressada vou correndo para o Meditopia. Antes eu ia tomar um relaxante agora faço uma sessão de Meditopia. Super recomendo.",False,meditopia-meditation-breathe,1190294015
2020-07-31 01:47:57,aldoberg,Un placer para los sentidos,,5,Increíble como te transporta,False,meditopia-meditation-breathe,1190294015
2020-07-29 05:03:00,Eddy 311,Adoro esta aplicación,,5,Estaba buscando cómo podía dormir tranquilamente y luego me aye esta app en un anuncio de inmediato me interesó y baje la app,False,meditopia-meditation-breathe,1190294015
2020-07-23 10:57:06,roblox the bestt,The aplicación para meditar,,5,Se que eso ya lo deben que saber pero en verdad relaja te quita el estrés siempre hay una meditación según cómo te sientes todos los días como tienen algunas meditación  gratis es mejor pagar la versión pagada te juro que no te vas arrepentir.,False,meditopia-meditation-breathe,1190294015
2020-07-20 16:27:42,ValeriaStgo,Lo mejor,,5,Gracias a esta aplicación uno puede centrarse en cualquier momento,False,meditopia-meditation-breathe,1190294015
2020-07-15 12:00:46,rrojas2018,Me encanta !,"{'id': 16660915, 'body': '¡Gracias por tu comentario! Nos alegra saber que la app ha cubierto tus expectativas. Por favor haznos saber si podemos hacer algo para mejorar tu experiencia de la app. ¡Que tengas lindo día!\nPaola - Felicidad de Miembros', 'modified': '2020-07-16T04:11:20Z'}",5,Me encanta !,False,meditopia-meditation-breathe,1190294015
2020-07-07 23:00:14,Alexechezu,Muy bien pensada!,"{'id': 16473900, 'body': '¡Nos alegra mucho tenerte en nuestra comunidad! Gracias por el tiempo que te das para meditar y hacer del mundo un lugar mejor con tu práctica. ¡Que estés muy bien!\nPaola - Felicidad de Miembros ', 'modified': '2020-07-08T05:06:05Z'}",5,"En ella he podido encontrar todo lo que he necesitado de acuerdo a mi objetivo.
Espectacular!",False,meditopia-meditation-breathe,1190294015
2020-07-05 23:12:02,Irelasun,Благодарна за такой потрясающий проект!,,5,Потрясающее приложение. Всегда чувствую себя гораздо легче и воодушевленней после каждой медитации! Браво авторам и всей команде кто трудится над этим проектом!,False,meditopia-meditation-breathe,1190294015
2020-07-07 15:15:07,Milala64,Пооезно и приятно,,4,Хорошая программа. Помогает. Хотелось бы побольше бесплатных уроков). Спасибо.,False,meditopia-meditation-breathe,1190294015
2020-07-02 11:16:49,matkusha,Мое спасение,,5,"Спасибо создателям этого приложения ! Увидела рекламу в Инстаграмм , перешла и в первый же день поняла, что подпишусь  на год . 
Это не просто медитации и обучение им, это , намного больше .",False,meditopia-meditation-breathe,1190294015
2020-06-28 02:53:02,Liscarolamz,La mejor,"{'id': 14609509, 'body': '\r¡Muchas gracias por tus lindos comentarios! Para nosotros es un privilegio que nos permitas ser parte de tu día a día. Un cálido abrazo y nuestros mejores deseos. \r\nPaola - Felicidad de Miembros.\r', 'modified': '2020-04-12T02:31:27Z'}",5,La mejor app que puedo tener en mi celular,True,meditopia-meditation-breathe,1190294015
2020-06-25 11:13:44,Extremoya,Ayuda a las emociones,"{'id': 10383639, 'body': '\r¡Muchas gracias por tus lindos comentarios! Para nosotros es un privilegio que nos permitas ser parte de tu día a día. Un cálido abrazo y nuestros mejores deseos. \n\nPaola - Felicidad de Miembros.\r\n', 'modified': '2019-08-27T20:23:42Z'}",5,Estabilización del centro emocional,True,meditopia-meditation-breathe,1190294015
2020-06-25 09:37:38,me encanta!!! 💕💕💕,Agradecimiento,,5,Gracias por aparecer para ayudarme en mi  vida!,False,meditopia-meditation-breathe,1190294015
2020-06-19 15:46:53,Nairobi85,Excelente!!,"{'id': 16106661, 'body': '¡Gracias por ser parte de nuestra comunidad por todo este tiempo! Nos inspira que estés comprometida con tu camino y veas el valor de invertir en tu salud mental y emocional. ¡Esperamos seguir acompañando tu proceso de autoconocimiento por mucho tiempo más!\nPaola - Felicidad de Miembros', 'modified': '2020-06-20T03:29:08Z'}",5,"Me encanta es aplicación! Para mi es un excelente herramienta en todo momento, siempre te sientes identificado con alguna de sus meditaciones, la voz que la guia es muy agradable, es una aplicación que debería tener toda persona como herramienta en cualquier momento, llevo 3 años con ella y es una de mis mejores inversiones!!!",False,meditopia-meditation-breathe,1190294015
2020-06-19 03:44:50,Juan De Cadtro,Dormir bien,,5,Absolutamente mejoró mi sueño y eso me da un mejor día soy nuevo en esto y ya me encanta,False,meditopia-meditation-breathe,1190294015
2020-06-18 21:18:44,Wigout6,Медитопия,,5,"Отличная программа для восполнения внутреннего ресурса и расслабления. Стала спокойнее за месяц медитаций. 
Спасибо!",False,meditopia-meditation-breathe,1190294015
2020-06-06 03:42:19,Marcelo Medina,Aplicación maravillosa!!,"{'id': 15818468, 'body': '¡Que bueno que pudiste dormir mejor! Esperamos que puedas seguir meditando diariamente para que puedas descansar y tener un espacio de calma y serenidad. ¡Que estés muy bien!\nPaola - Felicidad de Miembros', 'modified': '2020-06-06T19:10:42Z'}",5,Me permitió regularizar mi sueño. La voz cálida y amena calma el alma.,False,meditopia-meditation-breathe,1190294015
2020-05-05 13:54:12,alerijo,Meditación para dormir,"{'id': 15109915, 'body': '\r¡Hola! Nos da mucho gusto que te hayas podido relajar y dormir bien. Esperamos que puedas seguir usando la app para tener los beneficios de la meditación diariamente. ¡Que tengas lindo día!\r\nPaola - Felicidad de Miembros\r', 'modified': '2020-05-05T19:52:37Z'}",5,"Excelente meditación, me relaje y pude dormir bien.",False,meditopia-meditation-breathe,1190294015
2020-04-28 04:26:20,Vale queen;),Jenial,"{'id': 15661578, 'body': '\r¡Hola! Nos da mucho gusto que te hayas relajado y te haya gustado. Esperamos que puedas seguir usando la app para tener los beneficios de la meditación diariamente. ¡Que tengas lindo día!\n\rPaola - Felicidad de Miembros\r', 'modified': '2020-05-30T00:26:18Z'}",5,Te relaja muchísimo,False,meditopia-meditation-breathe,1190294015
2020-04-19 21:28:49,"pancrasio"" pannky""",Mejoramiento total,"{'id': 14768404, 'body': '\r¡Hola, nos da mucho gusto saber que la app te ha sido de beneficio! Esperamos poder seguir aportando algo valioso a tu vida. ¡Que estés muy bien!\r\nPaola - Felicidad de Miembros\r', 'modified': '2020-04-20T02:44:37Z'}",5,Creo que esto es lo que necesito,False,meditopia-meditation-breathe,1190294015
2020-04-15 13:17:33,topocio,Dormir mejor,"{'id': 15661537, 'body': '\r¡Hola, muchas gracias por tu comentario! Te comento que en este momento de aislamiento tenemos contenidos gratuitos para nuestros miembros, puedes acceder aquí:\r https://meditopia.com/es/stayhome. También puedo ofrecerte una promoción si me escribes a hola@meditopia.com. ¡Que estés muy bien!\n\rPaola - Felicidad de Miembros\r', 'modified': '2020-05-30T00:21:13Z'}",5,Es muy buena ami me gustaría tenerla con más acceso solo que por ahora no cuento con $$$ pero en cuanto pueda lo pagaría por año ya que es realmente útil te enseña muchas cosas y te relaja sientes una paz que realmente vale la pena pagarlo,False,meditopia-meditation-breathe,1190294015
2020-03-26 07:27:44,kristaveras,Primera noche 3/25/20,"{'id': 14272234, 'body': '\r¡Hola! Esperamos poder contribuir a tu tranquilidad, te invitamos a seguir usando la app frecuentemente para tener los beneficios de la meditación diariamente. ¡Que tengas lindo día!\r\nPaola - Felicidad de Miembros\r', 'modified': '2020-03-26T20:21:13Z'}",5,Espero tranquilizar mi mente,False,meditopia-meditation-breathe,1190294015
2020-03-24 21:00:10,julye 👌,Relajación,"{'id': 15786256, 'body': '\r¡Hola, nos da mucho gusto saber que la app te ha sido de beneficio! Esperamos poder seguir aportando algo valioso a tu vida. ¡Que estés muy bien!\n\rPaola - Felicidad de Miembros\r', 'modified': '2020-06-05T00:51:12Z'}",5,Me encanto la aplicación me a ayudo mucho en la relación,False,meditopia-meditation-breathe,1190294015
2020-03-20 14:11:35,carmenr87,Exelente,"{'id': 14151785, 'body': '\r¡Hola Carmen, muchas gracias por tu comentario! Nos encanta que formes parte de la comunidad de Meditopia y esperamos que permanezcas con nosotros mucho tiempo. \rSi conoces de alguien que se pueda beneficiar de la app te agradeceremos nos recomiendes.  ¡Que tengas lindo día!\r\nPaola - Felicidad de Miembros\r', 'modified': '2020-03-21T03:02:18Z'}",5,Esta es una de las mejores app que he usado para meditar,False,meditopia-meditation-breathe,1190294015
2020-03-20 08:34:36,imbabura,Meditopia,"{'id': 14063774, 'body': '\r¡Hola, nos da mucho gusto saber que la app te ha sido de beneficio! Esperamos poder seguir aportando algo valioso a tu vida. ¡Que estés muy bien!\r\nPaola - Felicidad de Miembros\r', 'modified': '2020-03-18T02:34:47Z'}",5,"Sus mensajes son muy positivos y sabio , me encanta , excelente app 👏👏👏👍",True,meditopia-meditation-breathe,1190294015
2020-02-26 12:58:27,teawithonesugar,Meditasyon yapmayı sevdiriyor,"{'id': 13774261, 'body': 'Merhaba, meditasyonu sevmiş olman şahane bir haber! Soruların olursa bize her zaman merhaba@meditasyon.co adresinden ulaşabilirsin. Dilerim zihin beden dengeni bulduğun, bol içgörülü meditasyon deneyimlerin olur. Sevgiler, İpek - Üye Mutluluğu', 'modified': '2020-02-29T10:52:36Z'}",5,"Meditasyonu günlük hayata geçirmeyi kolaylaştıran bir uygulama, çok sevdim.",False,meditopia-meditation-breathe,1190294015
2020-03-13 01:47:23,clsiudfhvpofdushvdfpouhv,BAD,,2,BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BADo BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD,False,meditopia-meditation-breathe,1190294015
2020-02-24 14:18:41,ADRIELY LUQUE,Me surpreendeu!,,5,"Estou amando, acordo todos os dias impolgada para realizar as meditações! in love",False,meditopia-meditation-breathe,1190294015
2020-02-20 04:35:06,Erica ann austin,Erica,"{'id': 13604033, 'body': 'Hello, it is great to hear that you liked Meditopia. I hope you will have very relaxing, calming, and soothing meditation experiences with a lot of insight. If you have any questions, you can always reach us via hello@meditopia.com, we are always ready to help. Hope you enjoy! All the best, İpek - Member Happiness', 'modified': '2020-02-20T11:45:15Z'}",5,Amazing very calming,False,meditopia-meditation-breathe,1190294015
2020-02-06 16:10:56,charimaro,Tiempo,"{'id': 16156121, 'body': '¡Hola! Espero que estés muy bien. Para poder resolver tu duda nos puedes escribir a hola@meditopia.com. ¡Saludos!\nPaola - Felicidad de Miembros', 'modified': '2020-06-23T03:11:45Z'}",4,Es corto siempre o irá aumentando .....??,False,meditopia-meditation-breathe,1190294015
2020-11-19 19:29:40,NARASYREN,Who’s Here From DissociaDID?,"{'id': 19257751, 'body': 'Hello! We are glad that you found us! Hope you find the best meditations for yourself and feel better soon. Please reach us through hello@meditopia.com if you need any assistance about meditation or the app itself. Have an amazing day! All the best, Ezgi- Member Happiness', 'modified': '2020-11-21T10:48:30Z'}",4,"Hey, found this app through the YouTube channel DissociaDID. Pretty good app and glad they recommended it! (I struggle with anxiety depression and panic induced psychosis btw)",False,meditopia-meditation-breathe,1190294015
2020-04-06 16:00:23,DBrown44,Unauthorized charge,"{'id': 14542924, 'body': 'Hello, it is great to hear that you are interested in meditation :) In order for us to check your membership status, you can always reach us via hello@meditopia.com, we are ready to help! Hope you enjoy with wonderful meditation experiences. All the best, İpek - Member Happiness', 'modified': '2020-04-08T13:05:53Z'}",1,Beware!!! This app will automatically charge you $59.99 for a year subscription without your approval,False,meditopia-meditation-breathe,1190294015
