userName,isEdited,rating,title,review,date,app_name,app_id,developerResponse
Tiny Beast Jenna,False,5,Helping hand,This app reaches into your life and gives you a tiny boost every day. I’m glad I have this little tool to improve a little of myself. Little actions to love yourself and others adds up!,2021-01-13 15:16:58,fabulous-daily-routine-planner,1203637303,
elianmor,False,5,Better motivator than my task list,I think it works better because it's so encouraging and tracks your streaks for you. I look forward to completing my tasks every day! (I just finished Week 1),2021-06-11 22:02:38,fabulous-daily-routine-planner,1203637303,
The MsIndependent Brand,False,5,My Own Wellness Coach,I’ve only been using the app for a few days and already I’ve noticed an increase in mindfulness and the desire to continue on the path to improving my life in all areas.,2021-05-07 02:44:54,fabulous-daily-routine-planner,1203637303,
Teachermom47,False,1,Awful “free” trial leads to unwanted charges,Agree with a lot of the reviews about the charge. I downloaded it at a busy time and didn’t even get to really play with it until I saw I received a charge. Received an email AFTER the charge for an additional 30 day trial. Attempted to contact developers and have not heard back (over a week). The app is self I’m sure works for some but horrendous for nuerodivergent brains. Way too much going on.,2021-06-01 12:31:50,fabulous-daily-routine-planner,1203637303,"{'id': 23241386, 'body': ""We're sorry to hear this and we apologize for any delays. We've been receiving high volumes of emails. We work based on order received and we'll be working to assist you as soon as we can. In the meantime, if you received any automated emails after reaching out, then please ensure that you've successfully completed any forms in the email "", 'modified': '2021-06-07T13:20:11Z'}"
crib-elegent,False,5,Habit Building Made Simple,I love Fabulous. It takes a lot of the planning process out of healthy habit forming. Implementation of their suggestions have made a positive impact in my daily life. Like with anything there is an element of willingness to engage and follow through.,2021-05-03 15:04:54,fabulous-daily-routine-planner,1203637303,
SmashAdam,False,5,Unconventional and cool experience,"Initially, I wasn’t interested in Fabulous but very glad I’ve been in it for five mornings now. I like the various ways it helps you to achieve small goals with its stories, articles, and animations.",2021-04-28 16:31:05,fabulous-daily-routine-planner,1203637303,
diggitydog11123,False,5,Fabulous,"This app is literally amazing, I just with you didn’t have to pay premium. What I have experienced is so amazing. I 100% think you should get this app. Usually I don’t rate stuff, but this deserves more hype.",2021-04-17 00:13:09,fabulous-daily-routine-planner,1203637303,
vanillaqu33n,False,5,Improving,"Just better habits, better insight, inspiring actions that better my life... I am loving this app. It’s the first self improvement app that I enjoy. I am practicing new habits and enjoying the peaceful music playing and inspiring quotes and stories. Thank you.",2021-04-10 05:47:45,fabulous-daily-routine-planner,1203637303,
because I can,False,5,"Beautiful art, simple habits that add up fast",Give it a shot! Even a week of premium has opened my eyes to the ways that I can set myself up for success. Small changes snowball into big results.,2021-04-01 12:21:45,fabulous-daily-routine-planner,1203637303,
Ybh23,False,5,Great app,works perfectly. Great way to begin building & tracking a routine. If you are looking to build a consistent routine while tracking progress this is the app for you & I haven’t even upgraded.,2021-03-31 11:40:25,fabulous-daily-routine-planner,1203637303,
blehhblehbelh,False,5,Yuh,Started this a week ago and since I’ve done everything and am starting to already feel better about myself! 10/10,2021-02-20 15:30:20,fabulous-daily-routine-planner,1203637303,
mo.lly b.,False,5,Review,"Sometimes it will not let you do sertian things unless you pay, that gets annoying. Sometimes it will be extremely helpful tho! Love the app over all.",2021-02-18 23:08:18,fabulous-daily-routine-planner,1203637303,
bdtknd1993,False,5,This app is changing my life,"This app is helping me see that I have the power to change my life. One little step at a time. If you are easily overwhelmed, please do yourself a favor and just try it.",2021-02-18 02:09:33,fabulous-daily-routine-planner,1203637303,
leahw89,False,5,Beautifully designed and works!,"I am not good at consistency and putting myself first, but this beautiful app has been helping me prioritize my self-care and develop some small habits that I needed for basic functioning.",2021-02-03 01:51:33,fabulous-daily-routine-planner,1203637303,
ø my,False,5,Ø my.,Very good. I like the positive reinforcement it gives you to keep on pushing forward with your goals. I would highly recommend this app for anyone who wants to cleanse themselves and their mind. Keep up the good work!,2021-01-27 12:32:10,fabulous-daily-routine-planner,1203637303,
sarahgrace7001,False,5,1 week in...,"So far, I’m a big fan of this app! The daily motivation and having small tasks makes building habits feel achievable. I’m looking forward to seeing how Fabulous builds on that moving forward.",2021-01-16 16:12:12,fabulous-daily-routine-planner,1203637303,
Rondina,False,2,I started with high hopes...,"I was looking forward to using this app initially. Once downloaded, it was too much. Too much clutter, kind of hard to navigate, having to use a finger print seemed a little overkill. I think it could be an amazing app. Just needs to be cleaned up a bit and a little more clearly labeled. An app for self-help, mindfulness shouldn’t really incite anxiety when opened.",2021-01-24 03:15:11,fabulous-daily-routine-planner,1203637303,
csandberg1972,False,5,Loving the little steps,I am loving the fact that you can go really slowly to develop habits so your not so overwhelmed or you can add stuff if your doing great and get bored. I get overwhelmed really easy and this app is helping me regain focus.,2021-01-05 01:53:28,fabulous-daily-routine-planner,1203637303,
Lexibc0216,False,5,Attention procrastinators,"Download the app, it’s as simple as that. I’ve been using this app for 2 weeks and I’m already feeling better than I have in over a year. I feel Fabulous 🙌🏻🙌🏻",2021-06-11 01:39:59,fabulous-daily-routine-planner,1203637303,
jessgenadry,False,5,Best Self-Help App Ever,"I’ve tried a lot of different apps. This one is by far my favorite. I wanted more structure and to make healthy habits like a fun challenge, this app did just that. It is perfect for my goal setting for a better lifestyle.",2021-06-10 19:25:03,fabulous-daily-routine-planner,1203637303,
rjlefty,False,5,Thorough but not overwhelming,"Had it for about a week, really enjoying it so far. They bring you along slowly so it’s not too much, but still explain the science behind things. Love this app",2021-04-30 00:27:28,fabulous-daily-routine-planner,1203637303,
MinnieMouse17,False,5,Great App!,"So far the things that I know I’ve need to be done, I’ve accomplished and now have made a habit of doing this! This app is the best and I’ve been looking for something of this nature! The membership is total worth it.",2021-03-30 00:57:18,fabulous-daily-routine-planner,1203637303,
TylerAckerman,False,4,Love this app!,Overall I really love this app! It’s really nice and gives you little reminders of your habits to do for the day. The only thing I don’t like is the constant reminder that you can get the paid version every two minutes,2021-04-08 19:48:35,fabulous-daily-routine-planner,1203637303,
ayanaaxxo,False,5,So fun and challenging,"I’ve been trying to get into habits for a long time, but using this app has helped me with so much more! Download it get premium and get ready for have the best journey relearning positive behaviors and habits. The world is your oyster!",2021-02-20 19:41:29,fabulous-daily-routine-planner,1203637303,
Coolguyskyy,False,5,Gift yourself,You pay for crap all the time try something you’ve never tried before. Give yourself a gift that your higher self would approve of.,2021-01-17 00:09:23,fabulous-daily-routine-planner,1203637303,
Rocks-n-Sand,False,5,Plethora of Info To Love Yourself and Life,I love this app. It helps you ease up on the harshness we all give ourselves. Building the habits a little at a time is the best thing I didn’t even know I needed. Thank you FabuloUs from the bottom of my relieved heart!,2021-01-10 03:21:12,fabulous-daily-routine-planner,1203637303,
Randktracy,False,5,Great motivator,This app has helped me to make small changes turn into bigger changes. It’s like a snowball. You start it out small and keep rolling and it gets bigger and faster as you go!! Loving it!!!,2021-06-12 03:06:17,fabulous-daily-routine-planner,1203637303,
CeeBee9,False,5,So far this is working,"I’m gonna go ahead and pay for the app after 7 days because it seems to be helping. 
One small step at a time.",2021-05-29 17:24:17,fabulous-daily-routine-planner,1203637303,
DamarislovesJesus7,False,5,Motivational,"Honestly, I just downloaded this app, and I love it instantly. My morning seems different than yesterday, and I love it. Committing to something, and loving myself more couldn’t be more astonishing than this.",2021-05-04 11:29:45,fabulous-daily-routine-planner,1203637303,
Kimberlilee,False,5,Amazing and truly Life Changing,This has changed my life in so many good ways. Simple goals to achieve with long last results.  Start your journey to a better you today!!!,2021-05-03 13:25:42,fabulous-daily-routine-planner,1203637303,
zebradaze66,False,5,I love this app.,"Like honestly, I’ve needed to get my life on track for a while and this app definitely made it easy by starting off small. I had it within the me the whole time. ❤️",2021-05-02 04:44:34,fabulous-daily-routine-planner,1203637303,
HEEHEHEEHE,False,5,5 Stars,it’s really good I love it but I wish you could click more options for your tasks during the day and it’s a little confusing but it’s great I’m taking really good care of myself,2021-04-19 00:37:14,fabulous-daily-routine-planner,1203637303,
Flabberghosted,False,5,I love it,This app is the glitchy older sibling you never knew you needed.  Don't be fooled by its flaws.  This app is worth every penny.  Thank you for being as messed up as I am and still helping me so much.,2021-04-06 02:26:46,fabulous-daily-routine-planner,1203637303,
BugTheGremlin,False,5,Please download for mental health!,"As someone who struggles with things like ADHD, depression, and other mental health issues this app is so helpful. I can set reminders to take care of myself and it keeps me motivated which is one of my biggest struggles.",2021-04-03 16:11:59,fabulous-daily-routine-planner,1203637303,
Caya791,False,5,A fantastic tool to consistency,I am so happy with this app. It has helped me create and maintain healthy habits while celebrating the change. I feel 1000 times freer from self corruption and my self image has a new lighter and brighter perspective. Love it.,2021-03-30 14:58:40,fabulous-daily-routine-planner,1203637303,
riggsc09,False,5,Seeing results,In my first week I have begun seeing results. The tasks are simple and really helpful. I definitely feel like I am taking care of myself and making progress.,2021-03-15 02:44:31,fabulous-daily-routine-planner,1203637303,
amaribph,False,4,There is a LOT going on in this app,"I've only been using this for a week. It's well designed and I love the premise, taking slow steps to build new routines day by day, but for me there's a lot of extra fluff. Not sure it's effective or worth it yet. We'll see.",2021-03-20 13:30:04,fabulous-daily-routine-planner,1203637303,
Amy76179,False,5,Fabulous,"I love this App.  It has been incredibly helpful to me in just the short time I have been using it.  I have already started forming some good habits and thinking about myself in a different way.  Love, love, love it!!!",2021-02-20 13:39:54,fabulous-daily-routine-planner,1203637303,
MeganCox20,False,3,Good but:,I’ve been using this app for a couple of months now - this app that I paid for - and cannot understand why the “coaching” are not new daily? This was one of main reasons I decided to purchase this app. I’ve listened to multiple morning inspirational coaching that I’ve heard 2+ times already. Why?,2021-03-11 13:08:30,fabulous-daily-routine-planner,1203637303,
NaturallyShes,False,5,Love this app,"Been using the app for about a week now and I love it, it’s very engaging and has made staying track fairly easy. Has also been very helpful in helping me create a morning routine.",2021-02-09 16:17:16,fabulous-daily-routine-planner,1203637303,
mck1m3,False,5,It’s beautiful and fabulous!,It’s beautifully designed to where I want it keep looking at it at various times of the day I love the coaching and it’s just a spectacular app makes me want to do the habits I forget to do !!!,2021-02-04 22:19:26,fabulous-daily-routine-planner,1203637303,
turtle for life,False,5,Life changing,"I was diagnosed bipolar and was told I can’t manage my emotions without meds. Along with yoga and headspace and therapy, this app has given me the structure I needed to apply everything I've learned. Highly recommend",2021-01-08 02:39:27,fabulous-daily-routine-planner,1203637303,
Yeivanaxx@,False,1,Not free/finger print required,"The app seems to be very nice, with many useful features. However I was disappointed about the lack of honesty, number 1. is not free, the first week is a trial. After that, annual or monthly subscription is required. Number 2, the registration process requires your finger print! I was overall disappointed with the lack of honesty and truthfulness of the app and the intrusive registration process.",2021-01-10 01:35:07,fabulous-daily-routine-planner,1203637303,"{'id': 20473123, 'body': 'We appreciate your feedback! While we do offer trials and subscriptions, we still offer 5 Journeys and 37 Challenges in the Free/Standard version without requiring any authorization or payments. Prompts to upgrade can be ""x"" out. There\'s no end-date for this version. For the fingerprint that\'s not on the home button, it doesn\'t gather any information. If possible, we\'d like to learn more. Feel free to share with us. We can be reached by completing the form via hello@thefabulous.co', 'modified': '2021-01-18T10:30:49Z'}"
JessicaLeeJohnson,False,5,Best self help app ever!,I do not have the $ to pay for premium but because I am not paying does not mean that I still don’t get awesome help and ways in self help and self care.  I’m grateful for that more than they will ever!,2021-01-05 19:51:42,fabulous-daily-routine-planner,1203637303,
Hey im Hawks,False,5,I would give it more if I could,Honestly it deserves more than 5 stars. I would rate it a 8/10. It’s amazing for health care but it does make you feel guilty just by skipping a day. It really works and I love it,2021-01-02 19:49:34,fabulous-daily-routine-planner,1203637303,
MontyCocoChip,False,5,Fabulous is FABULOUS,This app has made me a better person and I hope it will help others too. I would 100% recommend this for anyone who wants to better themselves.,2021-06-08 10:12:06,fabulous-daily-routine-planner,1203637303,
teehee😽,False,3,???,It’s pretty good buttttt I have no money to pay for premium and as a 14 year old who is trying to get rid of going on social media and trying to get healthier and skinnier I find it hard to motivate myself. I can tell this app will help motivate me so much but I can’t get premium soooo idk that’s the only problem I have with this,2021-06-18 23:22:34,fabulous-daily-routine-planner,1203637303,
shaïna123,False,5,Fabulous,"I like the different varieties of things you can do on the app, it’s fun, encouraging the only daunting thing is the fact that you have to pay to get the upgrade and I don’t like that",2021-05-15 13:41:33,fabulous-daily-routine-planner,1203637303,
aldkinkialuv,False,5,Great app,I downloaded this app a few days ago and already feel motivated. It’s good for people like me who have trouble with procrastination it keeps you aware of goals and I like that it reminds you .,2021-04-12 14:37:58,fabulous-daily-routine-planner,1203637303,
lily123.321,False,5,Happy!,"im feeling so happy because of this app, whoever created it is a genius!!!! it makes me feel so much better and healthier. your helping me out a lot i love this app and i hope u get no bad reviews cause u don’t deserve it.",2021-04-09 03:26:46,fabulous-daily-routine-planner,1203637303,
merlin :>>>,False,5,A gentle reminder in the right direction,This app has really helped me with some of my habits. A very gentle reminder as opposed to a blaring alarm reminding you of those tasks that are small but sometimes very difficult.,2021-04-03 13:46:44,fabulous-daily-routine-planner,1203637303,
Wqghuvcarhc,False,4,So far so good,"I got to go give an A+ for the app design. Although navigating through the app is a bit overwhelming as to what to start or where to go from now, the app itself kind of guide you through the motion so I just follow along. Let’s see how the outcome will be.",2021-03-30 00:29:17,fabulous-daily-routine-planner,1203637303,
kittens246810,False,5,I love it!!!,Fabulous is a great app for if you want to start getting rid of bad habits! It checks in everyday at the assigned times you give the app! I absolutely love it!!! I have no problems with this app! By far 10/10 best app ever,2021-03-29 11:32:45,fabulous-daily-routine-planner,1203637303,
Mrs. Schmoopie,False,5,So Far So Fabulous,I am one week in and am enjoying the gaming of my habits.  I like having music and buttons to click to make my habit building feel special and more immediately rewarding.,2021-03-14 13:29:26,fabulous-daily-routine-planner,1203637303,
MadlyB,False,5,I’ve only just started and I love it!,I really enjoy Fabulous. I have ADHD and PTSD and really struggle to create good habits and stick with them. This gives me just a little push in the right direction to start creating good habits for myself.,2021-03-01 15:20:29,fabulous-daily-routine-planner,1203637303,
mark Y. T,False,5,The best experience I’ve ever had!,This app is just so awesome! It’s features and those little tips are so helpful and changed my lifestyle in just 4 days! I strongly recommend people to try this out!,2021-02-05 16:46:22,fabulous-daily-routine-planner,1203637303,
alerusse,False,1,WASTE OF TIME,"I downloaded this app hoping for ways to help me focus or be mindful and it was annoying. There’s too many things to click, the user interface was complicated, and the design scheme was really all over the place. I forgot to cancel and got stuck with a WHOLE YEAR of this app that they will not refund, despite the fact I emailed them immediately about it.  Do yourself a favor and don’t even get the free trial.",2021-02-26 18:31:44,fabulous-daily-routine-planner,1203637303,
miyley112,False,5,Very good app,I really like this app because it just gets you into the sprit of mornings and other things that you do. I’ve only had this app for a short time now and I already love it.,2021-01-29 15:28:24,fabulous-daily-routine-planner,1203637303,
alexnt27,False,5,Many little changes go a long way,It’s a helpful app that allows you to easily integrate small changes into your routine. It helps you set small s.m.a.r.t. Goals that allow you to succeed.,2021-01-28 13:53:11,fabulous-daily-routine-planner,1203637303,
kameragirl,False,5,In love of the journey,Every journey is a step forward to greatness. Love the way they design the sounds and the graphics. It feels like they take you form the hand and show you the way back home 🤍✨,2021-01-14 12:01:50,fabulous-daily-routine-planner,1203637303,
FE1215,False,5,Motivating app,I absolutely find this app helpful and easy to use. It’s exciting for me to look forward to small changes and being guided through the process.,2021-01-09 20:43:07,fabulous-daily-routine-planner,1203637303,
stanloona22,False,5,Quick Note for the people saying you’re forced to pay,Did you take the time to notice the X button? I am not paying for the premium and I do use the app.,2021-01-02 16:23:50,fabulous-daily-routine-planner,1203637303,
Empmon,False,4,Beautiful and motivational app,"I’d give it five stars if I understood the layout a little better, but they seem to know this is an issue and are working on it, so it’s definitely worth trying! I’m enjoying it so far and it’s helping me build better habits.",2021-01-04 19:07:41,fabulous-daily-routine-planner,1203637303,
kdog millionaire,False,5,Helpful app,"If you are looking for a daily check-in which helps to keep you on-track and motivated towards your goals, then give this app a try.",2021-06-24 08:47:48,fabulous-daily-routine-planner,1203637303,
Lana_girl,False,5,Grateful,This app is amazing! It definitely focuses on your well being and tries to help you in lots of ways. There are also no ads! I highly recommend it,2021-06-15 17:50:36,fabulous-daily-routine-planner,1203637303,
Eobrien166,False,5,Best app ever,"So helpful for me to hold myself accountable and build healthy habits—welcoming, not overwhelming like most of these apps—a real community (and perfect for folks who are jot neurotypical, and so who may struggle with routines). Trying to get all my friends on it!",2021-06-03 05:05:48,fabulous-daily-routine-planner,1203637303,
JeLeeMazzy,False,5,Fabulous,I love this app. I’ve had others like it but nothing that was so comprehensive and easy to use. I would highly recommend this to anyone looking to enhance their day with mindful practices and positive vibes,2021-05-16 19:14:10,fabulous-daily-routine-planner,1203637303,
Savannah__xoxo,False,5,Love this app,I’m only on my first journey but i’ve already learned so much and I definitely enjoy all the perks of this app. I can work on slowly growing my routine to fit my standards and grow at the pace I choose.,2021-05-06 16:35:35,fabulous-daily-routine-planner,1203637303,
_pumpernickle,False,5,Sweet helpful vibes,"Feeling motivated and pushing myself in small ways that despite being small “brush teeth” or “drink water” tasks, after maintaining them feels powerful and has helped me feel whole and responsible. Present.",2021-05-04 05:29:17,fabulous-daily-routine-planner,1203637303,
ugh99xoxo,False,5,These small but meaningful steps toward a better me are exactly what I need!,So far I’m delighted with the app. I haven’t explored everything yet but focusing on the guidance being given to get me started on a better me!,2021-05-02 14:51:48,fabulous-daily-routine-planner,1203637303,
Angelinaaaa ballerina,False,5,If you need help keeping Momentum this app will help,Building habits on your own Is hard enough but this app keeps you accountable and creates a journey in small group of sets to create a morning afternoon and night routine.,2021-04-24 13:09:30,fabulous-daily-routine-planner,1203637303,
sxnnxngsocks<3,False,5,AMAZING,I’ve been using this app for about a week and it works wonders! I’m doing a yoga challenge currently and it’s made me feel great. I love the idea of this app and it’s amazing even if you don’t pay for the premium!,2021-04-22 01:44:03,fabulous-daily-routine-planner,1203637303,
Rebekah's Music,False,4,Great app experience.,It requires a tutorial. This menagerie of wellness tips and scheduling is colorful and inspiring. Reminders are helpful but still learning how to use them and not sure they are all do necessary in achieving set goals. Less pop ups might be less confusing.,2021-04-22 10:07:01,fabulous-daily-routine-planner,1203637303,
Alex_corona10,False,5,Not bad at all,I been trying to better my life style and this app being helping me out so far I have a 5 days streak. I noticed I been having a better mood so thank you 😁🙏🏽,2021-04-11 19:54:00,fabulous-daily-routine-planner,1203637303,
Solid H2SO4,False,5,Amazing! It works!!,Just follow their journey guidelines and you will be golden. Don’t add or edit too much. Their foundation journey is what most people need. I have developed solid morning routine through this app and now working towards my evening routine.,2021-03-10 20:54:11,fabulous-daily-routine-planner,1203637303,
Lukaswafl,False,4,Great app,"I love this app! The only reason that I didn’t give it 5 stars is because they constantly ask you to share results, invite friends, etc., which gets a little annoying while using the app.",2021-03-30 15:42:01,fabulous-daily-routine-planner,1203637303,
Saltymanfish,False,5,Great app so far!,I just started using the app and I am really enjoying it and am excited to work on it each day and hope it helps with my transition to better wellbeing!,2021-03-08 19:41:56,fabulous-daily-routine-planner,1203637303,
Mmclemore19,False,5,Wonderful Program,I feel the changes and joy coming from working through this program. It is a great program to use.,2021-03-05 12:29:47,fabulous-daily-routine-planner,1203637303,
ladyazura,False,5,I love these apps,I’ve been doing heavy reflection on my life lately and I love apps like these that promote mental health. I hope it is a trend we keep seeing. I don’t pay for the premium but even the free stuff offer a bit of help.,2021-02-04 13:26:07,fabulous-daily-routine-planner,1203637303,
Constique,False,5,I Feel the Growth,I really appreciate this app is has helped to organize better. It has help me to grow personally and relationship wise. I feel happier and more capable of accomplishing my goals. Thank you.,2021-02-02 06:47:14,fabulous-daily-routine-planner,1203637303,
SaltyStormtrooper,False,5,Great app for learning to take care of yourself,I’ve been struggling to find the motivation to take care of myself and having this app helps me work to make that happen,2021-01-18 14:02:31,fabulous-daily-routine-planner,1203637303,
ADFerrando,False,5,Making habits stick,"This app has such a great way to help create healthy habits and allow you the opportunity to get them to stick long term! Graphics are great, messages are encouraging, goals are realistic!",2021-01-08 17:27:14,fabulous-daily-routine-planner,1203637303,
Old_dance_lady,False,5,Works well,"Easy to use interface, good motivation. I love having a check list and someone else doing the planning for me. Highly recommend.",2021-06-18 14:15:14,fabulous-daily-routine-planner,1203637303,
Surfingbeaches,False,5,Amazing app,I really love this app! It is the first app that I have used that makes me excited for the journeys and life changing steps I am taking! Very well created and excited to continue the journey ahead! 💕,2021-06-11 01:37:41,fabulous-daily-routine-planner,1203637303,
Ivvkbzr,False,5,Great app,"I’m using this app to try to add healthy habits to my routine, I’ve been using it for 4-5 days now and so far I love it. It’s already pushed me to make healthier choices and it makes it fun/easily achievable to do so.",2021-06-09 22:32:35,fabulous-daily-routine-planner,1203637303,
rachxtil,False,5,Best app ever!,This is the best app I have ever had. I went ahead and paid for the full year because I love it so much. It has helped me mentally and given me motivation to get more done. I am very pleased with it so far!,2021-05-06 12:56:05,fabulous-daily-routine-planner,1203637303,
Virtual Biz Partner,False,5,Awesome Habit App,I am absolutely loving this app not only has it helped improve my mood but also it’s a really fun way to establish habits. Lately I’ve been dealing with some depression and this is helping to change that!,2021-05-01 21:27:33,fabulous-daily-routine-planner,1203637303,
Ramen1337,False,5,An app for positive change,"Even at day 5 I do feel more motivated taking these small steps for my mental, physical, and emotional health. It’s easy small goals to stick to and it really helps, even a little.",2021-04-30 12:18:07,fabulous-daily-routine-planner,1203637303,
jules311351,False,5,Helpful Habits,So far I really like this app. It helps me to build habits one at a time and make overall life better for myself. Lots of different options and pretty cheap for the full year!,2021-04-28 15:34:41,fabulous-daily-routine-planner,1203637303,
Perridigm,False,5,Progressive in Every Way!,"Unbelievable app addressing the most important areas in life. This app will change many lives, mine included! It's only going to get better, so join!!!",2021-04-03 23:02:16,fabulous-daily-routine-planner,1203637303,
stolenIDentittie,False,1,Wow another app i have to pay for !,"The app seems great, but JUST as I was getting into liking it and whatnot it gets to the free trial... This app is supposed to be helping and whatnot but now I have to pay $40?? year maybe it’s only once a year but there’s not even a free option. it’s either you pay or you leave. and by reading the other reviews i would rather keep my money and go and not even risk a free trial.",2021-04-25 20:05:53,fabulous-daily-routine-planner,1203637303,
Adriansattic,False,5,Very helpful as a guide,I have depression and sometimes I can feel overwhelmed by life. This app helps to give me step-by-step reminders of what I need to do with my life and the little checks are a positive reinforcement,2021-04-03 15:05:39,fabulous-daily-routine-planner,1203637303,
Tiern,False,5,5 days in I feel more me,I’ve only been using the app for 5 days but it’s helped me feel more organized and think clearly. I love the meditations and 7 min workouts!,2021-03-06 13:31:04,fabulous-daily-routine-planner,1203637303,
idkdudedontask,False,1,Absolutely terrible,"Terrible. I took my time to answer the questions and was ready and excited for my journey with this app, until it said I had to pay for a monthly subscription. Not that I have a problem paying, why should I pay to take care of my wellbeing? Why didn’t it say I had to pay when I first opened the app? Diabolical way to get participants.",2021-03-13 13:13:37,fabulous-daily-routine-planner,1203637303,
Ava🤩😂🤩,False,5,Review on fabulous!,I love this app so much already!! I’ve only had it for 2 days and have already used it so much and found it very helpful! Thank you for helping me be a better me!,2021-02-23 02:24:06,fabulous-daily-routine-planner,1203637303,
Bellaphia333,False,5,Surprised,I didn’t think that an app with such a great layout existed! I have struggled with adhd and not being about to prioritize my routines and tasks. This has reminded me to take it slow in order to be successful.,2021-02-22 20:51:05,fabulous-daily-routine-planner,1203637303,
Harp0191$,False,5,Love This App,Using the app has been time well spent.  I especially like the daily coaching which I listen to before bed. It relaxes me and helps me drift right into sleep. Graphics and sound throughout app are great!,2021-02-01 08:29:39,fabulous-daily-routine-planner,1203637303,
maeve patrovic,False,5,Maeve Patrovic,"Definitely has been helpful to set and stick to some new habits. 

The only thing that’s annoying is all the pushes to share with friends or upgrade to premium.",2021-01-30 22:01:28,fabulous-daily-routine-planner,1203637303,
adri carr,False,5,On track,"This app has helped me stay on track, be accountable and increase goals. It helps me understand the importance of each new goal and why I should keep at it.",2021-01-27 04:02:39,fabulous-daily-routine-planner,1203637303,
BreshaunBty,False,5,Love this app!,"I love this app so far, it’s actually helping me build good habits because it’s engaging. I love all the little stories and daily challenges, it all keeps me motivated! It was worth the subscription for sure.",2021-05-18 15:50:33,fabulous-daily-routine-planner,1203637303,
DRD11,False,4,A fun way to begin the day and create new habits,"I’ve been using the app for about a week now, and I already feel better.  Like positive changes in my life are possible.  I look forward to what is ahead for me on my journey.",2021-05-21 16:30:02,fabulous-daily-routine-planner,1203637303,
Renee Fry,False,5,Fabulous app is Fabulous!,I love this app! Gentle reminders of what I need to do each day to start my wellness and self care journey. Always positive and uplifting. Healing me to create new and food habits for myself. I also love the graphics! Gentle and soothing.,2021-05-06 13:37:20,fabulous-daily-routine-planner,1203637303,
Morgan 307^,False,4,Great app,This app actually does help me get up and move just checking off everything makes me feel really good but I don’t really like that idea I have to pay for some things but i’ll see what it’s like without the free trial,2021-05-08 23:38:55,fabulous-daily-routine-planner,1203637303,
Atomic Super Girl,False,5,Love!,"The developers definitely know what they’re doing. Self improvement as a game is totally working for me. It really pulled me in slowly and I was a bit skeptical but what can I say! It’s working, it’s easy, it’s fun!",2021-05-04 02:09:48,fabulous-daily-routine-planner,1203637303,
shaysyyyyy,False,5,This Is a Confidence Boost,"This is a real game changer for me. Its putting everything into easy steps for me as I go along my journey to create a new self. The one I always wanted, the one I always knew I could be.",2021-04-28 13:27:38,fabulous-daily-routine-planner,1203637303,
Aislyn10_volleyball,False,4,Year membership?,This is a great app that spreads happiness and inspires you to become a better you! I would honestly pay premium if it were a monthly subscription instead of paying for the full year,2021-05-02 17:35:44,fabulous-daily-routine-planner,1203637303,
SPNOBBSESSOR,False,5,Skeptical about the process,I’m trying to better myself. I found this app at the perfect time. I was skeptical. But I love the positive encouragement you receive with every step you do.,2021-04-26 03:05:14,fabulous-daily-routine-planner,1203637303,
RieF31,False,5,It’s really helpful and not overwhelming.,You always need some kind of motivation and this is very helpful for anyone who wants to start self motivation! I am a beginner in this process and this is a great app!,2021-04-21 18:30:39,fabulous-daily-routine-planner,1203637303,
Carsonzane47,False,5,YES,"I’m only on day 2 and I already feel more motivated and ready to take on the day and this app isn’t extremely expensive like others I’ve tried. So far, 10/10",2021-03-22 14:19:14,fabulous-daily-routine-planner,1203637303,
Joseph Fassiotto,False,4,I love it,"I would say this is probably the best self care app Ive had, and yeah I know im broke, but most of these apps don’t even really let you experience the app without paying, this one has been giving me a lot of options. Good work.",2021-04-03 19:09:17,fabulous-daily-routine-planner,1203637303,
epilepticjamie,False,5,Amazing,"I live with both epilepsy and ADHD (31F) and this app is helping me function again. I accidentally paid for the premium version but am not upset by this. 
The coaching in addition to the habit building is just fantastic.",2021-03-16 14:23:57,fabulous-daily-routine-planner,1203637303,
nj108,False,4,Great inspo!,Love the motivational quotes and liking the guided journey more than I thought I would. Wish I could blend journeys and challenges a bit more into my own model. Also found some great quotes but having trouble saving and sharing the ones I like best.,2021-03-17 16:16:26,fabulous-daily-routine-planner,1203637303,
kioas92,False,5,Great app!,"The app has everything you need in one space. Coaching, workouts guide, meditation, songs, and so on. 
It’s very complete! 
The motivational texts are great and the challenges are gradual, you don’t feel overwhelmed.",2021-02-04 15:18:51,fabulous-daily-routine-planner,1203637303,
Miss Erin Caitlin,False,3,"Useful, but...","So I really like this app and how it allows you to plan your day.  That being said, it has too many popups. I want to just use a menu to go to the part of the app I want to use, not be bombarded with “take a moment for self care now” and “read this letter”, it’s so friggin annoying.",2021-02-16 16:03:33,fabulous-daily-routine-planner,1203637303,
mrpuffypop,False,5,Great tool,This app has been very beneficial and I love the kindness it encourages you to have for yourself. Also there’s a community of people to encourage along the app... it’s a hole new world. I’m just figuring out how to use the app quicker.,2021-02-03 08:09:16,fabulous-daily-routine-planner,1203637303,
SummitLakes,False,5,Amazing,After trying multiple apps with a similar goal - this one stuck. It exceeded expectations and I look forward to it every morning.,2021-01-30 02:57:43,fabulous-daily-routine-planner,1203637303,
@premieradvisor,False,5,In My Third Week Using The App.,Fabulous has helped me consider how I explore and implement a new mindset for self improvement. I look forward to each new day and the new habits I am forming. Full effort is full victory.,2021-01-23 13:28:04,fabulous-daily-routine-planner,1203637303,
