rating,isEdited,review,userName,date,title,app_name,app_id,developerResponse
5,False,I have been meditating with insight timer for almost a year now. I use the timer and choose from the most beautiful set of bell chimes to start and to ease out of my meditation.,momentomoment,2021-04-10 06:33:28,Best timer,insight-timer-meditation-app,337472899,
5,False,"I love this app and the amount of sincere effort put into it to make it accessible, useful and meaningful. 
I have been using the app everyday of the year and recommend it to everyone I know.",kelly B from Denver,2021-02-05 13:30:29,Love this app,insight-timer-meditation-app,337472899,
5,False,"This is an amazing way to explore meditation.  It has been a huge gift to me. There are so many different types and approaches - explore, and you will find something perfect for you!",OperaJenny,2021-01-07 16:35:31,Amazing free resource!,insight-timer-meditation-app,337472899,
5,False,Perhaps I’m a 40 year old hippie but this app is my favorite. I enjoy using it to meditate to or to live stream a yoga class. I use it to listen to uplifting talks and to listen to bedtime stories with my kids.a.,Natifoote,2020-11-11 11:33:38,My favorite app,insight-timer-meditation-app,337472899,
4,False,Some teachers get overly  distracted by their attendee comments. It would create a far better experience if there were  a lot less interacting with attendee feeds during class.,jonklk,2020-12-31 14:59:12,Needs a pLess teacher / attendee feed interaction in the middle of class,insight-timer-meditation-app,337472899,
5,False,"This app is the best meditation app I’ve come across. It’s full of so much valuable information and tons of guided meditations. I can always find what I need, here. Thank you, thank you, thank you!",Eve H F,2020-10-21 21:54:30,Game Changer!,insight-timer-meditation-app,337472899,
5,False,"This is an amazing app with thousands of meditations, which can be sorted by time or by type. You can use it for free, donate to your favorite meditation guides, or you can pay for more features.",LT in VA,2020-10-18 13:16:38,Great app for meditations,insight-timer-meditation-app,337472899,
5,False,"I have been using this app for many years, and it I just keep getting better. It is a beautiful community, and amazing resource. I must have in your wellness journey.",Sabrinapbc,2020-07-09 10:36:53,One for the Best for meditation,insight-timer-meditation-app,337472899,
5,False,"This app is the best!  I joined the 365 day challenge and not only has it gotten me to meditated every day, but it's motivating to know you are doing this with thousands who have the same desire to spread positive vibration around the world. Namaste 🙏🏼",mikenwil,2020-07-04 08:52:17,Love this app,insight-timer-meditation-app,337472899,
5,False,Why do people pay for meditation apps when this one is here with thousands of free options? Wonderful. Filters make it easy to find a practice that resonates with you,6157937635,2020-07-02 03:34:01,Best meditation app,insight-timer-meditation-app,337472899,
5,False,"I’m new to meditating and I have been surprised by how much I have enjoyed many of the guided meditations. I feel I have gotten great benefit from them especially in terms of calmness, stress reduction and aid with getting to sleep.",Kinderhook C,2020-06-08 19:26:13,Kinderhook C,insight-timer-meditation-app,337472899,
5,False,I really enjoy sleeping now. I’ve always been up at4 or 5. Now I’m getting up at 8 or 9. I feel energy as well as rested. I also like trying different choices.,jannyhealth,2020-04-21 11:54:21,Sleep at last,insight-timer-meditation-app,337472899,
2,False,"I had used this app everyday for 600 days each night to listen to  a sleep story or ambient sound. This new update makes it so I can’t turn my devise off while I listen, the screen has to be on for me to do anything except use the timer. I don’t know if I’m going to continue using this app.",bdhdhxgdlajzbhdheb,2020-04-22 06:33:59,I absolutely hate the new update.,insight-timer-meditation-app,337472899,
5,False,"I’ve been consistent with this app for almost four years now, it’s done wonders for me. Its very easy to navigate and there are a number of free meditations so any can have access.",tinabirA,2020-04-11 17:26:27,I love this app,insight-timer-meditation-app,337472899,
5,False,This app has helped so much for centering and managing my emotions through difficult times. I am so grateful to have this as a tool to get through the day. Love the courses! Thank you!,krispie.pie,2020-03-12 07:40:31,Get the year!,insight-timer-meditation-app,337472899,
5,False,"Thank u for this great application that contains it & is for all.
Interface is easy & a vibrant energy emanates for it that keeps u coming back",Kmam19001900,2021-05-23 08:41:17,"Wonderful, mindful, easy to access & contains everything",insight-timer-meditation-app,337472899,
4,False,"I’ve been using over a year and love this meditation app more and more over time. 

There are ways that the apo could be improved such as sorting by highest rated, or most viewed, etc. 

The live sessions are a cherry in the top!!",kpieczyn,2021-05-29 13:03:41,Probably the beat meditation app,insight-timer-meditation-app,337472899,
5,False,"I have been using this app for years to help me meditate. It makes it so easy, with so many great options for what ever your style or you are in the mood that day.",Stwellman,2021-04-28 11:21:51,Fantastic!,insight-timer-meditation-app,337472899,
5,False,I use this a app every day. I made a goal to meditate without fail like brushing my teeth. It keeps me accountable and I love the variety of options. I highly recommend it!,Calizsto,2021-04-10 17:28:57,My go to for meditations,insight-timer-meditation-app,337472899,
5,False,"It has so many great content to meditate and help you sleep. My aryuveda coach recommended this app because of my light sleep. Now is a must fir me to fall asleep, either use it to meditate or listen to the sleep music. Love love it.",Dilem18,2021-03-11 14:54:09,I love it!,insight-timer-meditation-app,337472899,
5,False,"Wow, I feel reprogrammed I feel amazing my body feels strong and powerful. & I have the intention of moving through this day with a deep grateful heart. Thank you so much!!! This meditation definitely 20/10",Paige1110,2021-01-25 11:40:34,Review for Melissa meditation,insight-timer-meditation-app,337472899,
5,False,"I just had knee replacement surgery and started my physical therapy this week. When I realized my mind is a powerful healing force and I shared this with my PT she shared this App with me. 
Feeling better and full of gratitude.",Titanium Terry,2021-01-16 03:01:07,Discovery through recovery,insight-timer-meditation-app,337472899,
5,False,"I love this app, been using it for several years now. I use it almost every day for meditation and listening nice soft background music or suggestions while sleeping. 
👍🏼🙏🏼",Czy33,2021-01-12 09:51:07,Best app for meditation,insight-timer-meditation-app,337472899,
5,False,"Awesome app.  Gets you motivated to keep up your practice and connects you with some awesome people.

It really helps us keep on the path!  Thank you.",Vipassana forever,2021-01-02 16:27:38,Make progress by tracking progress,insight-timer-meditation-app,337472899,
5,False,"This is by far my favorite meditation app. It has a simple timer with a choice of bells or myriad led meditations by thousands of teachers, from well known to humble practitioners.",YogaStudio,2020-12-01 11:48:46,So easy and so many options,insight-timer-meditation-app,337472899,
5,False,"Enjoy being able to search so many options to find a meditation, a talk or just about anything to fit my mood.",JdotKing,2020-10-19 12:50:23,Greatness,insight-timer-meditation-app,337472899,
4,False,Listening to bedtime stories. Now it's started cutting off before the end of the story. Very frustrating when you're trying desperately sleep by  getting you're mind off your pain. Please help.,Jewels711,2020-11-12 03:01:24,LOVE THIS... But it stops playing 😫,insight-timer-meditation-app,337472899,
5,False,This Is hands down the best meditation app I have ever tried this app has changed my life in so many ways I feel like I sound corny saying this but I refer this app to everyone I know,millionaire mack,2020-10-18 14:21:40,Reformed citizen,insight-timer-meditation-app,337472899,
5,False,"This meditation was so beautiful. I could feel the majestic love and honor within myself . 

Listen and love everyday 🥰 we have the power to heal and change our life, one meditation at a time.",CiscaCisca,2020-08-27 17:47:57,Encouragement,insight-timer-meditation-app,337472899,
4,False,I love that there is a free to use option! That really leaves me with one less thing to worry about. I’ve always disliked meditation apps because they charge so much and added more stress. No that’s changed thanks to insight timer.,MDeter67,2020-09-04 08:40:15,"Great, free to use",insight-timer-meditation-app,337472899,
5,False,I’ve had it for 4 years. I have enjoyed the features and improvements that keep coming.  Thanks!  And keep up the good meditating,resonance matters,2020-07-08 21:21:59,Great and getting better!,insight-timer-meditation-app,337472899,
5,False,"I can’t imagine my life without this app! Not only does it support my meditation practice but it has provided me with a community of like minded folks in the Daily Gratitude group. Thank you, thank you! 💞🌹",feather1288,2020-06-16 14:49:54,Insight Timer App,insight-timer-meditation-app,337472899,
5,False,This app has really changed how I manage my day to day stress! I use to have difficulty meditating but I have improved a lot just using this app for a couple of days!,Ali heart,2020-06-03 03:56:33,Love it!,insight-timer-meditation-app,337472899,
5,False,"THIS practice is SO useful. . .these days standing in line or realizing I am too close to the other individual. .  Or checking the news and getting sucked into the “ dilemma” is ALL stressful.  This “ little “ but mighty practice soothes. . .grateful. . 
Sue",Paypaycat,2020-05-21 21:14:06,Grateful,insight-timer-meditation-app,337472899,
5,False,"Hands down my favorite app I’ve ever had! Brilliant for meditation and learning, I go to Insight Timer morning and night to awaken, deepen, and rest. As a writer, I use the timer for writing blocks set to focusing music, too.",Kdeepost,2020-05-16 15:31:47,The best!,insight-timer-meditation-app,337472899,
5,False,One may find themselves just getting lost in all this app has to offer. Everyone can find something in this app that talks to them. Fully enjoy!,dt4364,2020-04-29 12:46:22,Guilty Pleasure,insight-timer-meditation-app,337472899,
5,False,Helped me in so many different ways in general. People around me are able to see the difference already.,Rafiqj,2020-02-01 20:52:21,One of the best apps to improve your life,insight-timer-meditation-app,337472899,
5,False,Oh my gosh this app is the best are you still up for such a hard time sleeping in five years ago I could actually sleep thanks to this app I love it so much thank you so much Insight timer!!!,lulu MER,2021-05-19 03:37:31,OMG I love it so much best app ever,insight-timer-meditation-app,337472899,
2,False,"I used to looooove this app. Now when I open it the letters and graphics overlap. My preprogrammed timer is gone, and creating a new one is difficult.
Plus very cluttered. All kinds of options litter the screens. It used to be a very clean, uncluttered, easy to use, INTUITIVE app. Meditation is now stressful. Sad to say goodbye, but I had to delete.",KirBeRei,2021-06-09 14:52:09,Changes for the worse,insight-timer-meditation-app,337472899,"{'id': 23318266, 'body': ""Thank you for your feedback. We apologize that we did not satisfy your expectations. We strive to provide the best experience and your happiness is our number one priority.\xa0We'd really like to get some more specific details and be able to update you directly as we fix it so if you would be so kind as to give us your details in the form below it would be of great help. Just copy the text below and paste it into a new tab in your browser. http://insight-timer.freshdesk.com/support/canned_forms/8d789637a20a7893533fa26ad6e2aa05"", 'modified': '2021-06-11T02:06:33Z'}"
5,False,The best meditation app I have found. Very easy to navigate and save favorite meditations. A lot of great free content. I’ve been using it for over five years and I highly recommend it!,MikeyMo,2021-04-10 10:54:06,Simply the best,insight-timer-meditation-app,337472899,
5,False,"This app has an extensive free version that connect has connected me to so much metaphysical and personal wisdom, insight, mindfulness, healing, and growth. I am so grateful that I came across this app. I this app continues to surprise me.",Methechick,2021-03-19 05:08:00,Transformative app,insight-timer-meditation-app,337472899,
5,False,"I love that there are a variety of meditations available on various topics, be it mindfulness, stress reduction, anxiety.  Start where you are, and build on it.",Husky Pup Mon,2021-02-18 20:58:50,"Just what you need, when you need it",insight-timer-meditation-app,337472899,
5,False,"I feel like my mom just gave me a big hug because I was having a bad day, then encouraged me to be my best person ❤️ crying and ready to conquer the day!",lindsey97allen,2021-02-06 15:10:45,This is what you need every morning!,insight-timer-meditation-app,337472899,
5,False,"by far the BEST meditation app that the app store has to offer. so many options that are completely free, a wonderful community, and free free free. i adore this app and will continue to be using it for a long time. 🤍",mikey7393,2021-01-30 07:58:00,this app is a miracle,insight-timer-meditation-app,337472899,
5,False,I use inside timer nearly every single day. I like to try new things and I like to listen to some of my very favorite voices leading me on a spiritual path of healing and contentment. Thank you.,Wee Lovely,2021-01-21 21:09:50,Unlimited enjoyment,insight-timer-meditation-app,337472899,
5,False,I love the variety of teachers and ability to choose the length of each daily meditation. And that it tracks consecutive days.,Geezer user,2020-12-25 15:52:17,"Many choices, all good",insight-timer-meditation-app,337472899,
5,False,"I’ve used this app for years and I love it. The timer is straightforward with the nice addition of different bell options, and the library of guided meditations provided for free is huge!",RoRodiculous,2020-12-22 00:22:22,A long-time favorite!,insight-timer-meditation-app,337472899,
5,False,The guided meditations are the best here. Everyday I enhance my practice and try to meditate when I wake up and before sleeping. This app is a part of my life now. Please try it and you will appreciate it too.,skurlawala,2020-07-22 14:02:39,Thankful!,insight-timer-meditation-app,337472899,
3,False,"i have come to love the insight app & have found so many useful guided meditations. i use the timer daily. this would’ve been a 5 star review but for the fact that now some celebrity wannabe meditation leaders are featured prominently & that’s left such a sour taste in my mouth. (multimillionaire out-of-touch gisele bundchen is going to lead me in finding hope in the face of uncertainty? really??) please don’t do this insight, don’t sell out. keep this a place for educated, informed, practiced leadership. jack kornfield & sarah blondin yes, a wealthy conservative football star’s model wife? not so much...",jaime_sc,2020-09-23 16:45:36,giselle bundchen? seriously??,insight-timer-meditation-app,337472899,
1,False,"I haven’t used this app for a long time now several months. I find it distracting confusing complex and ridiculous. Is there a way to go back to the simple format and content that you had in the past? This doesn’t seem like a meditation app anymore, it seems more like a sales vehicle. And that pisses me off.",yackeface,2020-09-01 01:59:00,You have gotten far too complicated.,insight-timer-meditation-app,337472899,"{'id': 17641539, 'body': 'Hi there, we are so sorry to hear you did not enjoy the changes we have made on the app. Unfortunately, there is no option to go back to an older version of the app. If you need assistance with navigating the app, please contact us at help@insighttimer.com.', 'modified': '2020-09-02T06:20:39Z'}"
5,False,I have been using this app since around the time it started. What a beautiful and wonderful variety of meditations. I am so grateful for the depth and breadth of them. It is with gratitude that I write this review.,UD Ann,2020-07-10 03:22:47,Insight Timer,insight-timer-meditation-app,337472899,
5,False,It has gotten me through college and I KNOW IT WILL through studying for the MCAT. Use this app constantly for stress and anxiety. Free and in app purchases but so many great guides you’ll keep coming back.,UcfShane,2020-07-02 00:49:36,I use this app religiously,insight-timer-meditation-app,337472899,
5,False,I like the older version better. I can’t sort short to long and vice versa on this new version. Also can’t save to favorites.,HolisticGal,2020-04-26 21:23:09,Old version much better,insight-timer-meditation-app,337472899,
5,False,"I’m at home isolated because I have symptoms of illness but can’t get tested here in the US, not enough tests! Been so anxious! This was exactly what I needed today to help me feel strong and safe. Thank you so much 🙏🏻💕🙏🏻💕🙏🏻",Shaantigrl,2020-03-19 20:22:26,Thank you!,insight-timer-meditation-app,337472899,
5,False,Only here a few days but impressed with both the quality and the selection.,Padreviper,2020-03-01 00:32:03,Excellent app,insight-timer-meditation-app,337472899,
5,False,I love this app. So many beautiful ways to meditate and become more mindful. I started with the free version and then upgraded when I saw how much I was actually using it.,rschurg2,2020-01-08 13:31:35,Life changing,insight-timer-meditation-app,337472899,
5,False,I have been using Insight Timer fro two years now. I don’t know what I would do without it!!!  Thank you so much for this amazing resource!!! ❤️🙏🏻,Deb AuGres,2020-01-04 18:35:14,A wonderful tool to help in our hectic lives!!!,insight-timer-meditation-app,337472899,
5,False,"This app has been amazing for me for so many things. Meditation, courses, music, etc. It is all encompassing and has so much to offer from just truly amazing teachers.",Leela0802,2021-04-29 19:23:11,My Favorite App,insight-timer-meditation-app,337472899,
2,False,"I really enjoyed using Insight Timer, until it canceled itself about four months into my subscription. I have e-mailed their customer service team but received no response. 

So unless you want to chance paying $60 for a rather short time period, I recommend staying with the free content.",🌈☀️🌧 nickname2021,2021-05-13 14:41:14,Nonexistent Customer Service,insight-timer-meditation-app,337472899,"{'id': 23117894, 'body': ""\u200b Thank you for bringing this to our attention. We completely understand that you encountered a problem with your Member Plus subscription. We'd really like to get some more specific details and be able to update you directly as we fix it so if you would be so kind as to give us your details in the form below it would be of great help. We're really sorry that we Just copy the text below and paste it into a new tab in your browser. http://insight-timer.freshdesk.com/support/canned_forms/d9060f4ddcb51774e4c6a1c33d4b90d6"", 'modified': '2021-06-01T04:27:27Z'}"
5,False,"This app changed the way I sleep, I like to snuggle up in my warm cozy bed, listening to calm voices as I drift off to sleep. I use to have scary, foolish dreams before I stumbled upon this app. I love this app, it is a fine sleep supplement.",hhgtffbnjyfvbnjhtbn,2021-04-03 08:14:36,Wonderful,insight-timer-meditation-app,337472899,
4,False,"I rarely used my paid version. I found most instructors to have very “sing songy” voices and that bothers me. 
I use the timer now for my own meditation and I like that but don’t like all the prompts for connecting with others (social media).",yogawithmaryt,2021-04-10 10:39:46,It’s ok,insight-timer-meditation-app,337472899,
5,False,New to meditation in general. I've been using this app for less than a week but so far am very happy with the ease of use and the quality of content. Thanks!,BrentNelson18,2021-04-01 02:59:21,Yes.,insight-timer-meditation-app,337472899,
5,False,"Anyone interested in meditating, yoga, uplifting spiritual conversations. This is definitely the app! I appreciate the app creators for putting this app out for millions of people, may you always be blissed. Asè.",trilla apps,2021-01-12 15:57:10,Very useful and helpful app,insight-timer-meditation-app,337472899,
5,False,I spent the money to be a member and it is absolutely worth it. I use it almost every day and find that it improves the quality of my life. The free option is great too.,Staaaaaaaaaaaaar,2021-01-03 05:43:54,Worth it,insight-timer-meditation-app,337472899,
5,False,I’ve been using this app for years and I absolutely love it. Very convenient lots of variety and exposure to different teachers and narrators at your fingertips,Sezca,2020-12-05 11:51:55,Tried and True,insight-timer-meditation-app,337472899,
5,False,I’m so grateful that this app has tons of guided resources-for free!! It’s very helpful that you can save your favorites and search exactly what you’re looking for. And now they’ve introduced yoga?! It’s amazing.,Lolsofunny17,2020-10-23 13:23:44,Best free meditation app!!!,insight-timer-meditation-app,337472899,
5,False,"I have 888 total days where I have meditated with this App.  That is has helped me immensely, is an understatement. I have found guidance and support. I love this App. So many different teachers, topics, and subjects to listen to.",DrLest,2020-06-19 04:10:37,Love this,insight-timer-meditation-app,337472899,
5,False,Enjoyed using it as a timer and keeping track of my meditation days. Discovering the wonderful guided meditations with many excellent teachers.,retireddrhope,2020-06-07 19:37:01,More than a timer,insight-timer-meditation-app,337472899,
5,False,"The free version is great too, but the paid subscription is very much worth it. These mediations have help me come back home to and embrace my inner self - my truest self.",dogwood-,2020-05-18 14:36:11,Best app subscription I’ve made to date.,insight-timer-meditation-app,337472899,
5,False,"Referred by a friend, great app for beginners and seasoned meditation friends. This allows you to add friends and connect with like minded people to bring your practice of meditation to a new level. Highly recommend!",peggyfindit,2020-05-02 10:38:23,Great app for meditating,insight-timer-meditation-app,337472899,
5,False,"I use insight timer as my secondary meditation app.  Some great teachers, new ideas, lots of variety. Free!!

Updated. This app has some excellent teachers.    Lots of variety.   Use it almost everyday",Marykaymacryck,2020-04-16 17:30:00,Good stuff,insight-timer-meditation-app,337472899,
5,False,"Great app. Truly free with lots to choose from. These folks are so generous with their material I want to pay. Great for those who cannot, but I can. So if you can , keep it going.",acunurse,2020-02-11 16:00:35,"Free but so generous I,m going to pay for it",insight-timer-meditation-app,337472899,
5,False,"I have used Insight Timer for 5 years or more, I meditate daily and my practice has endured in part by having this wonderful resource, thank you.

Bill Perrelli",Achchie,2020-01-19 14:48:13,A source of real joy and peace,insight-timer-meditation-app,337472899,
5,False,"I use this app everyday. I enjoy watching the meditation community grow through live sessions, many additional teachers and even circles. Wonderful to participate with so many fellow meditators!",Deb in Cardiff,2021-05-21 13:57:25,Great app,insight-timer-meditation-app,337472899,
5,False,"Love this app, use it at night and in the morning, maybe not everyday, but it absolutely helps!! Would recommend it for the beginner and advanced individual.",Dallas383,2021-04-02 18:36:29,Great App,insight-timer-meditation-app,337472899,
5,False,"Enjoying the live yoga, meditations and music. The search function has helped me find a meditation for every situation so far. Excellent content and easy to use!",Dawn305,2021-03-28 10:53:36,Loving this app!,insight-timer-meditation-app,337472899,
5,False,"The meditation timer is great with some nice features. I have just started discovering some of the recorded guided meditations and like the access to different guides, topics and lengths.",schmitt68,2021-03-21 22:57:40,Great app with so much content and community,insight-timer-meditation-app,337472899,
5,False,I use this app almost every day-I love that they have live classes as well as pre-recorded. It’s a great way to get a sense of community especially right now during the pandemic!,Sasafrass&Co,2021-03-07 17:10:12,Best meditation app!,insight-timer-meditation-app,337472899,
5,False,"clearly the best meditation app, and i’ve tried them all. it is not constantly trying to upsell you, there are no ads. it is free, well designed, easy to use and easy on the senses. it’s nothing but seemingly
infinite mediation resources. there are live guided meditations and talks occurring pretty much whenever i open the app so it’s rewarding to feel part of a community too. i didn’t expect that. i think it offers yoga tutorials too.",bvbbbvv,2021-02-18 06:17:12,clearly the best,insight-timer-meditation-app,337472899,
5,False,"Easy to use. So many great features and guided meditations. I like the timer, sounds and tracker as well. Best value out there for this type of app. Thank you 💗",Hblaise,2020-12-09 15:01:04,It’s my favorite meditation app,insight-timer-meditation-app,337472899,
5,False,"I am grateful for all that is there for me to explore, use, learn, and set aside in IT. I have long enjoyed the free guided meditations and as a member, I now am taking an excellent course and joining live sessions. Time well spent..",BeckyInSnow,2020-11-30 05:20:03,My calm in the storm,insight-timer-meditation-app,337472899,
5,False,Insight timer has helped me grow in my meditation practice. I love the depth of recordings to choose from and I wouldn’t go anywhere else.,ShellyNosbisch,2020-10-21 13:35:47,Insight Timer is a haven where I can rest,insight-timer-meditation-app,337472899,
5,False,"I love that Insight Timer has a large variety of meditations for me to explore, and so many of them are free. I can easily choose the length and focus of my morning meditation.",kristin-n,2020-10-11 11:47:49,Variety,insight-timer-meditation-app,337472899,
5,False,Amazing & necessary. I go to bed with it every night and do a meditation during some mornings. It’s become a constant companion and tool on my journey through life. I am full of gratitude!,Darling Bonnie,2020-08-26 16:02:13,Beautiful & timely app.,insight-timer-meditation-app,337472899,
5,False,"Very nice app. I've placed it on all my Devices. Ine point: It needs a Customizable ""Activity"" field. To circumvent its limitations--though doable--takes time I'd rather not having to reset them each time.",Music_Lv'r,2020-06-26 13:30:36,Very Nice,insight-timer-meditation-app,337472899,
5,False,"Great app for meditations.  It has so much on it, and if you are looking for an app with many relaxing meditations, then this is the one for you.  Tons of different music, sleep meditations, and prayers!  This app is wonderful.",Chloe 😎,2020-04-10 04:34:01,Lovely!!!,insight-timer-meditation-app,337472899,
5,False,This app provides a multitude of varied meditations for free. I used to use Calm. They now charge for everything. This app has taken its place.,Cindy VAC,2020-03-19 23:24:27,So many meditations from which to choose,insight-timer-meditation-app,337472899,
5,False,"Very dependable.  Constantly evolving. Beautiful and uncomplicated. Integrated journal and log of sessions. perfect
Educational.  Generous in free downloads for a long time. My favorite   Thank you Insight Timer. God Within presently living in Texas.",French Maquis,2020-03-01 10:05:56,Insight Timer,insight-timer-meditation-app,337472899,
5,False,Amazing tool to have in your back pocket to stop and cultivate yourself even if just for a few minutes in our busy lives,Krystina412,2020-02-15 18:20:00,Krystina,insight-timer-meditation-app,337472899,
5,False,"I use it personally and recommended it to all my patients. Great variety of options to guide you in your practice of learning to be present, let go, and breathe.",Kate-O-NP,2020-02-09 15:05:24,Wonderful,insight-timer-meditation-app,337472899,
5,False,So many free resources plus excellent courses in the paid version. My kids love it to and listen to it every night before bed.,kristir88,2020-01-28 03:07:55,More meditation resources than any other app,insight-timer-meditation-app,337472899,
5,False,This app is the best meditation app. It really helps me sleep good and there is other meditations on this app other than sleeping meditations. I really think 💭 that this app is better than any other meditation apps in the world 🌍🤠🤠🤠🤠🤠🤗🤗🤗🤗🤗🤗🤗😲😲,fyretem 24,2020-01-12 05:50:37,Amaysing🤗😶😶🥴🥴,insight-timer-meditation-app,337472899,
5,False,Great app! Only suggestion is : you should add (to the daily check-in) a function on the “What’s happening” part that says something like “hobbies” or “interests”! It would be nice :),Ekekekekekekekekekekekekekeke,2021-06-07 01:55:35,Amazing!,insight-timer-meditation-app,337472899,
5,False,"Insight Timer is a life saver everyday for meditation, for falling asleep at night and to get back to sleep when I wake in the middle of the night. It is rich on so many levels.",L's Koala,2021-04-17 19:38:12,Lifesaver,insight-timer-meditation-app,337472899,
5,False,"Does a techno gadget help in the practice of sitting? Yup, it helps in several way not least is connecting to others who are doing the same. Recommended.",ElectraVolt,2021-01-04 08:49:59,Helps me sit,insight-timer-meditation-app,337472899,
5,False,"this app is so beautiful, on all levels. the sleep guided meditations help me fall asleep both peacefully & intentionally. the app is so user friendly & just over all amazing! so grateful for it & for all the gifted creators on here!!!",janaynay93,2020-12-18 14:00:16,AMAZING!!,insight-timer-meditation-app,337472899,
2,False,I have the setting for notifications so that I am to receive one reminder daily. I have turned off the notices for EVERY TIME someone comments-which is over 20 an hour to no avail. So it appears it’s none at all. What a shame because I need some reminders and I pay for this app!,Gladgracy,2021-01-03 17:56:18,Notification problems,insight-timer-meditation-app,337472899,
5,False,Amazing app plus it’s also free you also have the option to subscribe if you want to support the content creators but you don’t have to,dempsauce,2020-12-16 09:31:57,Amazing free app,insight-timer-meditation-app,337472899,
5,False,"I have been trying another app before, and this is one of the most complete apps for insight practice",jmolarte,2020-11-23 12:24:55,Highly recommended,insight-timer-meditation-app,337472899,
5,False,"This app truly helps me relax and fall asleep! Has been extremely helpful!, especially after my mom’s unfortunately passing away. Thank you!",Hatekelli,2020-11-20 06:06:46,Insight Timer-comment,insight-timer-meditation-app,337472899,
5,False,"I have been using Insight for over a year. Thank you, it has made such a huge difference in my life.. I am so grateful to have found your app.",jmlrel),2020-11-11 15:55:15,Forever grateful,insight-timer-meditation-app,337472899,
5,False,"There’s no better meditation app. The content is amazingly rich. Little by little, this app is helping to change the world and raise our collective vibration.",LucieMiele,2020-11-06 13:24:19,"Reached 1,200 consecutive days this week",insight-timer-meditation-app,337472899,
5,False,"Dearest Gisele - Thank you for this beautiful meditation. So uplifting!  It filled me with hope and positivity, much needed in these difficult times. Please record more meditations. You have a gift for this. Namaste, Linda ❤️🙏✨🥰",Linda S. 🥰,2020-09-10 19:52:34,Hope Meditation,insight-timer-meditation-app,337472899,
5,False,"Extensive archives, detailed categories for your needs/goals, and each one is powerful and wonderful. Get it. You won’t regret it.",Beccainpink,2020-07-24 18:57:58,The best meditation app you will download,insight-timer-meditation-app,337472899,
5,False,"Truly a gift, thanks for sharing this great community of diverse mediations. Can’t go to sleep without it and it’s an integral part of my day. Meditation to me is like coffee for some, a must have 🌸namaste.",Lalaslands,2020-07-16 08:35:39,My #everything,insight-timer-meditation-app,337472899,
5,False,"Listening to Sarah has been the only words that make me feel like I’m not alone. I have a deep journey to walk, I’m still not there yet, but I know now that I am capable.",kimmee80,2020-06-27 13:59:33,Broken,insight-timer-meditation-app,337472899,
5,False,Always been a big fan but has a lot of problems with the app. Love the most recent big update!,Ace_Dre,2020-05-20 11:54:59,Love the changes,insight-timer-meditation-app,337472899,
5,False,I found one artist in particular that helps me sleep so soundly every night. Never slept like this in my life. Thank you for creating such an amazing app. My 9 year old son loves it too!,nfykf,2020-05-07 19:54:14,The best,insight-timer-meditation-app,337472899,
5,False,This app has changed my life. I am a better person with the aid and guidance that is offered through all of the amazing teachers and course offerings on this app. Amazing.,Chilly Willy I Like Pancakes,2020-04-17 12:46:05,Fantastic,insight-timer-meditation-app,337472899,
5,False,"I love the guided meditations!!! 
However I paid a whole year last year and had no idea!!!
Can’t do it this year cause I haven’t been working! So I do enjoy the the free app ☮️💛😎",Awesome Gwen,2020-04-05 12:19:33,Insight Timer,insight-timer-meditation-app,337472899,
5,False,Been using insight for almost a decade now. It’s always been an incredibly useful tool and continues to improve. A wonderful app for new and experienced meditators alike - thank you Insight!,Laura Vol,2020-01-07 14:44:36,❤️,insight-timer-meditation-app,337472899,
5,False,"I have used Insight Timer for years and have watched it grow even more useful.  I have tried other meditation apps, but for me this one is the best.",Judy in Oregon,2021-07-03 16:53:27,My Favorite,insight-timer-meditation-app,337472899,
5,False,Best meditation app by far. So many other apps require your money to get access to a lot of meditations or they’re so limited in scope. This app features all kinds of meditations and helpful audios FOR FREE,Summerfieldsforever,2021-05-19 06:50:59,Best meditation app,insight-timer-meditation-app,337472899,
5,False,"Insight timer puts me to bed every night. I love that I can pick the length and type of music, choose if I want a guided meditation or just nature sounds. So many choices!",duffjody,2021-04-22 10:08:51,My bedtime ritual,insight-timer-meditation-app,337472899,
5,False,"Everything from discovering new teachers, to a plethora of guided meditations and audio. This app has been instrumental in my daily meditations. Highly recommend!",112gggggg,2021-02-22 12:40:46,It is a treasure chest for your soul!,insight-timer-meditation-app,337472899,
5,False,I have been using this app for years now and in a way it has kept me accountable in my meditation practice. It's also a great way to connect with fellow meditators.,Tillerer,2021-02-21 19:20:20,Love it !,insight-timer-meditation-app,337472899,
5,False,"Lots of variety and I love the classic timer feature most of all, especially the way it tracks your total over time.",aumgrown,2021-02-09 19:28:55,Great meditation app,insight-timer-meditation-app,337472899,
5,False,"I wanted to thank the inside timer for making all these life courses.I live alone and through Covid it has been my Godsend!

Thank you to all involved!",Linda tennis,2021-02-04 11:14:03,My companion,insight-timer-meditation-app,337472899,
5,False,"Lately there have been difficulties opening meditations,,,  it says “something went wrong”",Artisactivism lady,2021-01-28 16:39:11,Problems,insight-timer-meditation-app,337472899,
